rank	node_id	node_type	entity	label	harmonic
5567	473660721	TX	49f2162b359f084fb998cbe41968c8dd363e6226634e0cdcb45c892dd117b197	null	0.0888720739965506
5568	516318605	TX	d0ccf2ce6f771a6402c2524e1c34066444064489bb9f37c6c8a81afa310c6160	null	0.08887192726903717
5569	382960515	TX	2a37ad98f170bcb1b2cae8ee14aab38f51e02030981a3df6d489b1ae19aa20b6	null	0.08887129745816119
5570	436359881	TX	3cfc06015dbad12a56f121fe1451389a73d862be9745e44348c3315082ffc932	null	0.08887079252569136
5571	351281038	ADDRESS	1F5z7NWQ5tvsJCYa4LM6eBd3SULxE9TEFf	null	0.08887053195635299
5572	351281038	TX	b81796636e9c2e6dadcc8fe93ebcdd1054ad72f40f30dae4f37f6e2aa9b01cea	null	0.08887053195635299
5573	352970189	ADDRESS	16ti2LvXEtRw3KtJE7A9HSfZHxasNrTi52	null	0.08886875139418826
5574	352970189	TX	68750a1759d34a3f01524e14fead33163385fd318430a798bdec52cd73fc3519	null	0.08886875139418826
5575	475572635	TX	7a084c0cc940aa73aa2787d3d1f26fda9d88337288501d5751bb1bb9d9201d57	null	0.088866992661721
5576	365272946	ADDRESS	112wkqMwupUNK6enos1cKFr1GA3quHZbgY	null	0.08886695487350825
5577	365272946	TX	74f114991a49066e503015dff447641f70ebd18ae346acf0a1e910877cd4f9ec	null	0.08886695487350825
5578	464360130	TX	da725bc2fa648b05e55b49b98a904b0717b91c220b1e84e51347f17488b84012	null	0.08886670396287916
5579	439695319	TX	19cff6f36fd42c90a77bba8c029f31477fb0549542ff3fbb7eb1c6bbfa9bb0cf	null	0.08886563729777648
5580	341907255	ADDRESS	19Ez5FdMJ65e4dS4taMWCZGQ17LxB8xgpx	null	0.0888645048317072
5581	341907255	TX	2f46801de631ebcc23402864e9c31b5568cafa722c27133973886123e226c6fc	null	0.0888645048317072
5582	352433306	ADDRESS	15JKr8Nizwm194NbNTpzRsCGyWiigyt5xS	null	0.08886449022702597
5583	352433306	TX	b6795cec54ab7a9c33fd3283bc31d5628e4e9e0e94c8f00ea613265367b0e8ac	null	0.08886449022702597
5584	408293903	TX	2a48cd9496810674a5079f241f08489971e26ecc89b7f7c73073ea05d97de83f	null	0.08886354780787951
5585	467868988	TX	39ab1cb952ce914de5beba40900d445b5bfa2fcf8115b72b27bd34d06daef010	null	0.08886335002993745
5586	502058512	TX	3cb1d64100d0b7b9f8179fd70b203ed8943a16a2595fd1c5fa1d9c06af8bb9ec	null	0.08886301348456051
5587	489441440	TX	70afc5d9e6908a530465123e9ecab851568cf28d2b4af09a5596cfff623d14fb	null	0.08886201148481386
5588	403615201	TX	a3e284f521666e384ce9bd70dd4dfc59e5e4b295aa6201619cf1c30a8888c8f0	null	0.08886017079631926
5589	61776456	ADDRESS	1KkSEa8pkBbGTApoD8Cd1Ge7juJKvde6m8	FaucetBOX.com	0.08886016664844493
5590	499483029	TX	c118e78ffa1b745ff6532bbcc03d28cbd21d65926a6117b073e2c3fc2368dabf	null	0.08885985848019884
5591	373812633	TX	1baeb4df952f069eed1cd9f7d7e06575c8dd2345014f6b5e4ce1f57cda72158b	null	0.08885964258511732
5592	511618305	TX	58ad23d600ffe9cd3cdb8d4891b4aa4e57fad48c38dd4a41875ab60777034eff	null	0.08885916896882527
5593	378464329	TX	28cc23fcff405e4bf1537487925a0ea83b5975e78a90f92918f10d6d165399a2	null	0.08885916869950208
5594	443695807	TX	6b8d3822034e1ad2eedc635361bc7df8e2d3c79894c0505e7eb211baa3994e09	null	0.08885898451922802
5595	516273523	TX	4b12f095e39f88010515c3aec1399be68793a2ec310526c2a011c4e064b480ad	null	0.08885805785196713
5596	405033576	TX	72c8864e7779592f068fabab150c19ae59ef825fbef6a5dc1f21c834e353dee6	null	0.08885745164587518
5597	413052136	TX	a3b13803b6bce97cfb5d37008d13e686fc5c8ffeca0078e2f49f9da2165576a6	null	0.0888567724099578
5598	485365611	TX	55f2d04972a6143b81706364ff39a7352cabf8cd556e7322a629a7999aa94436	null	0.08885649713381866
5599	342819133	ADDRESS	1L1rWgQCsEGvirAaD5QtKCZhJdkFgcWSZt	null	0.08885637601582558
5600	342819133	TX	3b8dc81b3115f138981d527813911ba87f97be6a4d48f8f970410621a864571b	null	0.08885637601582558
5601	442931362	TX	ff91a53c1e36b913ea2de31bcd0eaca31cb21788695883fc88d825909e00fdf9	null	0.08885609189387585
5602	490728157	TX	e593a11b2e498407a53b08eec40b609ddceb4128fe57530dafa0d4404fbf59fe	null	0.08885506749415183
5603	439412184	TX	ad079c2a8e5296065373b1a54e07ab6008b1c7070ecf0e190b4dd9aea92a99ba	null	0.08885492998086293
5604	434850419	TX	e8c0c5bcf817a77546af5e57532c9f2aac9271cca96021cb83d60ab76ea1dfc9	null	0.08885459775583872
5605	381038192	TX	3aa681f844717cf4e9928fd1672cff8738f9d6b0984749aafb028564947399c7	null	0.08885444368325886
5606	406521035	TX	d63cc12103d6b0bbe77b8f1c16cca09c43d6bb67abc1e2f752a653f9532f0096	null	0.08885439254896321
5607	406521036	TX	e790a8aa2e0ba9e23b93443f348b27a258739f50f67cde8873a1016dbfb022cb	null	0.08885439254896321
5608	405311723	TX	144fc3c4443485a57a3e2e07443fcc4f58272ad169f41b2e83113ce89cdb4e4a	null	0.08885439045335593
5609	366551624	ADDRESS	1BQJPRRaVs2tvRjg2BC82CqKDTapSfDGv1	null	0.08885337599823823
5610	366551624	TX	431e241f471da753eb228e1a35dd3549565d391110897fdbaad800312f5425df	null	0.08885337599823823
5611	406385886	TX	c87668a5eb3f6caf51356b7ab07545288a9f7ca0a866f3d4206d80e28f2180d9	null	0.08885285933455621
5612	445097736	TX	9acd1407dd5fc0b2e275c002328294b61489636bcdecaa90588a88ccba3936b4	null	0.08885242407476539
5613	341472337	ADDRESS	15Y9BTbFu9b9KjVfDGVLwpfxuZ86n61zog	null	0.08885199652115328
5614	341472337	TX	a6e6b0915504a3b87572d42d462c1cfccf3f41ebe9a3ad0af78c98a9b7c71976	null	0.08885199652115328
5615	403076657	TX	0e5840e3f689d00706302fe4479520f82c3388025b6d1d8a578df7abdcf910e1	null	0.08885086820459243
5616	356031137	ADDRESS	1KZn45KYRoFZLZWzvVSTuySgq65wqLDgdd	null	0.08884954774972645
5617	356031137	TX	3efad17318baad16d76739512d35d55b53fc8e8389aac81c4b0982430b5933cc	null	0.08884954774972645
5618	436625977	TX	94cc2aebcce3b0a961423ed4030fc2c01652b0d04856f55e26cdca39fa3254de	null	0.08884877400982422
5619	450870184	TX	4500543a32c81689d63a9c1a7c23779dbf5ce37a0f80de0f1de3f6c93d48c365	null	0.08884770090954255
5620	434852826	TX	1c90e315f14960cce804aa79298043f3fcb6498d077078374e9f29eb5bfc427b	null	0.08884717329300235
5621	435183201	TX	0f24dc88a349579d2692b2474a6c4032f2c4606ee6e2ba688a2d6ffa70276ef0	null	0.0888468150936669
5622	488447355	TX	ef26a54074fa285bab8681b723e7a48f1574ed2308ea930058da8cefe702d17e	null	0.08884651350319177
5623	438070690	TX	cce3e01e51ea6a2fdc65c1131f9fac666d82de92ef6c6d2fa6291ac8b7f37b54	null	0.0888459902880879
5624	436247315	TX	d58ea27a981d8f54d45e75c62777dc70a2de556e019c59c7f34110e71e8ab064	null	0.08884545444793583
5625	378465470	TX	8f8b7a89d0e7d8f61008a13328882edfe931df6a52686f640392fe664cc3935a	null	0.08884525937478942
5626	368961293	ADDRESS	1ALgrqRUiXycaGhBq5J4ygiyNmWWyZWADe	null	0.0888448801731758
5627	368961293	TX	2a74bf7aa672da831d6c1ce66945d2cfcbf13540ac8e35d4833ed07cb5036eaa	null	0.0888448801731758
5628	355249671	ADDRESS	1DrNhN9HXXBA9RSTbrVkzwyq1G5QrtvxGw	null	0.08884397162953561
5629	355249671	TX	8a8bb7cd5a35ec55938b86552381226fdb07131f0b2356ba0571bb5ea0fd5ea2	null	0.08884397162953561
5630	408292502	TX	5020c786213248d54ed47766444671a24a9f78c9c352ce188e89032ad017d4c5	null	0.0888430098300099
5631	516320188	TX	0c8d6232f91ad30ff88fe3111b1ee5b0d349257e3d09b2c5a0ef545f3649cf9c	null	0.08884283948016118
5632	486712246	TX	9a1e8ce902633d886847df3bea9844840453e84ccaa440d2c1b3cd0a57badf6d	null	0.0888423324069435
5633	408610854	TX	a8395e99dcbf96fa090b765bcdae333621e2561e9554337573465dfe1ab79739	null	0.0888422666590521
5634	351737027	ADDRESS	1MQJYniVHR2AvyK97oXdbgLp6wH9fp1qKN	null	0.0888419316494524
5635	351737027	TX	418537ac2a79ff2c6cd4005ee6170e93b90a25d3db12c72e4e5c783d8cedddba	null	0.0888419316494524
5636	501446229	TX	0ddd8a1e7eebb5c85d0faf69629c164c010f89d786735a24435c90b992576864	null	0.08884151905540047
5637	355916073	ADDRESS	1FtofH9dLBqEB2Nnyrc1UYLTGNe6gsqR8J	null	0.08884134322739375
5638	355916073	TX	18edd1115c94bcc9f3188ecb8f65a8d427735d4bde633613963fac499f5cd70a	null	0.08884134322739375
5639	443186227	TX	6de7d1affeafa0db2db6526fb7f32ebd8522eeb321baa5a6044110abb1af03e8	null	0.08883987396281036
5640	381038185	TX	fc52f49c2313220010015737c7aae388243b7e1a1045a6ace307233a1e52e222	null	0.08883932361601171
5641	347700496	ADDRESS	1FBkg3BQoXCuJe5Zsh8Fs5iumsZuLoFCzv	null	0.0888391920613552
5642	347700496	TX	bd199c0e631da6725358b6b4f39b3c9380e977f565acb0729be4847a28711780	null	0.0888391920613552
5643	347799856	ADDRESS	1DrRvKDC1JjU2X3xQU4H9FHhv92veMN8W1	null	0.0888391920613552
5644	347799856	TX	acfd5fd2154b7f4833d7e702a646cc468cdf0c7af22e2f3ea9d19874b7a6b012	null	0.0888391920613552
5645	405622224	TX	148f1733160656faf22511524e78ba4132f388110479d7643177eaaf5fd60328	null	0.08883845312393068
5646	499738333	TX	70d83b61780bafdac9b6e51a45bb8ce5653e504ea66793e6ac010b5312d4bbf2	null	0.08883830846895062
5647	363833421	ADDRESS	1B6nxoKpuU7fcka5srLgPX8M4PGZYPdZ78	null	0.08883830126801108
5648	363833421	TX	eddaac212643d7aa84316263782cd77122dcf2bdcb90c6e01d2b910f562c21ff	null	0.08883830126801108
5649	432136226	TX	02b4924d5268bc3367bd84dc131169ddc6c82aa24d8be95ff25b163756db82b9	null	0.08883819489797538
5650	382970971	TX	459c19755088dd928ef6af92039095344f88987e2440183343a532ddb0d953e6	null	0.08883755486746445
5651	434606291	TX	7bfe89c7ee040dbfb336bdfbf914b1abe4b51da3d824878989e1922307b5a483	null	0.0888371767663215
5652	424290288	TX	bea8eaa2d96000cc42dba142412679a61efa3afb9bd02782cc2c67a052816c55	null	0.08883699352668568
5653	439534802	TX	1932bc5a5e4d318d898cf7e4ca7ef4b1e1cfa2ad5e09a2a0091c463468181fec	null	0.0888368998686641
5654	434610569	TX	874cd4c4e1683c43a98a9daa0926bea37c10616f165ac35481e8181bfd449c65	null	0.08883660301511302
5655	381040393	TX	52d33e2c795734faacc16f75c931b98f7dbd7625c8e3418a6bb44ed71a21354c	null	0.0888360157094298
5656	347858185	ADDRESS	1HPmZUZ1H4E9HVrJULFha1QwyL2MbTyaUx	null	0.08883588539023324
5657	347858185	TX	504933c628d99d8a02e0237a3cfad532d35f12b89bb6d300f0bf377f51066f29	null	0.08883588539023324
5658	507058646	TX	d71d7f8da5590fa70ba61268d01b24f6237a816d1348b72a51ca906c8e34cb43	null	0.08883580790836189
5659	431376388	TX	fcae6fbd480b6426185b41e3d2531f24038c61d80ecbf88150c87cf1ae0592e8	null	0.0888343484837973
5660	442931358	TX	9d246a10d4a2d51f00bbb216d9d1a884f87b92ce9bbaf8228098cea401556fd7	null	0.08883392359627885
5661	442931359	TX	1b20d9711de1827f541cc78f958495c3a4d17f555b474a95ee9da919f1f4e60b	null	0.08883392359627885
5662	442931360	TX	727aecb90eef7b4d9cb8805cae8c750192310b79b4edc856c0b71ec06b32d0e0	null	0.08883392359627885
5663	442931361	TX	0334216ac1213f05def5268b6154d5301b687166027bd3f32a87b7b779083b2e	null	0.08883392359627885
5664	481557343	TX	89141d1b9ef57c0274087d9b9c3c3419d06e67cbb4bd8017b6f55c21560f33d8	null	0.08883247775568866
5665	435220456	TX	793a469a528d6ff998659ae949cca51ad5b2bc7cfb0e4267fc90f9959f204753	null	0.08883228352477365
5666	368345564	ADDRESS	19jCni23VLJuRMi4KcNJMSe6iqKNVohwui	null	0.08883212292648443
5667	368345564	TX	41d1b4fc31d524e6d7969c43c752020e46679c0c7d070770d66b3c008833a1f5	null	0.08883212292648443
5668	370272971	TX	4486558809c3c66b021e105e06e71cf07e5d7630a1c36bed0f25e38246235d9a	null	0.08883165826987807
5669	444399870	TX	5ef1448ac938faadd79eecde3dc9eaba14d56709e942b11ea7cdb47e6237bb88	null	0.08883059198304157
5670	459372239	TX	a1290e8cbc7931decc404899b2a96928f4af500feeef5c7161d8a728544b60f7	null	0.08883002140083308
5671	377303611	TX	1656530ddeda3067fbff031900896203902b2d37b941cd90f089d5c1aea82a22	null	0.08882902806457757
5672	502750389	TX	c69f7de988f3128f59033dde0de3800bebc33bb043a956806b1b37a879a1a0af	null	0.08882707189684497
5673	439528230	TX	bf640c8d75e86a0534ec02c21ccbba39553d2ef9d345b4dd70be5ebd031970d1	null	0.08882634738943075
5674	510145326	TX	aff208973c210fe570058941bd20a8815f1deeebf930063ebb632430e2f15626	null	0.0888263099884907
5675	366905288	ADDRESS	18aHng3ejjj5Fvo6JfcRgopJ4b3eTdEcZu	null	0.08882592622680335
5676	366905288	TX	bc4b91ce5d4fd44b0f93421d315c270de2a66a601618bb642a79e0047e60914a	null	0.08882592622680335
5677	510775579	TX	884301d64d550adb0b409061909f78d3b02671e8165e75958faa1582b2ffacfd	null	0.08882486456356777
5678	470030291	TX	ba5dc79583752e5f915ed8bb2eddbb8cf06c28b89a65351f7a4a5eef1e0c288b	null	0.0888244409419075
5679	377298757	TX	0f6cc1606f3534af29329395ce3985e43ff1d314e26690656378c300a0180e3d	null	0.08882210951590563
5680	347641640	ADDRESS	3PepjR4L7wZPpZMzG9uvG1adMiwCLaPEv9	null	0.0888219625644565
5681	347641640	TX	f0dd447bf50abcca31811ac964c3fb328913795e540bcd43cf9fcfb160bd8e58	null	0.0888219625644565
5682	433955747	TX	424338fc7051ed13ba9d064a738f7f673936394bd38b29fc186ed97eb7d38b97	null	0.08882188345684575
5683	465254376	TX	907c6c1affb610316e617e04d9c1eeee312d2fe4f26b3d26f7a99a8c9483e4c2	null	0.08882119233673484
5684	366578397	ADDRESS	1AZ98tLQUorxLKoAS5a4F1QAvztBD4gVvZ	null	0.08882083431505709
5685	366578397	TX	4ba21af6d61f621883c258c2dca2d380355aa77535cc197c8af32c54b975f658	null	0.08882083431505709
5686	436617493	TX	e23c95b841044fcf1db8de5b0b2fac170192a4087f8601a52c7660dfa3de1afd	null	0.08881979923987965
5687	388703223	TX	c56aa5d1947f9096cd99256a3a606a36cc7af833d04e93878f3bc91fc23d4ccf	null	0.08881975653874814
5688	412250157	TX	060c82e93f4b8664da6b2c9508f041e7644e142c5b2c8670526b7cd43a04d3fb	null	0.08881963131574191
5689	503327458	TX	ee1a07ec39c06317f38a87592edaaf26ae54b29de4ed5ce9608fa03098522e9b	null	0.0888186187530546
5690	495908290	TX	547d4575752120e781cab5fb68cc909cfee665b334c7c7a3e74e7e510f6614d7	null	0.08881746851022598
5691	516441054	TX	8b2013f13d0066be43f5eefbc7eb16048cb73199aea8f8e34ae92b44a2f2fe8c	null	0.08881734233333578
5692	440510471	TX	8d718b1f1982e8fd40fe6431b2aa91c8754983005991024a9e6681953930a444	null	0.08881719889025111
5693	499936540	TX	a1ccbda46e3353254dc0352309360561f557e534b0081ecb36bf81080651bc47	null	0.08881716513924036
5694	380794884	TX	81cbe9a513c63856890f695287d981c706e749bac65fc8a4b4bd13a33c75c9d2	null	0.08881650914231726
5695	416071634	TX	f2cccfbb7a66d82e4e5cecdc5e4fba7fde3d71741920331835893316854444f2	null	0.08881627961409036
5696	412779874	TX	d902036a1e36b651ca6ef1befade6a9e67097f824949c50e1116054a29cb11f9	null	0.08881579952267205
5697	364679373	ADDRESS	1Fq2f5zaax12F4BaRrMrfE9xL2ZhFWMMdP	null	0.0888156559042966
5698	364679373	TX	9b1f06dd596a64477b13325b7cf257d71bb75ac754ee272a1427591a2d57142b	null	0.0888156559042966
5699	381986654	TX	1062fcc417fc02d4f974d4f2dfe7b1ee8a1431c127bab60edb548ea7c3277af5	null	0.08881375038373582
5700	433707969	TX	c8bbe8493329028c508f4aa8895d3b9307f681b459c5163f9a9baa48b5ba48da	null	0.08881361295037125
5701	513148580	TX	d548eb9341c64128a75822df5b51640c6acbc08470d37cc806bf425ee903d2e0	null	0.08881358073370126
5702	360692679	ADDRESS	3EUr3NfQ8taD19YL1EzjmMpL67m2kfwJif	null	0.08881298841980416
5703	360692679	TX	607303530f28924d42f4ac1ba7ada7c77903dd5b8bacd98b0ad2934c328fa526	null	0.08881298841980416
5704	444257235	TX	0d4af7d6b9ebfd3f63337d16df9f13913866fc7a67438a0a3bbab1a4beae2196	null	0.08881198679797585
5705	379370914	TX	1ca1e9e3371f16a6184eefd19c3e3030aef4e4fe149bfe174479be70fbbc6dff	null	0.08881103262909146
5706	363382474	ADDRESS	1NHhynTK6xT7RZGwP5s42RazNEFNTkkNZV	null	0.08881073832052874
5707	363382474	TX	bc2cdb2aeb37cb3c8b8356f6e3de7fb705a6d7c60301851f5a47e55990da3aa4	null	0.08881073832052874
5708	360786687	ADDRESS	13zZsxpmFRfhnKvCYMG6zp1JZZm9B2bz6E	null	0.08881037788997102
5709	360786687	TX	bb6b2e1b67f869beb160ec972d4c39d4cd95e66bc5aa5aa846667ae228abd776	null	0.08881037788997102
5710	382135485	TX	9f8ffb188dc8e1a4870721ec826a924c034655f94cb6fd32d0ed8ff8ae5be380	null	0.08880977470325863
5711	354067969	ADDRESS	18JXLYCbBon8y83eF1bRJVqA9vf7uSrNYp	null	0.08880952150423278
5712	354067969	TX	b11289b4bf6ac65b59716a7c18e612c64d14ad23e0613ae0c59de60f82bc7fe2	null	0.08880952150423278
5713	511898356	TX	c8bdef7779ed5c0288114264bace59317420e3fac1f43d7cf6f625fb541da660	null	0.08880951549634879
5714	439515643	TX	cb54e6d9741167bda4378f1694af30c28c79a241e1b28c856a24e9551bb48cdd	null	0.08880852964735042
5715	354930823	ADDRESS	16Qnk83qvSLVWLbDq68zr9zLZGdRRvKLjh	null	0.08880750030229716
5716	354930823	TX	bbf9ee958f2a3d942069ed76260077f4621d3816c726764c63a64c4413c13758	null	0.08880750030229716
5717	514734951	TX	e157c0fc64598be3e68b68acbea91e32cbbcf670d542a4a07ad28c17b90967c3	null	0.0888074260092183
5718	396348088	TX	94ebc371f446f0bfefd18a38653ea2225240dff16a32bbd36a2b52b7e6024ae9	null	0.08880719500815432
5719	405220118	TX	9117dcb8ba868b82c1fa06629ef930f5cd7da6242a89c7b854a46492a3d1ff94	null	0.08880614184595406
5720	405220119	TX	bca9579365ea53aa3824ad97895d23f15670823cae8c7e3ba796baa4704ffc6c	null	0.08880614184595406
5721	405278121	TX	abcd45736c52687fc1321af917a71c5dc0ac6b5891b6b87e0c88a2f24dd013ac	null	0.08880614184595406
5722	405293497	TX	3d4f33ce6465a20c1db3f8d50fb0d2b6f3f4af24eddf774617ca41e7532cc226	null	0.08880614184595406
5723	405309379	TX	ab4824b879986db665a84c0c4b2160feec434df29ecb32872ae4751062c1bda4	null	0.08880576821079422
5724	389649955	TX	e1dc598d47ba1e6ab3c23b30e67510682401d4e8e5fb3f0becfebf2931c66459	null	0.08880536250430396
5725	62846077	ADDRESS	1Jxwuora3Yb1fT6jAn5EADY2Ky9qYQBgaH	FaucetBOX.com	0.08880426874501485
5726	352867741	ADDRESS	1FyKgyptUEEEYSeKNy1Zgeg8cr3RNVnTBC	null	0.08880410440813279
5727	352867741	TX	c93487ac747f57eb3ed855d0c3842d374e8879ba8a92f2eac359dff4fb619191	null	0.08880410440813279
5728	404330399	TX	d9da5dec370bae9867712358dd2f8749757df8f952add9222ae47c3dacfede70	null	0.08880404674046521
5729	373037898	TX	d027173c5583a9738a5f521ebd42f7fec4f15fd8c3b03f012719cd5fbf17b831	null	0.08880398481033946
5730	354550064	ADDRESS	36AawxkCRs5PCePkVsnojKZiWyUgaTqW56	null	0.08880350896860907
5731	354550064	TX	16a868bcb45e156b16b3ec2acf3fc4dbffef75849532652f3866b4655df90fc6	null	0.08880350896860907
5732	347061819	ADDRESS	137yN78sfQpzqKYmpPkTypjfvG8riqjdCY	null	0.08880349816190822
5733	347061819	TX	7d65a4207ad89c6cdd0466d5fe2a9a778a358c5f2e8d90c027cf76be5ddb1134	null	0.08880349816190822
5734	347115174	ADDRESS	1JCyyfBreTefcbA1SumUahQ1y711Ecu7fs	null	0.08880349816190822
5735	347115174	TX	f01a79ddcb1bce0622b415a548cf471f4df97fbfd92df2b8e73efe659b06acc2	null	0.08880349816190822
5736	466034345	TX	b7a975e6d5024a54417cd85bc0b4946930e71071895c048cbcb9f0a6e9829b6f	null	0.08880308963862533
5737	360552262	ADDRESS	3FD2P4UmZcB7XxK9EGzJrEjCbBJqp6LCqw	null	0.0888029623535323
5738	360552262	TX	ce44ec53408cb53d65bd9eebbedef8440ebea2258215c061c9c4f77b0b8ad486	null	0.0888029623535323
5739	372205813	TX	f8b3fe5d72eb048499a2cdbfd7ccc14910ea8bc9cf7c76d4bd9a328aba031b90	null	0.088802956848228
5740	479496636	TX	93522b273057578bb6417c4f2be9cb9d12cdcb0c77d58c54b62c2ef22348c906	null	0.08880286229601443
5741	439925987	TX	9763c161c090e62e4def081217e5c5407d549eea63c73bcc83fa28b99e35f820	null	0.08880248049011591
5742	366506030	ADDRESS	136LVvxVuxEqZ74LMHBhiCti9HvG61dsZE	null	0.08880247870725001
5743	366506030	TX	670042a02dab9929fe741e81f32039e9f1210e45daec6f2d5c939adf8e72a6fe	null	0.08880247870725001
5744	482047417	TX	14089d74dbeb86329af6df7564a58e084de0f47d409402fd0f3ba316742fe31a	null	0.08880197320295875
5745	355611937	ADDRESS	1628UnebJEcTTYbpkX1Ley8W72AUwC543H	null	0.08880160520824833
5746	355611937	TX	4b84da4249343df001d29d05157305288be974c6f7ded1cf34bacaa11f7f7ac6	null	0.08880160520824833
5747	355712404	ADDRESS	34xwgtrymtWxcZodWPshhhRZAAnu72wzdR	null	0.08880160520824833
5748	355712404	TX	2f278ed18962365612571d269388c0c80631168cc0517b5f57f11663a0a4e255	null	0.08880160520824833
5749	382968917	TX	38ea7367021b712a95e9f96dcc33e2a597a73f98ee7b9160f2d6c4ebab52a564	null	0.08880020235980059
5750	374576211	TX	2685e72cfef900d7ca8f7b655ca4999a4baabca9e8b41a4290251050b2a36006	null	0.0887999363679366
5751	373812638	TX	c0e15f34042b7ebae0866050e450aac89c555bbeb9ab43dba549d5a1e166d6fc	null	0.08879893476596604
5752	363760050	ADDRESS	156yq1Vx8eX1B1YN7BvyfoUdaLZod7pQee	null	0.08879891415599042
5753	363760050	TX	9b847921d8162f21ab2b99dd6cf4d6c4195dbfb9f6f9756bfd70db16d53faa8a	null	0.08879891415599042
5754	372183605	TX	76f2b75fa6485c981693591f8df3e6d9b0678c32beafbc544ebdf7626fd25ec7	null	0.08879876065196525
5755	515798712	TX	299f8a6678bc649ddced889b7b2b87bc687b5257818ad5214ab84b0646d1b0f8	null	0.08879816483893833
5756	458968076	TX	a6f07dfcd835889245b4ec70850f98ddd5c326df47e4dae2d5ed5780ebce7da2	null	0.08879727411324079
5757	380262778	TX	eab705fa8c8afd3df983cbe51762518add1fe5548f7ade9402af99166201eaef	null	0.08879694459485823
5758	433402508	TX	df097ef32c8f0be92068076755e74563cc92a9fdd68d1888af78b57dd393d5ef	null	0.08879609202181218
5759	357316496	ADDRESS	13QVUXF5uwNUzKFzsAJQkjYazsoUKwvowt	null	0.08879596270933504
5760	357316496	TX	503ed725019766343b32358e3bb71133fadf4157a3f2c94aaa245560c441eb75	null	0.08879596270933504
5761	406116881	TX	1dc51003ec9129ba94dfe51be2fedd9b4667d97a62824286b3df6da732357a49	null	0.08879576112456021
5762	352258951	ADDRESS	321164PMjq3HHfMCtANRyDu3iwd1FMUhtk	null	0.08879523999204861
5763	352258951	TX	35fa22b226f60658a7f6c7e4788dd8e804bfcc95cc65ea809fb38fde76ae1c5b	null	0.08879523999204861
5764	373037329	TX	e42801f248085f218c0aad820b5a8b38edea244a52b376d9b776c2a73338667a	null	0.08879516882560663
5765	413280006	TX	3ab1b3716c2a87e096a467e6457df5bca9dd374161b71ed7ff80df990c339647	null	0.08879409989121581
5766	355810797	ADDRESS	1GWm5aiZh7Z7dZ6Rz98AmnVtNpUVHzpoGv	null	0.08879391860209179
5767	355810797	TX	cf0f0f0918bf6ed3abc6705279a66caee25362015db0c0cce34171d80ec93a95	null	0.08879391860209179
5768	363164088	ADDRESS	1N3tSgSdBdjbpHqEi2KgypkwWLF9p9X4oS	null	0.08879350882363005
5769	363164088	TX	7139cc50b44ad29f40396254f44f4ad7b86f30fd3050939cbffcbadf3ebfb90c	null	0.08879350882363005
5770	438945846	TX	a82bcf317f6e3dde510f7bcba1f64349a65a023c136ca5c13093f3b5d3dd4f52	null	0.08879263394165439
5771	438945847	TX	423391f80a57f653149ca9d7f7d9a70e166160e38e40f9d871b16d003a54a261	null	0.08879042503179557
5772	338351882	ADDRESS	15EEUgJxwmsy2tT9ATbCkbf8bMnw1RFmfv	null	0.08878995516607169
5773	338351882	TX	0d3c549a359be8cfab1af86944578360d798b849591edae7fdef3e7250e6c7fb	null	0.08878995516607169
5774	379608292	TX	1c01567642fb116466824366d44ad3452b488f9b0613adfd44eda95dd5c73c8f	null	0.08878973490050351
5775	508074215	TX	43f7a60f21ca6c3ab2ea47d36687af1bcbf347e266173001be7bf3101e68c0b4	null	0.08878965642068203
5776	405082215	TX	65fb0d9ba5290036eabf50ff51f64bf0f765f3ae591f7e9c9fa334765ca547ec	null	0.08878891234905537
5777	405201307	TX	7497fcec6dbf88c28e134de4d47593ce4161cd3f493f2f2f1f8bf845927e2e07	null	0.08878891234905537
5778	441350956	TX	74072c428aac9bc4bb3e1da86212cb9b59071213ab051a351c08dfbd14a68cec	null	0.08878875211541686
5779	375392376	TX	f5a61124393a43620fd835a9ce884b5eb14e226988fd237bc5ad8f7b855341d5	null	0.08878822069793076
5780	405885772	TX	d3b115d13388ccc18887cd86f3ac1115c3fab07b1e1e695ff39de363ab4d9605	null	0.08878807451840369
5781	493578634	TX	4767ac7ef35d7c743ce47ccc2b3201521ca15b46d37d2bd3e5f91aacfca399ab	null	0.08878751713226118
5782	502049182	TX	27be7c50c4d7c043c64522ea2868028e3ef910bb00bda00cd722b7bdb6fa0555	null	0.08878747907508082
5783	475160023	TX	b2af9a3ac38e5c904c5bbeda8c691a5214ed5c7d12aaa538a99b74bc56b41fcb	null	0.08878746491231176
5784	507548954	TX	2c94c00a761b87ec3bbc715f71902091ed4bea72d09b994fd2e40b61f07cf47b	null	0.08878729532761885
5785	450512159	TX	45b424d0f0fc53685945b0d3757268f38bb54c5782bcdf96af6ec6db586bd6b9	null	0.08878724849726381
5786	483487625	TX	8a04a1a8f00956592cb72028038511bada33c9c86a05ddcb870b35839584effb	null	0.08878658273164743
5787	425800001	TX	6bcbc9f4a1ef8a7614149a0f343819a73e34e32ce37f0a12369c67ec0e0732c5	null	0.0887864901724607
5788	499063417	TX	f3445f8487312dc3330539f4c256ea8104bb9832e75ca37a832289024d926899	null	0.08878603914589164
5789	436060156	TX	a6314694c3bdeec9c66f476486719d560468df2f20e448c7274b3955d23e35e8	null	0.08878573429852127
