rank	node_id	tx_hash	output_id	clustering
2118	16983	5959d1783e3509de74b7066e0858b8e0957946b3f64d6b248a702ae3b9354996	0	0.000000000000000
2119	16986	0c5239de72096766ea3fea7314ec13a65129c47ca328e52397f8d2fdec1641bd	0	0.000000000000000
2120	16992	b5ac0f79a220d09afee2cb7c697730e4d4bea064a26b28c56bdbc97acbcd43ed	0	0.000000000000000
2121	17003	0a5eb9fe5d9cd5a06735f8bf1586c93e35e63768b07e74cdff029551ceae0d9d	0	0.000000000000000
2122	17004	5ddf8ef157b7d25caaa191fb9c895a7fb711f648910dffbed22ee82d93184801	0	0.000000000000000
2123	17009	2c131baec923938b6525e9366aa5d445e88baf7750ee95b72dfa97ecd001c20d	0	0.000000000000000
2124	17010	bad7d3fc6434f44655b7171a33f9612047369d6881011b11d9b16a48c4fbfbe0	0	0.000000000000000
2125	17022	e71cb2a12f76eaefcf2dc5aef3957b8587060b4bd6998c51225d910651b14565	0	0.000000000000000
2126	17026	fdc5ed0c46d980b951b7fa5f4cded177c33ded76bfe6968e527953a66193ba2d	0	0.000000000000000
2127	17033	9d8dffce3875a87443fb534286235541223974811e0d023cbd3f53460d53130d	0	0.000000000000000
2128	17039	0cccd1db71b2cce6dac6da4a30f3ec863ed04a5cc677a8753fd18cf6340e1731	0	0.000000000000000
2129	17040	ae08aad75ebd16e6dbdf5a072e54f6a48145fd5b97edf29043c1160512c3f9c6	0	0.000000000000000
2130	17064	6b19929d4189cade89e71ddeb653301392cab10a0012695762c5c858a60afc8d	0	0.000000000000000
2131	17075	c49ea8b6929bea4c1f70a008c9422a3ffa96d9981ae2b02bfa7fa7ddf0110748	0	0.000000000000000
2132	17077	84d27ce170723bebe17704e2547c38ebed08dc003ae77d9fc44bc8da9a1c347e	0	0.000000000000000
2133	17080	1b178e473c6b6f7ad5e03574ad83fab0f9159d3eec4c089de01aa5909319cde2	0	0.000000000000000
2134	17086	45ea0d481b1252b6d16314294b90529a2c602dc0627dac419b17f6d5aa23bd59	0	0.000000000000000
2135	17092	800a69e4000764e1bd780962069b4af04adbb7c502e130561e8abe729fdbc641	0	0.000000000000000
2136	17094	326797ae5d37b1e138ac9abefe990a5e8fef36eb7686bb2c80d855ac8bce5a7e	0	0.000000000000000
2137	17115	f7a37419b2a13f12dc39832508a185db63ce96a2dd2a85351bdcc3710baee612	0	0.000000000000000
2138	17119	d5004dd34cd30987c5d8845d226dec6167fd94358e9e378d764de2627e545674	0	0.000000000000000
2139	17125	7c86f16a29b253bba4aaaf4a0504ec5a706a5a77c564957fa17eb7da57bb0622	0	0.000000000000000
2140	17132	56002b90110c8d0aa2674b9a540e225c4801afa0323119a4d700c0266f72851f	0	0.000000000000000
2141	17142	08aaaa2d8e3e402824753ed9e62b2ff6d5532c17d454797a1f956e8de97ba80a	0	0.000000000000000
2142	17155	6b540e1fbde2f4d1c38fe9c5ec799727081aaa0921fecc7170bf5bee8ac9845b	0	0.000000000000000
2143	17156	f95a3307722f06551f4719e8546d7f66f9087293c25df251cf894c56181b9cd1	0	0.000000000000000
2144	17160	0ce5a575b96c9b04f4faf40bf494af64988d7be113fe20423a8b8f3e6add8ce5	0	0.000000000000000
2145	17164	3befa7b72aebf575abb78fce1b14e4eb48e0e497b124e2afe16b5a10a0b4afbc	0	0.000000000000000
2146	17183	d93527f3413544f5865a2e320f7b54f177c92beb7843ce340f54807536c071a7	0	0.000000000000000
2147	17188	e01d671facdae11404939b23176282871a834b0d3a1f7e9ef93354a5e07de6d4	0	0.000000000000000
2148	17194	c761fb8abf2de2ab8525e272386c107347914b3bebaba676a3e6b39a7837e346	0	0.000000000000000
2149	17199	c55e001c7b2334a8854cceae539adbe63a57a5e6f6a272e02f05b90b32b6f5d6	0	0.000000000000000
2150	17204	3b62ed7e280e7fb795f07719a56489d82938bd70e5d888bcfe7a2d1ebee5c0a2	0	0.000000000000000
2151	17206	ef05d11c810bdf2f63c8887f64213b927acc91161e92f15201de879ccf4cff85	0	0.000000000000000
2152	17213	cec0b4262a2c59e8146f723404beb7e150edbb7bc02b5493d2e39a46aae4cbb6	0	0.000000000000000
2153	17217	efc2662f26120d616997a6be74de910a3fa4cb40dbe29f4c44c93e48fee63366	0	0.000000000000000
2154	17219	58bca3067dbfa88e5cf373d9a3dce3a8108e54e4fee24e17cfd3af315665912e	0	0.000000000000000
2155	17230	6830ee4381ed724b15262296be07b58169fd8e46a8d65c7224f2b1f8380bdcd4	0	0.000000000000000
2156	17242	d7cf1fc64597f6b2ff8ad4fa7102ee8050c825ff0503f458d5055492ac384dc7	0	0.000000000000000
2157	17243	e4dcc77151a21f78bf08b6810471e769d0114ae77ddf74a9700603ba39df8195	0	0.000000000000000
2158	17251	37ac3aca16cfcb110fd6545aa369c0a28ee27f58de6ffb0e9518222d231e46f4	0	0.000000000000000
2159	17259	0d6d2655ec3ec1ec3b688c88d3a2841e9db5a2369c511ec4361c939e15c03bf8	0	0.000000000000000
2160	17261	d17252248fcc0582225f6ff2a5664853a2da5b17c5da67accb38143de5cda23a	0	0.000000000000000
2161	17262	a8756608559bfacba97d28a2c32f6530d39dd092198a18040bdd222c17ad33a5	0	0.000000000000000
2162	17265	16d7b87a1f3e79b71e3ef550a1fa3d94d056c9f6ea44bd700fdf199f6dfa3c7a	0	0.000000000000000
2163	17267	e0dcd60d058e0bebe38d5016885fcc6294149e87cbc8d3a9d54238e3ba0617ef	0	0.000000000000000
2164	17269	bf0957dc6270596f09123691d437f3913fe9299bceed35125710e21bb671c68d	0	0.000000000000000
2165	17270	66b1940978e9f34cb0a5e481e06d7a929b00ee9bab0edb999d85fe930b7e658a	0	0.000000000000000
2166	17284	da6ea65ffab00ea9895fd298146b2ee80a6b1ee2f558ebf2f690754b75deccd0	0	0.000000000000000
2167	17288	bda0b8f944db3d8d00725c099c9ec4707effffbec6346e6ae30ff48806d578ac	0	0.000000000000000
2168	17289	f20363e942d72ac192a42bbc547ac765a9278c24b5c6fc579d8d5a6264a10ee9	0	0.000000000000000
2169	17292	7181fe14f0e29b6f90787c18bffc92969f02a37573b0476f118067c9de9d2b8e	0	0.000000000000000
2170	17295	fb5d46d9f7ee452dcb147998c33016e4abd39db3a6b92cd80695d1215582c19d	0	0.000000000000000
2171	17298	c5e1c8c9324c69054b032d264876312700e11228e6ffecad283e6da04e7c9baa	0	0.000000000000000
2172	17300	897377c5c68980345b9909a4fe3f1e401bc11e06ef12b7b082a3835e196aeb0f	0	0.000000000000000
2173	17302	bca95827a60c304efaf4606680e297d33b6e5d2ab87669c3dae57e9a8a61f44f	0	0.000000000000000
2174	17305	d9602b0f130cc8b3a08ac2864451d7e36afdcd829c4461006650f568a5e62827	0	0.000000000000000
2175	17311	9822c361d6d88f2759f67e03fe453f4974992fbabf2ce743656bbdddeffb9e09	0	0.000000000000000
2176	17313	076deb75774bc51aaf4d1792e1224aee29935148b7080556dbd4cb6480879508	0	0.000000000000000
2177	17314	e86122ba6f594ffbfdda919a8ab66a9b75160a1ff9819026870e766bfcb7376d	0	0.000000000000000
2178	17315	418b01466360565494c505c49835fe64d8f0172d3c8d28d447d9726e2ce743b3	0	0.000000000000000
2179	17317	01c245757248b59024f835cb4528a369cfccd785ff2f6eabbb88ae2a5f876344	0	0.000000000000000
2180	17318	76c135d1b6b745af6103360910d53aac6fce30ad03fb2be39e1d2449b24e9dfe	0	0.000000000000000
2181	17319	70593cf3b4bec7d3c0826dac6682f0515f93cf365d78223a2b8ad03395766d89	0	0.000000000000000
2182	17320	bb7a19de6d5bc29831fd8a6f3c1ff48f6ba0660ae88291d838379fc84fecf143	0	0.000000000000000
2183	17321	8712fa40ccb1c117b53437aafe03196505bda284fd8c0a85b4443a12a134a1a8	0	0.000000000000000
2184	17322	96256d0f58fa28b244fa17d69c2d6143dea5198522381510c9db20f64966fa71	0	0.000000000000000
2185	17327	280ad15c7999652b19a31a15eac3f1ca922468f0fad4523295f3f08302b1a4c0	0	0.000000000000000
2186	17329	6c412b937e6679fe74d6e834dc90c1feaf3f23a45babc249753d5737f3ce77cb	0	0.000000000000000
2187	17341	97668f220bcb743e0c21cf3d96658da4a87ef9ed4097cd4ed96df3ab77620fd0	0	0.000000000000000
2188	17343	b52736f6617958ea065d23da7126923341516e58e65bd6dad516e8f4064ad6e4	0	0.000000000000000
2189	17348	b8333652671228740f4b84cb3a5d1361427dd0c892d14b031c3b34bf2e623bf8	0	0.000000000000000
2190	17350	be67286bdb11f7d1821c644f87195ce2b35a6ca8f3e16357531cfd0be2efbe08	0	0.000000000000000
2191	17358	1ab30305bd815523b4d96cc5a447ba83cb2a710007cf3fec0e35987bab209901	0	0.000000000000000
2192	17362	d333ab5beec55329588bcefb3849311f8be5cd4639e7fb63959d4f2e55f63706	0	0.000000000000000
2193	17372	819a304063e4b159a5eec000ec2311a6441bfc7cdaa884a9c257e84c42cba4ae	0	0.000000000000000
2194	17383	435495e554525d6cf723614545ba85430eda93ce7cb1f3ebbb1f77047a632d23	0	0.000000000000000
2195	17386	68ed74f12df5519cb8490a3aa98c28e95bf6b96a5ae108f90877cdbef5ab0826	0	0.000000000000000
2196	17398	9cc7dd60edd5d0f80234f13f5dbfc76f74cb831fd57228d9a0d91fe9385ddaff	0	0.000000000000000
2197	17402	e4223fcf1dadbc75cca0427e71aa4470ec18547dd5d6425ebd67c569fd256777	0	0.000000000000000
2198	17409	1208cd4fa1d1280a59ed7c878117baf8494b76dcbb9ea0563b58f17ddfed1fce	0	0.000000000000000
2199	17411	de9c949abf4e33280b1bcd86cc794102afa75e2eb161580432ff948ac7e96bf4	0	0.000000000000000
2200	17413	bc02b432f896cf77d7f31fedeaef312d1781cbf12889a49f3404a3c8191e7d6c	0	0.000000000000000
2201	17424	6e79749678334a8f763c42396fafd096aab3b19e11c90f68ad4cf64fce62b69a	0	0.000000000000000
2202	17427	9a62524f6f89321ba469e516a211a9265fa0060d36d6e9b4e30c30bb947eff9f	0	0.000000000000000
2203	17429	fd5be87c2860b19ad4277cff7a652137318afbd146cfcf1707041bdc66b1d891	0	0.000000000000000
2204	17434	58bc994c3b5344ae1b5a22c4ed252a331cbf56eb8fda23355779898602ba31de	0	0.000000000000000
2205	17436	f0bb943d5b78a06d6f2df3b6171978921bc4a88bcaf86427cecf21fe29e54629	0	0.000000000000000
2206	17444	80a3f72d98290211cf842f9d976851ad64b32c827c828fed82570a9382df5279	0	0.000000000000000
2207	17452	5667882ad47f0bd2523a846dc10042344160e98a32c53f9e6cc5254c3c80e453	0	0.000000000000000
2208	17460	2aba1ea75bdc13b4b8d5fbea0b8329ac42f6f4a61c339007ac397b2514dcc174	0	0.000000000000000
2209	17463	3043e61dd12248d1b31c480fae0c8d2222f44d4e38677f5394bd490953ddf87c	0	0.000000000000000
2210	17475	6d6ba16defdf5478ca216dadafe07e0263336b531351fe1ee2ad421b04a2dd1f	0	0.000000000000000
2211	17477	a199063027e79940723694c66aac8d4bb0b5c06493d80d2b4dea66238fd902c4	0	0.000000000000000
2212	17492	796fb2c6417bd33075a41814b785e604e174196df21415ad693f86fa0b511a98	0	0.000000000000000
2213	17497	51cf62c309e5820cf3cef889a619300d7d2cc93dd8a3630b66b433c999a5e69e	0	0.000000000000000
2214	17498	405b31c7f93862f90fa732a316eb63c21c5fd9f985e5b01c9e46c6a02031b1b9	0	0.000000000000000
2215	17508	b75e83c2030d524ecaa96bb2d91127a368399006086954dfae432f655bb539d9	0	0.000000000000000
2216	17511	58c7fbb481c859a7efc3fb55552eaa2f5b2030680b2dafa6228ce5c28d89a78f	0	0.000000000000000
2217	17529	f9eff631e10088e84458dc76ed478a5c6181eb443fa7b3a31def6be5e2c528ff	0	0.000000000000000
2218	17532	5fddadc8d231ade34f63950c84fe127ac55661bdffbafb0da14b95d627db6324	0	0.000000000000000
2219	17533	3c73c8df41a498dd49252f3d429127a5e1f28ad7775dce8bcb393d5a01bb8c0f	0	0.000000000000000
2220	17541	78f6fc54892cfcb746d65994a5ca691bb8756bf75f0bf1eeb74794e0499d58a3	0	0.000000000000000
2221	17544	6fcfb634b41c7b3e3daa6357ea80fc614e453d82a54736bc6ef639072ff79e2d	0	0.000000000000000
2222	17545	a2975154309a71e215c5b7c589e5bf1ea4716eb2fc74fcee895bbda4feb50e88	0	0.000000000000000
2223	17569	951c169f3727347a365775a3bb556d3761d5e7d2fbf821c220173a6877aa7641	0	0.000000000000000
2224	17572	a30bf6eac56acb4268769014bd054e8bb0c22c16b4e5fd3b0da3b6a707db1bbf	0	0.000000000000000
2225	17575	d1a4df63b98f9823d3bce59ea12fb72c112837a1da9c62b940a0014fb100c357	0	0.000000000000000
2226	17579	024f9bbebfb401288fcce041dab300f36743147f1b093991dc6ec76e86d6dc84	0	0.000000000000000
2227	17580	c866e314e39a0f7c75e1782b42613d0eb042643bc9b4eec71df5b95f94bdc63e	0	0.000000000000000
2228	17584	76a192e84504d3ea9f54dffef18bb5b0fe8b066f8daf56bbe05a9c21211ff4a7	0	0.000000000000000
2229	17588	2e200a394ba3099f9d1bc5188995b01c04d6432cd063d34af5eb37f637772cdb	0	0.000000000000000
2230	17590	a165975e0389c433778bf0509b525e3e3d7aea30b05af0b55c0692fdac8d5a98	0	0.000000000000000
2231	17592	a17ba96c6509489c7f71e67a7a836d5bca8a3ea6b9fdb0c7d0d0173333b88768	0	0.000000000000000
2232	17599	b1730d2b85106cab4bcae3a30efaf87c1436675798d49eb78b43d078bc5274cb	0	0.000000000000000
2233	17601	052e452580a6b48d092e24d312d5bb6d6a4bf6fab80dde2bb70b917694cc52bd	0	0.000000000000000
2234	17604	72326e6e670e678c8050743451c27b4c72435b928c2b47e93df1492a58f7b891	0	0.000000000000000
2235	17605	cf07f4c1837581bfe05e8b73c5bf020741427130a2618bbceaab21b8421deed6	0	0.000000000000000
2236	17606	408268eaca4bedde44d09a7ad0a658399dc58a53e6736fca583bdcfc57bf5cfa	0	0.000000000000000
2237	17617	2f101a68d1d8933330a509c0ce92fc94a4b5a2760c7373d75adb527ec9abd17b	0	0.000000000000000
2238	17618	2328bb1edac961525d05b0bdc1a18e5b48d967b26df38e0a37d3472108331f8b	0	0.000000000000000
2239	17621	1d008ebad3c7c683c093ec0727abfd890ea2287eb6276f3f82a7eee96cb362c1	0	0.000000000000000
2240	17631	1d2ce8bec3522a27cc9d4987ea11ff56d9e54131c3b90298951663de45328f3c	0	0.000000000000000
2241	17640	d78706fd1c8798dc0bf25705d8f7e5cbdd1314ca70467997f43b075f7e9f58a2	0	0.000000000000000
2242	17648	73e8d93e420de5504aa587e3467d4bf249e11870b4f95d0228982ea232630563	0	0.000000000000000
2243	17653	1a32a9d047de0d500e3edfb8391c8c13aca371b4d91fd94e5f1fdc893f0c536d	0	0.000000000000000
2244	17668	658461cb1c9fe766ea42194f1a511109c7547c3b8c3e092c1da0439f6b328a26	0	0.000000000000000
2245	17673	716e2d78ebba059099feccc249b0183ae4c9a4f9fb3300648d9429a2f32b0355	0	0.000000000000000
2246	17677	76d4437d3b38b87f7b1277ed126a349cdf339a6042cab4a53eb7b3fa9f3c85ab	0	0.000000000000000
2247	17679	85e189025db25b822bd31560e48a4fccec9780b050d9f65a882078096b0a1878	0	0.000000000000000
2248	17682	427dfea6de0bb21f5e2ad2a9da20b7a27da6370543a60e05c50a4cab545e74ab	0	0.000000000000000
2249	17683	d096e6fa8dfcc860bfe9b432b7b991285a60bcc8387b4d1264dd474b1cc9ff8f	0	0.000000000000000
2250	17685	31a29b71a0626c782808282d2bd607a9ac9751b003166610c909e3c0dfbfb698	0	0.000000000000000
2251	17694	1f60a7756b27a3a66cc822341edbb5ca6295a4bb18b2c849ce8fdbc8c96ea2ef	0	0.000000000000000
2252	17696	07ac92e1a2514ef61ff8d6ae4499c3c5cd383ee7e9cfed56fb0d09bae6941fdf	0	0.000000000000000
2253	17705	3ded7b35ff0d500c570093ed0e7408a8c02564a964dbd6082a26348a5267ed0c	0	0.000000000000000
2254	17710	bf1d1e4b57538d3689fb100e8f0ceb28db5b1e6502a5858c1701dad8751e07f0	0	0.000000000000000
2255	17711	dcc00b25a47bcf32f2be59f967c2286e6803e04c566b3315b90ae22e59234dc9	0	0.000000000000000
2256	17714	ac5f0d8a5e9755a6677a378f685e3845cce540600efb320eaffc38d88d66d545	0	0.000000000000000
2257	17719	c80b70cbd7d5d5f70ecb3e166a4cf62d225d0d6541ff9b1a80da475df01ff4bf	0	0.000000000000000
2258	17720	bed5a0ace968379f7b15b85cd101c7e5f8b580cc8e7304bea5bda997cd47708c	0	0.000000000000000
2259	17723	d45e746dfeb93600e97faeff07d7a98972070e0b1a11af5abe5647c177ebee08	0	0.000000000000000
2260	17726	fb5a116889dc04721946a81b3f41a86e8c7294d1e8543e35f8c6775cc0dce351	0	0.000000000000000
2261	17730	d06fc879c38b224bc70d1e5c73b9738478fc21220ffc6f1aac29b594fef4c41e	0	0.000000000000000
2262	17737	a6c3b4a85978cd1276d7211fbf260cac5b2d1d9eea5b849676eae2c02882e317	0	0.000000000000000
2263	17741	9b990e6d0c04c593d9e0f5a22560eeb6db2058d3535ba36962d0649d06d9ee5e	0	0.000000000000000
2264	17750	9ba40d698476889657cff1c4f0985a42ee62e1b4c81528671bdfe3a3dc7e3810	0	0.000000000000000
2265	17756	0cb2e2fc878dd3d671cff50ad35ecf944a29c08c6f81f5c51904c1091b94c7f5	0	0.000000000000000
2266	17758	6dbf4e9cfb29da925fa6c00f354b3f3c9718880f55b3a5c5c14435810a076d4a	0	0.000000000000000
2267	17763	9219ebf057ad62eb0a6f38197f1a8c5ae04b9e27e37036f50214a22fd1a66787	0	0.000000000000000
2268	17764	e772b9423bd5d7a4797317b3e7e3832c1229b1106d2a3c99796a1c817cbe0d8b	0	0.000000000000000
2269	17778	bc81b7f97e7fcd58a53c417db0d17c03002e7d07234f136e39a1389f525256ca	0	0.000000000000000
2270	17782	c68651f005e91e5b71a34729b3c5b239d4646d180cbd858c29a5716736bf6989	0	0.000000000000000
2271	17783	48e94ac4c931a5fa3ded783e3c2e092bbbe1606b73a1765bf8cc7149ca6e9b1d	0	0.000000000000000
2272	17784	ca19ece354daef623753700793d820d17c5f96ae59c1ee3de6da9b8f145c75b0	0	0.000000000000000
2273	17793	bfece6c79e34808d3f4d8fd5eac45f141df781323f16ff68ee2dff94e9ac398d	0	0.000000000000000
2274	17796	942865da9fc65c989449aa30798f5508dd4a50ee5d803f091c977010bc7ca792	0	0.000000000000000
2275	17798	026053351b452c18aa6896a1ec3ef42c4d3577589e40e8e8ba9d6074ec592104	0	0.000000000000000
2276	17811	becb8474353c347b09345b6dcac8d9efd1303b213350f225a532c499a6e4ad62	0	0.000000000000000
2277	17819	9a5132d726b6084ea347b5993d98287e4402ebd94d107ec00931d78d77b110b3	0	0.000000000000000
2278	17823	a2d446632cf6a8b8f85f23d27f0ed3cf166ffd32750ae655faacc636da68a941	0	0.000000000000000
2279	17826	bdb6d2e00af8ce078cda044cd08cfb916ab90f6bc4008b1aca01263ef437786a	0	0.000000000000000
2280	17836	977baa70d03b9eb150b1edeabd343e66032f4e689f6536184605b1111f26e510	0	0.000000000000000
2281	17837	a3c74396cea171a936a1ee80a1b580e6ad751e8425bb42461f2bc982c705f231	0	0.000000000000000
2282	17845	9022996ad80134c7fddef1afc3d726eac3b6d487f53bdfdb8bedf4c1f8fc03a9	0	0.000000000000000
2283	17846	bd55c4b36e072345c09118e52cfd115846baec792d2f00ad88fe31a8ea5ae1e2	0	0.000000000000000
2284	17856	da9f104e93867c98b7b67f32c0cc575cc0d5c2294fd852f8eb879c7025679897	0	0.000000000000000
2285	17858	eb3803a2d164b419de70e3b9743350b2b538d1d5588883bdd314d06388099f42	0	0.000000000000000
2286	17864	f469bea9b663c3c01da8e1608e84d9676ce84186b72c1ce230939621348a2c57	0	0.000000000000000
2287	17865	c2fe3dc5663077458e19f9ef05595406e7b17d2b1bb4ab4f5081c17910198b72	0	0.000000000000000
2288	17874	c1ac8cb7cfbe3c6fb2d162491b5948d9440659fb2c97d75995a5217dedf35fca	0	0.000000000000000
2289	17878	568a67a33c47bd38d78d912362a1ebc64a5e9725b4c39a1c191223ade3053a0f	0	0.000000000000000
2290	17880	2d437a09b3476addbe4ca7e9afa8f1213157dd0b63bc619ced1d73ac586c4101	0	0.000000000000000
2291	17884	b91f1603bf1959acab916178ab76b9a16d5291a3c2cd462e04cf5e342494cedb	0	0.000000000000000
2292	17885	1487dd4d88c6cdfb627f1b2ce1e347334048d3661bac68592c38d009b5cd8c95	0	0.000000000000000
2293	17889	2eb468be64bf64ef257ba908e4b18cd4777c2e38b7a0e59a5b142557be0fb7cb	0	0.000000000000000
2294	17897	90372a5fc7555a163a2ed370b5043455e8125c69b6287750578b4307cf774569	0	0.000000000000000
2295	17899	f10a33858d849109fb73b97cd6d53998ffa3ae4bbfb4daeca2956262472a05fe	0	0.000000000000000
2296	17901	1ac6240100ee7240d4a7fd7a69dd53edbc5dc56cd6e142d473f029d0e53dffd3	0	0.000000000000000
2297	17902	e703955f488fc79439f4aa393d33ced85d47830ac81beb54fbd4c2c6353ecc22	0	0.000000000000000
2298	17907	58da41cb8e6db8ccf906292959cadbbe3630d6ed4680cc08499c9edebc21ca8f	0	0.000000000000000
2299	17919	1371ab5456f893fece1311de8f085e18e34f0d5d2167e32e2b78eedb86582027	0	0.000000000000000
2300	17920	1f4cc03fc2afff8fdf7747108275c4cd087a0ecf8f4bd66a47b5b5adf703b685	0	0.000000000000000
2301	17926	5a8de7d9e32c1f474184726367c2a32bec935dbee733dafa6f3f5e83815ec543	0	0.000000000000000
2302	17933	5e6577722b14f1ac234650a3fea87ee9e9ec766915dd565135832cb5066c4032	0	0.000000000000000
2303	17935	25252e1426b197c6f455c42529f03e51dd5f82fb20270c0e4c6127c50bf72813	0	0.000000000000000
2304	17939	401bd3729028a88cffb7c1149c535133c2c857e179acc923da11f8439e4dbfea	0	0.000000000000000
2305	17940	d05722914fd60ecc425ca8c2f3558e89017dbd688e0ec3a0f14dace579f95e76	0	0.000000000000000
2306	17945	df5d466505b32fb4ab0e4ea943ab58bf63fd70b98c45b8a1f7e478baf1c446bd	0	0.000000000000000
2307	17949	d7b6defc6a44df8f001f196c177ffd631576f5df4e22fea6a06ec43eb83eb4db	0	0.000000000000000
2308	17950	6e5ca52990d8268e427644f3eaaeb95da4554ce1f4ad137bdb91c596ace7395b	0	0.000000000000000
2309	17952	94dfa4979d5d28c21cbbb5238745235878317ec179bf0d50d5914d5160795a58	0	0.000000000000000
2310	17959	3364ca521cb31b695b4d24273e56b33ade3318d1b1ffe9266f75c5a503f4e5e7	0	0.000000000000000
2311	17963	c3db75bdb489ef37489083180b62c76dcb34d38474007e553f360404aeda8163	0	0.000000000000000
2312	17967	d7612d22dd61a15d5f15df7356cab92c2f4d87efdb83c50adac5a1e1a3f35a78	0	0.000000000000000
2313	17973	3b24c9a9540f0b0236b58ffe716a905bfb0f45aa9efe96ee4656301ea1153412	0	0.000000000000000
2314	17982	8e4cf379f414dfd518a9eda3c873de4effada25ec54c3297668c17f75c0d4f3e	0	0.000000000000000
2315	17986	2b5b1e0f00ea6bd82ec512a867f74c8052d80e85ad04b1c44c8c533220586a66	0	0.000000000000000
2316	17995	4a44b11d4743f6e728475d6042f733e770ab3fd8b1b08969a80fa2619c61f7b9	0	0.000000000000000
2317	18011	609918750024e545e0fcc39ea09aab7c7f8702b1d79f9199cb8f19b5cea24231	0	0.000000000000000
2318	18015	038fc6f19afd94defaa52a5691aed2594ecb3bd63f4033a55e66ee0bab0cab11	0	0.000000000000000
2319	18026	a69bb4ff032dee4f3ba2cc9e1a7ea5c4e38ced896731d2c178d922298b7b826a	0	0.000000000000000
2320	18027	97d5a50d506a7645f9449ce91ab41075b81d547a97bffa59c460d2cda37f9e7f	0	0.000000000000000
2321	18037	8a0271ca47975e1a11ba6d0f0cfd2316db8033653f43d9981bb50a9c37fbe613	0	0.000000000000000
2322	18041	dd7ba66aab73becbbb37b706a59e4e8ada3032cd23d2c4e60287edf77b049e8d	0	0.000000000000000
2323	18044	c82a855907fc91b94c688736b3070c006c5d28b236ae5f9b8a070e189f74719d	0	0.000000000000000
2324	18053	10ab662044206c31c992c150a7621968025e861e365dcbdbcee706f9a0e39307	0	0.000000000000000
2325	18059	b07631f11dbb0d7306c960111e387778200816fad9a3ebcf28577f9e3a639484	0	0.000000000000000
2326	18069	b3498298bef25b058763ca14babb73ce91084bcf225a42ae06fd563c7544669a	0	0.000000000000000
2327	18074	30ebf824718ba2d233131ac024aed1eec3ddc2a3c59ea9479062375b578b6762	0	0.000000000000000
2328	18078	ea2a81aa600c39426767cc271e7c8e8c6282377dea8a6ed4e1feb15edd807850	0	0.000000000000000
2329	18080	1c819fadad42bff76e496e2521bd096fb314395a6e330065cecbe974bd6196bb	0	0.000000000000000
2330	18085	399e147b40a291765e30240b279ed9d4cc63f280fd3cb450c3c9003a3334e534	0	0.000000000000000
2331	18092	4aa822ef53d25aa9d1f309f0029b165580b365deb93720d9f2a961f38bc5990d	0	0.000000000000000
2332	18093	0077d5b5a6ec44f9f1dc3b2718b201f567a6a2ea2db5877186bdac3b9fa03fa9	0	0.000000000000000
2333	18094	dd5a683913b41648bd82c58d67dfdb32bdb2c39abfac970e5c937fae8ac7d673	0	0.000000000000000
2334	18104	38463f46f1300de5d09597fd16ad92683de5cdcce8e6fdbc256f9044889cd2ba	0	0.000000000000000
2335	18106	b1946c3f102f8f158a468bc76afb122953573b98c83855a61867a83e7fcdb936	0	0.000000000000000
2336	18109	af727813c113da9a62f900996651ffa24556e83c7b5dccf35fdc9cebb830782c	0	0.000000000000000
2337	18112	d9655661612b89538fbd3f189fc5d9f51ff847bf46ddae1d022fed1fc63fb363	0	0.000000000000000
2338	18113	557a2d3a541ea9f04c2b8995a767f1d2dbc714a0f6f7649062046ae46bd76c92	0	0.000000000000000
2339	18122	42cb7488438d1ee6dcc5f8992a5370634bb9e7c86e2c9c17e0020da2a3ea16ab	0	0.000000000000000
2340	18124	8e80b169991e54cc246262f5adeac943cfe3a37c1761383f82511dc77f8cf47a	0	0.000000000000000
2341	18127	2952603e1767869816bb839b840b1b1d15812b5c84ff8b453b969f0b203045a7	0	0.000000000000000
2342	18128	2952603e1767869816bb839b840b1b1d15812b5c84ff8b453b969f0b203045a7	1	0.000000000000000
2343	18130	0d8e7c9598bdb37e8352a438e63bb03e4afd7e12608eb71892174011aac36199	0	0.000000000000000
2344	18134	5e45f534b83a7858fe771dcbbb20b7f600efbc11f1352bed2ae4344b66a6a9fb	0	0.000000000000000
2345	18137	04b000d6ae5a969395dfba20d08aef2f34a16832818c35c8de46fb09a00c0494	0	0.000000000000000
2346	18148	11d3c50cc33f4f68f432f350341f5f7525a6dc68946f74145487a87882ca2b68	0	0.000000000000000
2347	18151	4e0ab2ee95b5947b1d7963a11e8cc531baa7708955587c8ddcf56d8958bb9d49	0	0.000000000000000
2348	18153	657619d9b6457510c9c49410ceeeeefbc7c80937b11b3ce34ca4a62f1c7a9a29	0	0.000000000000000
2349	18158	295f2ffa64b8017fae26320be4d074f7c545118132f62b7fc2cdbc5d950796e6	0	0.000000000000000
2350	18159	11ad0d521a4263713bf7f7ec93748e6c25171432c4d7c4c91a9817f9695ff014	0	0.000000000000000
2351	18162	16ff772ffcd26f2e82d6a04bf583200447294e4b83d2e1edcc6313b5363c100c	0	0.000000000000000
2352	18174	f4950b828f46320a7041d2a29c7ce88d2ae5bb1d3db1b15d7ee299df2b6894b0	0	0.000000000000000
2353	18176	33f3249bf71fb676bba8305611cda65fd2292da05def3051bed209f134f8feaa	0	0.000000000000000
2354	18181	f62ec1c54d80f167293e60f9a4fb1bbb1ea01edca4f8efbab315de8310b1520c	0	0.000000000000000
