rank	node_id	label	in_degree
7376	22313128	null	922
7377	40579276	null	922
7378	74856597	null	922
7379	136424	null	921
7380	2444092	null	921
7381	8551943	null	921
7382	11941327	null	921
7383	12154544	null	921
7384	19087823	null	921
7385	23937104	null	921
7386	28320407	null	921
7387	38046328	null	921
7388	48323196	null	921
7389	61974631	null	921
7390	85253091	null	921
7391	103589560	null	921
7392	127051720	null	921
7393	91918	null	920
7394	2409064	null	920
7395	2675642	null	920
7396	3521893	null	920
7397	4682689	null	920
7398	6324308	null	920
7399	6712900	null	920
7400	8066411	null	920
7401	14122020	null	920
7402	27543807	null	920
7403	35736640	null	920
7404	52625160	null	920
7405	56053923	null	920
7406	59347290	null	920
7407	91744385	null	920
7408	3528564	null	919
7409	6379909	null	919
7410	11873900	null	919
7411	17206192	null	919
7412	19773030	null	919
7413	23228372	null	919
7414	24095595	null	919
7415	34314462	null	919
7416	41625120	null	919
7417	43134338	null	919
7418	51922343	null	919
7419	55482553	null	919
7420	58203542	null	919
7421	65744493	null	919
7422	614052	null	918
7423	9486242	null	918
7424	22856742	null	918
7425	38003119	null	918
7426	62993980	null	918
7427	65238419	null	918
7428	76935210	null	918
7429	10162123	null	917
7430	11161758	null	917
7431	11498466	null	917
7432	20977292	null	917
7433	21044807	null	917
7434	59194297	null	917
7435	60996402	null	917
7436	69955785	null	917
7437	93118336	null	917
7438	138899196	null	917
7439	27815159	null	916
7440	34105068	null	916
7441	47671661	null	916
7442	84411680	null	916
7443	4728812	null	915
7444	8820460	null	915
7445	10336501	null	915
7446	12902080	null	915
7447	16058289	null	915
7448	24108888	null	915
7449	31130014	null	915
7450	41552877	null	915
7451	55240774	null	915
7452	56286045	null	915
7453	56983278	null	915
7454	83100212	null	915
7455	130903756	null	915
7456	1936201	null	914
7457	13162192	null	914
7458	13806897	null	914
7459	18071676	null	914
7460	58340347	null	914
7461	95981403	null	914
7462	14819793	null	913
7463	21686070	null	913
7464	30978416	null	913
7465	58143997	null	913
7466	139147642	null	913
7467	7208915	null	912
7468	13900302	null	912
7469	22407124	null	912
7470	25865464	null	912
7471	35346382	null	912
7472	46577606	null	912
7473	55047529	null	912
7474	59731262	null	912
7475	65670751	null	912
7476	70281589	null	912
7477	82654891	null	912
7478	94672105	null	912
7479	95827	null	911
7480	1925356	null	911
7481	5601788	null	911
7482	6537588	null	911
7483	16166479	null	911
7484	20529607	null	911
7485	33677889	null	911
7486	44009650	null	911
7487	84585339	null	911
7488	102329892	null	911
7489	117505636	null	911
7490	5789308	null	910
7491	7356415	null	910
7492	13205035	null	910
7493	14633441	null	910
7494	27094849	null	910
7495	29818301	null	910
7496	38134456	null	910
7497	63763418	null	910
7498	76261987	null	910
7499	76455364	null	910
7500	88977237	null	910
7501	90784580	null	910
7502	110581923	null	910
7503	114089896	null	910
7504	679239	null	909
7505	3876337	null	909
7506	15206846	null	909
7507	25128619	null	909
7508	41284017	null	909
7509	51726213	null	909
7510	77748048	null	909
7511	82269282	null	909
7512	103598550	null	909
7513	106451467	null	909
7514	4505233	null	908
7515	5651159	null	908
7516	15182633	null	908
7517	25335568	null	908
7518	59128208	null	908
7519	61900787	null	908
7520	69782495	null	908
7521	84585340	null	908
7522	52938	null	907
7523	5884240	null	907
7524	6480784	null	907
7525	8144458	null	907
7526	14189755	null	907
7527	16167923	null	907
7528	16578109	null	907
7529	24094459	null	907
7530	30753931	null	907
7531	46971157	null	907
7532	57394917	null	907
7533	134457709	null	907
7534	42145	null	906
7535	26354760	null	906
7536	27606287	null	906
7537	35360468	null	906
7538	58944943	null	906
7539	83631451	null	906
7540	108720248	null	906
7541	115356618	null	906
7542	12001542	null	905
7543	20004039	null	905
7544	21673673	null	905
7545	49893943	null	905
7546	69429077	null	905
7547	137032007	null	905
7548	13290489	null	904
7549	22772011	null	904
7550	24685081	null	904
7551	34614298	null	904
7552	59501900	null	904
7553	651243	null	903
7554	4126539	null	903
7555	28208315	null	903
7556	29837562	null	903
7557	101719	null	902
7558	162140	null	902
7559	568466	null	902
7560	1931223	null	902
7561	3355131	null	902
7562	5129781	null	902
7563	11433753	null	902
7564	12166393	null	902
7565	12304542	null	902
7566	27081611	null	902
7567	27226399	null	902
7568	63660746	null	902
7569	68776588	null	902
7570	4855108	null	901
7571	6653800	null	901
7572	6894498	null	901
7573	8510705	null	901
7574	20165846	null	901
7575	27863945	null	901
7576	43112306	null	901
7577	46502055	null	901
7578	48634543	null	901
7579	51638902	null	901
7580	55527005	null	901
7581	60703611	null	901
7582	89847483	null	901
7583	103165977	null	901
7584	3686942	null	900
7585	4588471	null	900
7586	23281993	null	900
7587	23693515	null	900
7588	25149737	null	900
7589	26741014	null	900
7590	62908128	null	900
7591	1751159	null	899
7592	2992123	null	899
7593	4924783	null	899
7594	9849884	null	899
7595	11403983	null	899
7596	24748524	null	899
7597	34566170	null	899
7598	36023337	null	899
7599	36707562	null	899
7600	58636674	null	899
7601	59712567	null	899
7602	65008316	null	899
7603	71334622	null	899
7604	74126639	null	899
7605	83408854	null	899
7606	85673960	null	899
7607	1999433	null	898
7608	3916735	null	898
7609	13166088	null	898
7610	13696248	null	898
7611	29372973	null	898
7612	45427156	null	898
7613	47050114	null	898
7614	58388848	null	898
7615	65425117	null	898
7616	91866798	null	898
7617	98866268	null	898
7618	994124	MPEx.co	897
7619	2321043	null	897
7620	14789807	null	897
7621	17082665	null	897
7622	68872587	null	897
7623	117694252	null	897
7624	123213889	null	897
7625	4450567	null	896
7626	5227491	null	896
7627	11852914	null	896
7628	15534584	null	896
7629	19929329	null	896
7630	21842944	null	896
7631	33301437	null	896
7632	36973210	null	896
7633	37051522	null	896
7634	83599942	null	896
7635	619420	null	895
7636	1341151	null	895
7637	5345546	null	895
7638	7176586	null	895
7639	7193688	null	895
7640	14369588	null	895
7641	27697965	null	895
7642	27750121	null	895
7643	32562086	null	895
7644	40261295	null	895
7645	42935648	null	895
7646	57780959	null	895
7647	75182264	null	895
7648	78427528	null	895
7649	101167889	null	895
7650	107896369	null	895
7651	757987	null	894
7652	13400962	null	894
7653	17132797	null	894
7654	17796760	null	894
7655	24800713	null	894
7656	27776650	null	894
7657	44781375	null	894
7658	45050739	null	894
7659	48467889	null	894
7660	50379398	null	894
7661	61758858	null	894
7662	62709734	null	894
7663	97616174	null	894
7664	130774207	null	894
7665	4402425	null	893
7666	12086498	null	893
7667	21419446	null	893
7668	29886309	null	893
7669	32980097	null	893
7670	48160810	null	893
7671	71743492	null	893
7672	102278428	null	893
7673	474772	null	892
7674	2481590	null	892
7675	9424761	null	892
7676	17757046	null	892
7677	19568685	null	892
7678	19919070	null	892
7679	25162374	null	892
7680	25952799	null	892
7681	33275462	null	892
7682	54076097	null	892
7683	56898313	null	892
7684	59263848	null	892
7685	92393644	null	892
7686	3184417	null	891
7687	8326152	null	891
7688	11716969	null	891
7689	15470085	null	891
7690	29329576	null	891
7691	58254531	null	891
7692	74818262	null	891
7693	80190873	null	891
7694	2589291	null	890
7695	5833670	null	890
7696	23504999	null	890
7697	26953694	null	890
7698	33906735	null	890
7699	39033296	null	890
7700	63654388	null	890
7701	88702362	null	890
7702	123531572	null	890
7703	139087882	null	890
7704	2867073	null	889
7705	5018550	null	889
7706	6366129	null	889
7707	8302151	null	889
7708	32217414	null	889
7709	38642637	null	889
7710	44087473	null	889
7711	45296838	null	889
7712	61394943	null	889
7713	66518602	null	889
7714	69687776	null	889
7715	71788800	null	889
7716	93302420	null	889
7717	95866399	null	889
7718	13504648	null	888
7719	37167319	null	888
7720	41257188	null	888
7721	49617297	null	888
7722	54686659	null	888
7723	56025053	null	888
7724	73794128	null	888
7725	82139263	null	888
7726	84119285	null	888
7727	2267829	null	887
7728	9637702	null	887
7729	10185836	null	887
7730	11110020	null	887
7731	11689677	null	887
7732	16593167	null	887
7733	18993887	null	887
7734	30905060	null	887
7735	30913427	null	887
7736	38671931	null	887
7737	41885379	null	887
7738	50446603	null	887
7739	53734528	null	887
7740	69431621	null	887
7741	86914686	null	887
7742	87034917	null	887
7743	118041410	null	887
7744	121361305	null	887
7745	3569653	null	886
7746	10188761	null	886
7747	11039282	null	886
7748	13976758	null	886
7749	14499955	null	886
7750	16501204	null	886
7751	19680606	null	886
7752	58582524	null	886
7753	71721355	null	886
7754	84766927	null	886
7755	86434577	null	886
7756	132716687	null	886
7757	282679	null	885
7758	6697224	null	885
7759	7499561	null	885
7760	8592096	null	885
7761	12292934	null	885
7762	15748398	null	885
7763	19952281	null	885
7764	22400232	null	885
7765	24281206	null	885
7766	30904874	null	885
7767	34234348	null	885
7768	107924030	null	885
7769	2691417	null	884
7770	3832328	null	884
7771	6273538	null	884
7772	9105468	null	884
7773	13058505	1Coin.com	884
7774	13358470	null	884
7775	18412896	null	884
7776	20186798	null	884
7777	41435295	null	884
7778	72528086	null	884
7779	74755270	null	884
7780	84153456	null	884
7781	1814662	null	883
7782	2782040	null	883
7783	11365002	null	883
7784	12922137	null	883
7785	27661111	null	883
7786	37639950	null	883
7787	39429905	null	883
7788	40028465	null	883
7789	45483942	null	883
7790	71730715	null	883
7791	88278999	null	883
7792	103111786	null	883
7793	1417029	null	882
7794	2109510	null	882
7795	9690722	null	882
7796	30512497	null	882
7797	59591766	null	882
7798	59668013	null	882
7799	60015011	null	882
7800	75555921	null	882
7801	107063453	null	882
7802	3657154	null	881
7803	3782480	null	881
7804	5598344	null	881
7805	8150428	null	881
7806	10548808	null	881
7807	17303140	null	881
7808	23456969	null	881
7809	26665070	null	881
7810	27548824	null	881
7811	31218855	null	881
7812	47293539	null	881
7813	47673769	null	881
7814	55742083	null	881
7815	68312272	null	881
7816	106532859	null	881
7817	138454197	null	881
7818	2729470	null	880
7819	5758121	null	880
7820	10934601	null	880
7821	15733857	null	880
7822	17534984	null	880
7823	59180236	null	880
7824	9747221	null	879
7825	11257201	null	879
7826	39648332	null	879
7827	57049147	null	879
7828	90463314	null	879
7829	138789360	null	879
7830	10166339	null	878
7831	11033965	null	878
7832	15700575	null	878
7833	29405548	null	878
7834	783860	null	877
7835	5825614	null	877
7836	9668596	null	877
7837	11433086	null	877
7838	18675350	null	877
7839	25866280	null	877
7840	34609917	null	877
7841	55676959	null	877
7842	60367770	null	877
7843	77428630	null	877
7844	90944515	null	877
7845	97689614	null	877
7846	543087	null	876
7847	2303201	null	876
7848	3341979	null	876
7849	10160251	null	876
7850	15969170	null	876
7851	47210541	null	876
7852	54686433	null	876
7853	70210561	null	876
7854	72382987	null	876
7855	6411587	null	875
7856	9062895	null	875
7857	16512209	null	875
7858	34903343	null	875
7859	37613847	null	875
7860	83681426	null	875
7861	89278520	null	875
7862	127851046	null	875
7863	656613	null	874
7864	2080991	null	874
7865	7147913	null	874
7866	7159324	null	874
7867	9264001	null	874
7868	9636898	null	874
7869	10131392	null	874
7870	14304646	null	874
7871	14509382	null	874
7872	22673437	null	874
7873	44989659	null	874
7874	50111925	null	874
7875	54034389	null	874
7876	56344370	null	874
7877	57148166	null	874
7878	70958670	null	874
7879	75224278	null	874
7880	80867578	null	874
7881	82936309	null	874
7882	1882904	null	873
7883	11483716	null	873
7884	14408708	null	873
7885	33658365	null	873
7886	38585532	null	873
7887	82478087	null	873
7888	99688482	null	873
7889	108489547	null	873
7890	354298	null	872
7891	3437065	null	872
7892	6834876	null	872
7893	10463674	null	872
7894	16628875	null	872
7895	18883527	null	872
7896	19050421	null	872
7897	22532884	null	872
7898	30329199	null	872
7899	44769395	null	872
7900	58157229	null	872
7901	70664255	null	872
7902	3249349	null	871
7903	4421571	null	871
7904	25015908	null	871
7905	25765522	null	871
7906	31952903	null	871
7907	63766329	null	871
7908	67269113	null	871
7909	128984167	null	871
7910	322234	null	870
7911	2891145	null	870
7912	11134832	null	870
7913	12098088	null	870
7914	28864190	null	870
7915	44693454	null	870
7916	56191535	null	870
7917	62793385	null	870
7918	79746311	null	870
7919	1812572	null	869
7920	5829418	null	869
7921	6308665	null	869
7922	7392875	null	869
7923	10796176	null	869
7924	13383761	CryptoBounty.com	869
7925	35541015	null	869
7926	37804543	null	869
7927	45693470	null	869
7928	47605690	null	869
7929	54031209	null	869
7930	56364517	null	869
7931	58383489	null	869
7932	58677987	null	869
7933	64448719	null	869
7934	72066194	null	869
7935	3876650	null	868
7936	15250536	null	868
7937	22295402	null	868
7938	30258562	null	868
7939	31879928	null	868
7940	42050524	null	868
7941	42525287	null	868
7942	46463582	null	868
7943	58962579	null	868
7944	81623931	null	868
7945	133991538	null	868
7946	9948253	null	867
7947	11309853	null	867
7948	12535371	null	867
7949	15734469	null	867
7950	53109806	null	867
7951	54783304	null	867
7952	57027500	null	867
7953	59707312	null	867
7954	63655682	null	867
7955	64030989	null	867
7956	108873868	null	867
7957	598495	null	866
7958	6516385	null	866
7959	19309888	null	866
7960	24695964	null	866
7961	31337008	null	866
7962	40109883	null	866
7963	52162627	null	866
7964	54333232	null	866
7965	62783621	null	866
7966	75864922	null	866
7967	317243	null	865
7968	7600417	null	865
7969	12421220	null	865
7970	22998928	null	865
7971	38077828	null	865
7972	38870920	null	865
7973	39139598	null	865
7974	57273839	null	865
7975	64197220	null	865
7976	120986493	null	865
7977	2247116	null	864
7978	2491516	null	864
7979	2782161	null	864
7980	15073211	Birwo.com-old	864
7981	19188977	null	864
7982	23142963	null	864
7983	28471060	null	864
7984	32237788	null	864
7985	39404762	null	864
7986	41763823	null	864
7987	42559462	null	864
7988	85778890	null	864
7989	113763541	null	864
7990	8906219	null	863
7991	14519681	null	863
7992	26351044	null	863
7993	32237790	null	863
7994	32237791	null	863
7995	44919674	null	863
7996	47100241	null	863
7997	49057386	null	863
7998	53583633	null	863
7999	54393461	null	863
8000	56801810	null	863
8001	138601181	null	863
8002	585179	null	862
8003	2572902	null	862
8004	7158896	null	862
8005	7284911	null	862
8006	9396210	null	862
8007	9411863	null	862
8008	18756429	null	862
8009	24018401	null	862
8010	29552021	null	862
8011	32237792	null	862
8012	32237793	null	862
8013	40789622	null	862
8014	70269859	null	862
8015	81138694	null	862
8016	82836689	null	862
8017	7914331	null	861
8018	13111866	null	861
8019	17296511	null	861
8020	17649234	null	861
8021	25862525	null	861
8022	26769912	null	861
8023	36891381	null	861
8024	40370087	null	861
8025	44715180	null	861
8026	47516043	null	861
8027	50114655	null	861
8028	54869304	null	861
8029	60568843	null	861
8030	77735354	null	861
8031	95325492	null	861
8032	113539613	null	861
8033	115151957	null	861
8034	1043954	null	860
8035	1410101	null	860
8036	2445218	null	860
8037	18748475	null	860
8038	22614192	null	860
8039	23674060	null	860
8040	28007473	null	860
8041	28238527	null	860
8042	29862329	null	860
8043	31634654	null	860
8044	41197182	null	860
8045	44702066	null	860
8046	52186544	null	860
8047	56847098	null	860
8048	87299840	null	860
8049	784702	null	859
8050	8134723	null	859
8051	20861489	null	859
8052	25768435	null	859
8053	38023515	null	859
8054	50264291	null	859
8055	85884613	null	859
8056	89833086	null	859
8057	133896183	null	859
8058	56935	null	858
8059	3059274	null	858
8060	4009318	null	858
8061	4550039	null	858
8062	10843452	null	858
8063	11077225	null	858
8064	22570388	null	858
8065	27251122	null	858
8066	65803591	null	858
8067	98739226	null	858
8068	1419172	null	857
8069	7799041	null	857
8070	23493579	null	857
8071	30329995	null	857
8072	63500293	null	857
8073	63552168	null	857
8074	76256644	null	857
8075	80326062	null	857
8076	81610	null	856
8077	3219468	null	856
8078	4416386	null	856
8079	5684023	null	856
8080	5757459	null	856
8081	16204420	null	856
8082	18127253	null	856
8083	28779834	null	856
8084	29405682	null	856
8085	56078643	null	856
8086	533563	null	855
8087	5235551	null	855
8088	6303045	null	855
8089	6553398	null	855
8090	8436992	null	855
8091	13182558	null	855
8092	19748171	null	855
8093	20076895	null	855
8094	22239984	null	855
8095	24481607	null	855
8096	30549153	null	855
8097	50827551	null	855
8098	67470708	null	855
8099	69883072	null	855
8100	96986187	null	855
8101	122137567	null	855
8102	128352078	null	855
8103	193838	null	854
8104	7958299	null	854
8105	14321475	null	854
8106	25313157	null	854
8107	27295797	null	854
8108	38160248	null	854
8109	49289799	null	854
8110	64421939	null	854
8111	69138538	null	854
8112	98109439	null	854
8113	133802011	null	854
8114	526320	null	853
8115	8209507	null	853
8116	10084992	null	853
8117	10220014	null	853
8118	10586305	null	853
8119	47760485	null	853
8120	58032161	null	853
8121	79519267	null	853
8122	79879906	null	853
8123	80494307	null	853
8124	88863932	null	853
8125	94775275	null	853
8126	107625667	null	853
8127	3889692	null	852
8128	5542448	null	852
8129	12715547	null	852
8130	19450313	null	852
8131	19732907	null	852
8132	25235508	null	852
8133	31083571	null	852
8134	37723325	null	852
8135	44142974	null	852
8136	44649353	null	852
8137	45509194	null	852
8138	59530786	null	852
8139	72577267	null	852
8140	85011490	null	852
8141	5767337	null	851
8142	7613208	null	851
8143	8474026	null	851
8144	9846480	null	851
8145	13376120	null	851
8146	19757094	null	851
8147	20148073	null	851
8148	23029143	null	851
8149	25135381	null	851
8150	32436530	null	851
8151	36445876	null	851
8152	49601072	null	851
8153	54200113	null	851
8154	88520918	null	851
8155	91154816	null	851
8156	3176766	null	850
8157	5869871	null	850
8158	7696995	null	850
8159	11863548	null	850
8160	22915561	null	850
8161	26637296	null	850
8162	40144776	null	850
8163	41251816	null	850
8164	41255330	null	850
8165	51138649	null	850
8166	56304809	null	850
8167	59450901	null	850
8168	61998590	null	850
8169	71758562	null	850
8170	78129247	null	850
8171	100425919	null	850
8172	549214	null	849
8173	2893005	null	849
8174	16593572	null	849
8175	24623586	null	849
8176	30062672	null	849
8177	52515102	null	849
8178	60343292	null	849
8179	80780935	null	849
8180	25897954	null	848
8181	35354058	null	848
8182	43319069	null	848
8183	58574752	null	848
8184	76582843	null	848
8185	103478212	null	848
8186	2125544	null	847
8187	2532823	null	847
8188	4999519	null	847
8189	5577506	null	847
8190	7607853	null	847
8191	13119177	null	847
8192	18784296	Vic-Socks.to	847
8193	51446217	null	847
8194	54450064	null	847
8195	57625460	null	847
8196	64539964	null	847
8197	72813603	null	847
8198	76160282	null	847
8199	81025168	null	847
8200	90363985	null	847
8201	498585	null	846
8202	1735344	null	846
8203	9377959	null	846
8204	9617148	null	846
8205	11601599	null	846
8206	15833079	null	846
8207	16700953	null	846
8208	18372015	null	846
8209	23750725	null	846
8210	29458971	null	846
8211	42505770	null	846
8212	47817035	null	846
8213	48470431	null	846
8214	52264732	null	846
8215	62652940	null	846
8216	71944962	null	846
8217	85874731	null	846
8218	91502664	null	846
8219	102756662	null	846
8220	121203310	null	846
8221	499975	null	845
8222	5004071	null	845
8223	7780194	null	845
8224	16582836	null	845
8225	20421885	null	845
8226	26344939	null	845
8227	27395106	null	845
8228	27774699	null	845
8229	30795818	null	845
8230	42445834	null	845
8231	47975372	null	845
8232	59761549	null	845
8233	61342905	null	845
8234	62105107	null	845
8235	75655397	null	845
8236	59179	null	844
8237	439575	null	844
8238	449529	null	844
8239	2127434	null	844
8240	2356123	null	844
8241	8781319	CryptoLocker	844
8242	14336852	null	844
8243	15712552	null	844
8244	20465181	null	844
8245	26647089	null	844
8246	27102791	null	844
8247	32318799	null	844
8248	42188896	null	844
8249	49450289	null	844
8250	51477608	null	844
8251	55132351	null	844
8252	68110821	null	844
8253	69399422	null	844
8254	72679809	null	844
8255	86363851	null	844
8256	93195117	null	844
8257	100750513	null	844
8258	134922817	null	844
8259	3047130	null	843
8260	6739664	null	843
8261	8803682	null	843
8262	13327805	null	843
8263	18648758	null	843
8264	30114733	null	843
8265	32049885	null	843
8266	36431259	null	843
8267	37476594	null	843
8268	40568650	null	843
8269	50396447	null	843
8270	57732182	null	843
8271	58459212	null	843
8272	62615634	null	843
8273	63852862	null	843
8274	68939831	null	843
8275	1686544	null	842
8276	1978378	null	842
8277	7490924	null	842
8278	13862591	null	842
8279	15470318	null	842
8280	17638546	null	842
8281	24800797	null	842
8282	32089819	null	842
8283	49003803	null	842
8284	74926735	null	842
8285	8516628	null	841
8286	8937984	null	841
8287	10536157	null	841
8288	31506044	null	841
8289	61150599	null	841
8290	73555986	null	841
8291	2509263	null	840
8292	5628569	null	840
8293	6917201	null	840
8294	17735236	null	840
8295	18457774	null	840
8296	56647102	null	840
8297	67388294	null	840
8298	80206682	null	840
8299	96483764	null	840
8300	975614	null	839
8301	1437061	null	839
8302	10168046	null	839
8303	17777623	null	839
8304	22674497	null	839
8305	22768830	null	839
8306	60907517	null	839
8307	61525677	null	839
8308	73448027	null	839
8309	90177721	null	839
8310	548841	null	838
8311	2181423	null	838
8312	4284758	null	838
8313	9737574	null	838
8314	12119381	null	838
8315	17089611	null	838
8316	21281757	null	838
8317	23884565	null	838
8318	27029127	null	838
8319	55583502	null	838
8320	78882432	null	838
8321	105696624	null	838
8322	105744734	null	838
8323	112980342	null	838
8324	1086989	null	837
8325	1755549	null	837
8326	12341165	null	837
8327	13602141	null	837
8328	14382108	null	837
8329	20492325	null	837
8330	29076044	null	837
8331	41516223	null	837
8332	58791895	null	837
8333	62764020	null	837
8334	62858157	null	837
8335	111502659	null	837
8336	1908204	null	836
8337	2134802	null	836
8338	35396186	null	836
8339	36200764	null	836
8340	42143760	null	836
8341	42249640	null	836
8342	57077717	null	836
8343	61818849	null	836
8344	119794236	null	836
8345	1576493	null	835
8346	8902737	null	835
8347	10092056	null	835
8348	10806610	null	835
8349	13156952	null	835
8350	25001133	null	835
8351	25415700	null	835
8352	40736994	null	835
8353	42689111	null	835
8354	42723565	null	835
8355	55017450	null	835
8356	67934480	null	835
8357	112767	null	834
8358	626492	null	834
8359	2858619	null	834
8360	7156040	null	834
8361	7364104	null	834
8362	8526772	null	834
8363	18615881	null	834
8364	21460511	null	834
8365	24145534	null	834
8366	28509426	null	834
8367	73951453	null	834
8368	92208885	null	834
8369	105999345	null	834
8370	106749523	null	834
8371	118182135	null	834
8372	124968316	null	834
8373	5269832	null	833
8374	7436804	null	833
8375	10555995	null	833
8376	15962852	null	833
8377	45556009	null	833
8378	57827305	null	833
8379	58051955	null	833
8380	62380413	null	833
8381	68865943	null	833
8382	86210810	null	833
8383	5298653	null	832
8384	8872925	null	832
8385	17348229	null	832
8386	24545482	null	832
8387	26300873	null	832
8388	28129733	null	832
8389	36933094	null	832
8390	60534321	null	832
8391	547490	null	831
8392	1242312	null	831
8393	3671449	null	831
8394	9255102	null	831
8395	12007969	null	831
8396	12686153	null	831
8397	24705804	null	831
8398	26000346	null	831
8399	34783878	null	831
8400	62710602	null	831
8401	67536808	null	831
8402	83823612	null	831
8403	85195290	null	831
8404	105693786	null	831
8405	1055002	null	830
8406	4783677	null	830
8407	6700497	null	830
8408	12213778	null	830
8409	15338227	null	830
8410	18553521	null	830
8411	26020229	null	830
8412	46489028	null	830
8413	52878225	null	830
8414	57959552	null	830
8415	60679915	null	830
8416	63247426	null	830
8417	67011900	null	830
8418	79003792	null	830
8419	106878862	null	830
8420	121006379	null	830
8421	248921	null	829
8422	308400	null	829
8423	6128931	null	829
8424	7661739	null	829
8425	8502504	null	829
8426	8782497	null	829
8427	9900898	null	829
8428	12148814	null	829
8429	12410491	null	829
8430	20592375	null	829
8431	36325010	null	829
8432	39620959	null	829
8433	42020440	null	829
8434	59939024	null	829
8435	91570794	null	829
8436	3183420	null	828
8437	8508968	null	828
8438	9260124	null	828
8439	11908659	null	828
8440	24062411	null	828
8441	28054991	null	828
8442	36205803	null	828
8443	43788120	null	828
8444	49248102	null	828
8445	49411038	null	828
8446	8322680	null	827
8447	31117285	null	827
8448	38952957	null	827
8449	50012565	null	827
8450	50687365	null	827
8451	52112708	null	827
8452	57078626	null	827
8453	60276382	null	827
8454	74929089	null	827
8455	89092249	null	827
8456	2754984	null	826
8457	5132277	null	826
8458	6422853	null	826
8459	6699624	null	826
8460	6796555	null	826
8461	43489806	null	826
8462	60447213	null	826
8463	73068614	null	826
8464	74542922	null	826
8465	78573685	null	826
8466	80958685	null	826
8467	127573856	null	826
8468	442241	null	825
8469	4920053	null	825
8470	6485798	null	825
8471	6841734	null	825
8472	7265473	null	825
8473	10100653	null	825
8474	13466741	null	825
8475	15499471	BitClix.com	825
8476	21335420	null	825
8477	26451325	null	825
8478	26702012	null	825
8479	30575963	null	825
8480	36338962	null	825
8481	38321253	null	825
8482	44330023	null	825
8483	46768620	null	825
8484	47792416	null	825
8485	47898763	null	825
8486	60476497	null	825
8487	613442	null	824
8488	5997259	null	824
8489	10846317	null	824
8490	12088216	null	824
8491	22361835	null	824
8492	25923890	null	824
8493	29656329	null	824
8494	32925988	null	824
8495	44968260	null	824
8496	49025997	null	824
8497	59244362	null	824
8498	60835394	null	824
8499	77570826	null	824
8500	79520831	null	824
8501	79677999	null	824
8502	89708619	null	824
8503	94025904	null	824
8504	462698	null	823
8505	6919954	null	823
8506	8697248	null	823
8507	9879743	null	823
8508	13848741	null	823
8509	28833438	null	823
8510	30323686	null	823
8511	57388068	null	823
8512	83408858	null	823
8513	92446629	null	823
8514	111732888	null	823
8515	5273715	null	822
8516	9748288	null	822
8517	11261829	null	822
8518	14966621	null	822
8519	23996238	null	822
8520	25197401	null	822
8521	57309324	null	822
8522	58130983	null	822
8523	58202804	null	822
8524	64387709	null	822
8525	77910969	null	822
8526	90568583	null	822
8527	95657806	null	822
8528	100713769	null	822
8529	105407206	null	822
8530	111461925	null	822
8531	118921574	null	822
8532	131267980	null	822
8533	134925889	null	822
8534	2022593	null	821
8535	3745730	null	821
8536	11985084	null	821
8537	12483509	null	821
8538	21810663	null	821
8539	27028339	null	821
8540	49132767	null	821
8541	50814327	null	821
8542	52267561	null	821
8543	58511372	null	821
8544	60604084	null	821
8545	74982182	null	821
8546	102924935	null	821
8547	11390401	null	820
8548	11827486	null	820
8549	12278321	null	820
8550	15157739	null	820
8551	15465411	null	820
8552	18483190	null	820
8553	18544383	null	820
8554	39880324	null	820
8555	50208604	null	820
8556	52833558	null	820
8557	79004473	null	820
8558	92243523	null	820
8559	381565	null	819
8560	1635607	null	819
8561	10251549	null	819
8562	15413499	null	819
8563	23125205	null	819
8564	29957143	null	819
8565	40801909	null	819
8566	42151691	null	819
8567	42239249	null	819
8568	57991011	null	819
8569	79046495	null	819
8570	127157584	null	819
8571	127884408	null	819
8572	242807	null	818
8573	5117966	null	818
8574	9854302	null	818
8575	16858933	null	818
8576	18933631	null	818
8577	19414975	null	818
8578	21240490	null	818
8579	22390903	null	818
8580	26895890	null	818
8581	40281397	null	818
8582	42275609	null	818
8583	49955687	null	818
8584	55864687	null	818
8585	58269310	null	818
8586	59274436	null	818
8587	91726713	null	818
8588	92903794	null	818
8589	1154754	null	817
8590	13780354	null	817
8591	18622493	null	817
8592	21689203	null	817
8593	23955129	null	817
8594	26746814	null	817
8595	36347761	null	817
8596	42486068	null	817
8597	56626864	null	817
8598	61404334	null	817
8599	68854200	null	817
8600	115262749	null	817
8601	3942810	null	816
8602	5987011	null	816
8603	9138756	null	816
8604	9214741	null	816
8605	10242681	null	816
8606	20490191	null	816
8607	35913131	null	816
8608	37017768	null	816
8609	44730138	null	816
8610	51817689	null	816
8611	66648792	null	816
8612	77491859	null	816
8613	79027647	null	816
8614	96888147	null	816
8615	99452814	null	816
8616	15441470	null	815
8617	24237400	null	815
8618	24980745	null	815
8619	48617309	null	815
8620	54856210	null	815
8621	56878803	null	815
8622	62292619	null	815
8623	70982137	null	815
8624	95364814	null	815
8625	127663256	null	815
8626	1589873	null	814
8627	2068406	null	814
8628	2497383	null	814
8629	5971814	null	814
8630	7127855	null	814
8631	7761259	null	814
8632	9071905	null	814
8633	11683174	null	814
8634	12813393	null	814
8635	14444340	null	814
8636	19780613	null	814
8637	20584004	null	814
8638	22061265	null	814
8639	28208536	null	814
8640	31102932	null	814
8641	35884464	null	814
8642	40973542	null	814
8643	43357159	null	814
8644	56037710	null	814
8645	56307306	null	814
8646	67846352	null	814
