rank	node_id	address	label	clustering
1842	30841	12oJ2CyueNDQbnAG84GWHrKwvZmkzVgXqC	null	1.000000000000000
1843	30847	13NR9rwm64eGvEiZy6cZi8ozfUDGSuywG7	null	1.000000000000000
1844	30850	1MQC8pkH8WFNQ87pkFKmkesLEeqAbcSeM9	null	1.000000000000000
1845	30868	19wm1c2XfVUPbAsx2iigCPjj6j2ktd3nAe	null	1.000000000000000
1846	30891	17x25APmTYE2svQwHxaHAU7oMBshuvhEXe	null	1.000000000000000
1847	30919	1JMp2tnJJfkgrrnj76MxTVZG72SFP3iRVB	null	1.000000000000000
1848	30932	15xC3c8ATvLpXgjjxZ5Nf85Ve7cHb4vgny	null	1.000000000000000
1849	30934	1FdTtNTfKkxtp3LvPNa8GE4oqpEwV5cDNM	null	1.000000000000000
1850	30935	1NeEhxMfZL6YRakN33oF2HHCGctdBZbgKD	null	1.000000000000000
1851	31004	1Zr3usk8EPbfT2aV1tDEWNvZwakfgqxwF	null	1.000000000000000
1852	31028	13xLfZJtNzDgfp7a7TuAfZfMpPjFWgn2c9	null	1.000000000000000
1853	31032	16s56PT91BnjtCCykHQ9ojingVsrmprAe1	null	1.000000000000000
1854	31034	1bJmEW1niVoaqNi47QzNWLGEdhwV2pxn8	null	1.000000000000000
1855	31052	1A8YTrQM1vbLuqWSLMkHNDvXyvT1os1PDz	null	1.000000000000000
1856	31068	1EZCLPVSff9Sm2SX93qHo66Ap7u3YhkX99	null	1.000000000000000
1857	31081	1CCjLSoT79f9zsDx6xtCA9fWRkbAn3qaYr	null	1.000000000000000
1858	31082	1DT9eyxFYXxH7U4cU3qjkgQt1sYAdXyr1W	null	1.000000000000000
1859	31091	14CDhC42EkcJnraTtkynqHrraW9YaBvhCS	null	1.000000000000000
1860	31092	1AutYJfFVhtffXSwmH9kNWihTRsBAUgA9y	null	1.000000000000000
1861	31105	18425jHjVDXaPK7sFoyw3z3t2rLkbh5UT7	null	1.000000000000000
1862	31106	1BBLtXaNHMZBfQbcA1ZwVVZMqmjZGchMUk	null	1.000000000000000
1863	31163	12M4ijNgit3f9MSnCdBAMGRdhogaCUJ9zm	null	1.000000000000000
1864	31168	1E1UzzRw7fLsADKXh4TQqF2iUY4ipRpLDk	null	1.000000000000000
1865	31169	16FfrygnB8CpfAqF69SrhsPSYab9c6RMdR	null	1.000000000000000
1866	31173	1PpbeouksYqn4ggmdFbcuhT2KjUnWcR5hy	null	1.000000000000000
1867	31192	13J3y64kYytRezyuFb92sLFwUojYWhsVCh	null	1.000000000000000
1868	31205	14bJNfCqrCUyJfvmduKSjGG6ixAjxxMvVb	null	1.000000000000000
1869	31213	1GD2y95E4WrXEDhxrkQ6Ur66DdtP3W6Ywp	null	1.000000000000000
1870	31227	1C66KV4UGdK2iZNai1nrjnJD57Qz3dyxqr	null	1.000000000000000
1871	31234	12Mu1DwsujkcX2a3Gb4FBM3joqDkA6YXFP	null	1.000000000000000
1872	31252	1DwsteC7BV2Yiv6JXBPTmfb4Sk4pNiZBAx	null	1.000000000000000
1873	31288	1NjJoPyWMLXYM6Wz4PC7YQUPLaXPWqKFcC	null	1.000000000000000
1874	31307	1PsXQcFQ7gzuWwWH3z5CHJQoHoPu1X3gzX	null	1.000000000000000
1875	31323	1FdqExuVaneJLdrNKWD7mr2zdAH7yahjhf	null	1.000000000000000
1876	31325	133CaritxQLafPvF8TgHdzSMYuASyTYGUm	null	1.000000000000000
1877	31327	17S5omvffS1gYdRfAkwk3MMjJmhZv9rWy5	null	1.000000000000000
1878	31332	1MiQd16t6wnfJfxF1gpzD2tUAtFmEEkGur	null	1.000000000000000
1879	31341	1Bd4pQwNK17LLfXKDarCUSFv7o6pqPvCyE	null	1.000000000000000
1880	31354	15zc5Tju3fJX9WjYp1nWzsdRZabzYxSJK1	null	1.000000000000000
1881	31367	1MFxVbKGfZadPcDHBzzN3pt843ozeMbWg3	null	1.000000000000000
1882	31376	1Lmpzq29naxDiEnmhp19M14oCnuf8oj6v9	null	1.000000000000000
1883	31431	167CTe792gJrsTcF4rDX2SFogaHwAmLM7H	null	1.000000000000000
1884	31441	17jt5JSnv3GHfkKqRYQtW4fBdjn9GvVqmw	null	1.000000000000000
1885	31463	1PCytL3j2ujfwHTjZWovWrQs6Autj4AZT9	null	1.000000000000000
1886	31491	18LvzwoadjTof749Q1N9vVnwRxnE28xnDM	null	1.000000000000000
1887	31497	1KU9LSCnzEm62QDS337QZAQdioVHWxvqaL	null	1.000000000000000
1888	31514	1GhndCZ1qXrTRboPJiiiYzFf3ezxrdp94d	null	1.000000000000000
1889	31521	1HGnruvf52eqxX3J1nbSSzt7vTxiRYanEd	null	1.000000000000000
1890	31531	15kVdzy43gXee7g1xz1MxoVn2kYqU4DPqu	null	1.000000000000000
1891	31534	1ABpiu12bS2hQxa7JEfjMbP5hEcwazNpuA	null	1.000000000000000
1892	31543	1LFnnfuMtCLV26ZHwZRRR4YFRXjdkBkJYe	null	1.000000000000000
1893	31552	16G8ZNuwcN6VKy7UEJt7JBFyjGpqdDuNC7	null	1.000000000000000
1894	31558	15Do23Dv97TwS8nib4qjAYDXhkf3GrkACA	null	1.000000000000000
1895	31574	1DMF2EaWtWGvfBCuYZnbmuVqotSbLWiQDn	null	1.000000000000000
1896	31624	1Pf4eVcfaN88e3gYfebPthCLHWN4QMwUtC	null	1.000000000000000
1897	31638	164sqJkW6QAeuLEFrgfWHEbM1LitRL1mX9	null	1.000000000000000
1898	31648	1Msnf6BZKBMax9L8Q3Egq7NmGjTBDVdVER	null	1.000000000000000
1899	31655	1AyaZ2LrLVUCcYdJT3UsWc3meooCUt5WDE	null	1.000000000000000
1900	31662	13Xn6QddTcweYP3r6KN9BFafHDzE3U7ufz	null	1.000000000000000
1901	31702	1HpfzwN1WF1VXEPN4C1zwY5rG5MZBuvvBh	null	1.000000000000000
1902	31703	1L3SkCEH24hRQQe1V9fcSgwepp6Nr2ivTU	null	1.000000000000000
1903	31706	1PmQbJTBGqZADD5SUYMGhquppv8knRst7e	null	1.000000000000000
1904	31711	13BZrtiuSAhPTZ5vwmBQA823nN5DjNNWY3	null	1.000000000000000
1905	31737	1Fijxhua6gDSAj9cgm93L3gScBRh8DcNS	null	1.000000000000000
1906	31772	15Wgd5Um8shLm1eZNVPwzWmK5MkX79hUoq	null	1.000000000000000
1907	31790	17LM7m2yA2hB5onZgmwu88CCKQNgv6xLjC	null	1.000000000000000
1908	31796	1Fj7RseiF2gmE12oJH6Joo39MuCkRTnAZC	null	1.000000000000000
1909	31840	1BVho2U6zqsBsq8WRLFhwj6AzdKLqaXeGi	null	1.000000000000000
1910	31845	1EuKUaeGGP662X6v74ATsuu86vXKwAUQsL	null	1.000000000000000
1911	31847	1PsfvSfWpzDm8JHP9ToZREqkUniNbRdmm7	null	1.000000000000000
1912	31858	1JWdoMsgQTFGpdhzxdFvCi1sn7uZQGu4wF	null	1.000000000000000
1913	31876	1PuEV9jhjetGenGSVnkKfyxrzzdGjPM7TB	null	1.000000000000000
1914	31877	1L5KmL2Ezj7BtyWSfYSVtf41h4y2aUVcr9	null	1.000000000000000
1915	31880	1D5rKUYxgfBq9abKuKKwrgG8MRBsgmmhTj	null	1.000000000000000
1916	31906	1AwSZLKpG14agYQRwdMqteK4xYAtcojRcc	null	1.000000000000000
1917	31920	19UQ4aHaXxbpnoJhiAbm7nsXZtrSDFYMDs	null	1.000000000000000
1918	31921	1JumfjkGSVDeUBVoBEnDWLY7QnPjKzVU56	null	1.000000000000000
1919	31975	1FoTkjongoNtTnDZVdWKwGWzEv9sJWFUyZ	null	1.000000000000000
1920	31999	13yVnpR9o8MbwSZFDd8hkK3QUU8rndr7Yk	null	1.000000000000000
1921	32012	1GfwUktk5Hh4z3URA5fTmqkj2DqpRZCTWp	null	1.000000000000000
1922	32021	1JYKV1QG8Kt7heqr1Manv5VrvQGrpa29Kc	null	1.000000000000000
1923	32045	1HVcJkBiULHYVGFrdYQQMp6AwmP9ygZ4dr	null	1.000000000000000
1924	32052	16sR317fAFDcXDqdxtMqYqVzh76NFtBJNb	null	1.000000000000000
1925	32053	1BxvBZMbneCyb14Ayqc4K7dGrotUMhG72W	null	1.000000000000000
1926	32077	1DYCuh7UEb4gwkkMTE72SVqXe5pH4nS1Hi	null	1.000000000000000
1927	32083	1M83imGNiXfW46NWRzYwW2ZHZH7EuRqzyr	null	1.000000000000000
1928	32175	1DtdgDCgvYnf2AzLikStQ7b162DSw8FVmz	null	1.000000000000000
1929	32182	13h8BYBFrk9b9JZDhyeimkc3ZyMWyZzJge	null	1.000000000000000
1930	32221	18m43sHQGybB61oDL4EzAGkALHG9QxeMn7	null	1.000000000000000
1931	32263	1KnftSpJkhwwxgemHZB7Ua9pQzPgFYAhBf	null	1.000000000000000
1932	32277	1Gy5KnZGK5GTX2uQxX45wQxfgnxYytM3qk	null	1.000000000000000
1933	32283	1BEcuv48uzHNMCuuGmifAimYAJui89Z4LV	null	1.000000000000000
1934	32311	1PCCxee279uTdBSZKQaTQY6JWdMtZyTKBP	null	1.000000000000000
1935	32338	1AJNuTDscTZrybJiz544sn8MsgSn7MokLx	null	1.000000000000000
1936	32366	161rvL8gpiR7e47rQ3DazWHhCxtHMpB4RK	null	1.000000000000000
1937	32385	1A4gF32BrAVGZgCJJr39ouy6mEiinQa72P	null	1.000000000000000
1938	32387	14qsYJnZaaoumrhfCj5fnNELaygC5HETcC	null	1.000000000000000
1939	32390	1FyutvEHZy2h5GMcHi6kMSadG7mMT8kwQj	null	1.000000000000000
1940	32411	1N5inqQHzy1WfT9hMz518SjyKkFF2f9Agh	null	1.000000000000000
1941	32429	1M1XGsRHuLQ1AMDGyuFx8PWm5ix1o6MVNS	null	1.000000000000000
1942	32476	1PaXW7Vd656enXpAkbB92gRr1uNdwuUjz9	null	1.000000000000000
1943	32477	1KXnWNKSyf5DioLFQ2sdEQkwGJEo5CDWcb	null	1.000000000000000
1944	32480	1PaDuzM2f54iUXZRcJ28J5PdBf5JAo8hDs	null	1.000000000000000
1945	32491	18Xc984EQJB17DqFcqhC6pqmFockwNdw85	null	1.000000000000000
1946	32511	1NEPWw95kBQ5dAoF9sJFiz4CrJZ7tBpZQs	null	1.000000000000000
1947	32516	1KdJWBcu4EZherUwvUMvR7CuEnSZYbxxFq	null	1.000000000000000
1948	32540	1FrHykYWHSL8mVK9hbwciatJ4stpPayuPo	null	1.000000000000000
1949	32543	13ysvEm9bbvkQkfTuXT8zyBD4VmotxTebj	null	1.000000000000000
1950	32551	1Bk3f6FN9m26jXMxJxkHJFYwYHmUV1DkQo	null	1.000000000000000
1951	32554	1DCzd73TAhFFZrL3ooSXfiQWuVoNpDGjpH	null	1.000000000000000
1952	32558	1BvRHmKmFodvrz5vvWpMGmN3zLbjxve8TB	null	1.000000000000000
1953	32585	1HgTS8doXF7JxLJF359ggXjfs8DYTuqEhZ	null	1.000000000000000
1954	32595	1DMWZwUrX31sn5jzRBQ6CR4SMNid6S4gBg	null	1.000000000000000
1955	32603	1Fgv59KFjC2CnhcaiHSi1MA2Jh3FJhurgo	null	1.000000000000000
1956	32621	12EZLk2qC56vM3MyqTAijEVuzobNwx3NEP	null	1.000000000000000
1957	32626	178feKd71HMJGAxnw2JbzqsQWZEnPAvW2j	null	1.000000000000000
1958	32644	16MjTPpqRnzLZkCTuvMXNomHaYzoUKYZDu	null	1.000000000000000
1959	32649	16sRAQZN8hBBvfHMHg788qSAFdM5sFAqdn	null	1.000000000000000
1960	32682	15UP3BArjp98FAuZvrcRYL7hRxu6HQcMJJ	null	1.000000000000000
1961	32722	14Ly7zHe36ixUwCDQRsWXisoUSgwsu5pbE	null	1.000000000000000
1962	32726	1J93k1BUwyhrUfi4pqHSZQof8qdVZP2oUc	null	1.000000000000000
1963	32748	1CafCwZ9r4Jziky1wHxh1KU9dAznV6FCLM	null	1.000000000000000
1964	32817	14azBNnhghSmDtZRZjFm51DMUAvmKVF3KF	null	1.000000000000000
1965	32835	1HqskZAdkHqpJ7RE6iHrbE3SfFYmnitrQz	null	1.000000000000000
1966	32839	1AsyD6ZF7dXAZPj5PbE8gLPshaUQkUkbBq	null	1.000000000000000
1967	32849	1EWKpqKn3BLgMDgZFLsn5M4tKbGqx7NeQy	null	1.000000000000000
1968	32859	1G3ichrPuspvmHn7tFAy46NFXMVLy4PB5k	null	1.000000000000000
1969	32878	1J1Tp8rNv17nhpnn2j5LMMgXY9EENAwQ5w	null	1.000000000000000
1970	32882	1NaQkymVEpQmhKhaEJKe8vT4aE5dtZ4A6m	null	1.000000000000000
1971	32899	1G8upUA5JyYoVPvNSza38ePTtQytFjTv6t	null	1.000000000000000
1972	32912	1BuayuUDF2HDhBNAfyRBj3JeM3FZzBjXUE	null	1.000000000000000
1973	32916	1LezwAuBs1naxFgwZfuZGRzFzn2Qk9XS7x	null	1.000000000000000
1974	32924	14VggeHodP6ko8oSpBScWCezh5XpRNCnpL	null	1.000000000000000
1975	32971	1NwUxHXFcrN9zfoqzLJRqYH53fYKK8U733	null	1.000000000000000
1976	32989	1AYEAwaYhkeLPMTstDdMt2PkiZVNPd8MJm	null	1.000000000000000
1977	32999	12vjWUDo57NFeZG6uFMu8JuTKiBCEn1ZCo	null	1.000000000000000
1978	33037	156RcWkr3MgiXcf5uXHCYs94sAPLxd4EmN	null	1.000000000000000
1979	33046	15hZyw9dcazhRerv62sTghnhBv63eecgwd	null	1.000000000000000
1980	33055	1EDxQmhsK2LQWd8KaEBPxMewy7Dx3TBqzM	null	1.000000000000000
1981	33057	13oxpmNWrg6VE3638B2xfEBRkg1DJT7aMP	null	1.000000000000000
1982	33062	16MHAtKh4tjj6mxqYRh8qa1TkxV62SFwFw	null	1.000000000000000
1983	33091	1FiibhTVJVMkPH1iVTjMg7csCaRJnYb4Mv	null	1.000000000000000
1984	33110	1Np6coQLZrx1iFJRiNaBXvobjfkgzkJbKU	null	1.000000000000000
1985	33121	16rh7i25Ro157CeJJuSD5XyRdzXuGVGz19	null	1.000000000000000
1986	33163	1LSquVfzR2fVy8ytcYcSnyRM9J5oN2Wdnk	null	1.000000000000000
1987	33176	13mUSMSu8Mzv5L3wgR8feDyF8WBsEhu1on	null	1.000000000000000
1988	33177	148ftqa3M88bGvKorYEPo9FQijApE5CP1u	null	1.000000000000000
1989	33181	15eqYoDt314BjHjNRLHnmH8E3a1bGTgda3	null	1.000000000000000
1990	33196	1JtSVHi2x9ny9Vo4Fjh6ssNcisbsGfXhCB	null	1.000000000000000
1991	33203	1GN5JoKkkxTeK7dAB9275qiSRUZiNpZEH	null	1.000000000000000
1992	33206	1MJpxnQqRy2uKkhx8R9vW4ERNU8wxtYgQZ	null	1.000000000000000
1993	33207	1LhXnrQX2bq7F4vspndBmPcvkWtHHiH9yo	null	1.000000000000000
1994	33211	15keghuSCypjKcHbcuDrUqJEdbKD9cwG2C	null	1.000000000000000
1995	33229	1AQdZ82WSvy7Sq2ed2eH4xkSeeiiBK32AE	null	1.000000000000000
1996	33239	1D5ogBs8MELhbchGWrvZWggfsxvzbhAjbX	null	1.000000000000000
1997	33253	1NQ7Gdn1wFj3MCkTD8NrhMiKai6P7u9a2n	null	1.000000000000000
1998	33284	12rPUcJFtp7hdkjbfLKmM7mTPSeG5yaUqH	null	1.000000000000000
1999	33319	14Wo8cskAYVrQ81ZU7d559TKLjPxxsGjXM	null	1.000000000000000
2000	33355	13DLWVQVsMdz99r3y7Y87p4AaFrncev6NQ	null	1.000000000000000
2001	33370	1DDknL2RQSFpRTCNtTT9b4L7EoGzQ6aJDt	null	1.000000000000000
2002	33383	1PbV2VtCM76V9HAbRTCECCas8i3Qt4tw2M	null	1.000000000000000
2003	33396	12syYbhzfDPMiftBLrZPLMPCQMzXkTLZDy	null	1.000000000000000
2004	33408	1CH9dgzirWCboFYnWJuRJJmhYH7PYpZJ1U	null	1.000000000000000
2005	33409	19X8j55zU78eqq1TMgCXC24Dk7fvaRcU9b	null	1.000000000000000
2006	33417	16VAgtCFxbRvcYPWNQd3BdmvaLHk3psERH	null	1.000000000000000
2007	33418	1ASq5Rq46NprZ6hu18qWti4dn5wm6mv1Yj	null	1.000000000000000
2008	33420	1CvVdUL6z5zJcF1GCkWkzoYJ6EwVpMMtqN	null	1.000000000000000
2009	33431	1eaRhqKSWTSaa65DEgaqdAmqb5QVeUhDz	null	1.000000000000000
2010	33510	1GXxoNnYGjfuCgn6xmEaUiXsBLjRamSrY1	null	1.000000000000000
2011	33525	1P24Ybpb4add9EhR2hT1XgYNiJtSLfGqhY	null	1.000000000000000
2012	33547	1HZdQtr1YWWkt8Z3ixTK4mAZS2aNQhSrsW	null	1.000000000000000
2013	33556	1EW8TSY2RGHT9m1Fg5QabY7bGepybLkbDE	null	1.000000000000000
2014	33558	1Eo7WaKASKVoCobjaS1bEBLpjGHFwrDHKf	null	1.000000000000000
2015	33567	1LhRdKK6tmWz1QBS8fiaRfVWVWA9PycM3w	null	1.000000000000000
2016	33572	1EU54RQAJDP5bABbyahdKU21jeXi8ENJCC	null	1.000000000000000
2017	33583	13vT5DApt4vDBD6jc9EBpGqPepse47gAcA	null	1.000000000000000
2018	33590	1EGgm2DLXSbdNEcSAMSKGvgAkWtajsJMhd	null	1.000000000000000
2019	33605	1DKRdBWs6YbbNVXTqPS49baksmvwXeFq6d	null	1.000000000000000
2020	33617	1FbUUuiCQz5hvLarKNwhW575vzEMEKDWsc	null	1.000000000000000
2021	33624	1N9qKi4SEdLRw3h9SViV6eBH2GfARGvDV7	null	1.000000000000000
2022	33641	1P9YMFXYS2NUXkL1weu7imuRBRyppgei45	null	1.000000000000000
2023	33657	1GDc8t8Bo6CYkegXGxSa3vA7YZkbhTzsxc	null	1.000000000000000
2024	33659	1MyCZFo5eXWofJ5oL4UyKMyGJ2DpHvAukq	null	1.000000000000000
2025	33669	125QuhdUarY4J7yDsvisSsBUeuYvrxL3Wz	null	1.000000000000000
2026	33671	1JDdDytJgdcDrqw8QucUSDQLT3iZJ9nWok	null	1.000000000000000
2027	33675	115sTApxs41FEskHigPyP7RLWkZzoFuRJQ	null	1.000000000000000
2028	33693	15SeHW7TE14bpJjPufbXgagv9b1tquEWWB	null	1.000000000000000
2029	33699	1FMGad2DxDgVdcP4KxtDDV7UTugtQGXQSX	null	1.000000000000000
2030	33716	1LqHxgXGuJbSPkN9Q53ic5PpZPz5eQroJb	null	1.000000000000000
2031	33739	1Nb6Gx67dvNYBLMobpfbM6F2FK6XFXNhMG	null	1.000000000000000
2032	33753	1NKaawnaCfBj7megaNoA4QHcRzGBzBj8Uq	null	1.000000000000000
2033	33762	1NCKn5pJEoUr5B1E6pGB6jVFugabyvPbBJ	null	1.000000000000000
2034	33812	18Gn5FieZ1ub4EH7ZSPghKZ7GBAdQQhkQr	null	1.000000000000000
2035	33817	1HtoPabEPUCQ9KCQvWyFphtEy9S6rGMtcG	null	1.000000000000000
2036	33829	1NdxMe7axYspHaAGH8AV4GvTpP6aH4H8nk	null	1.000000000000000
2037	33837	1DPBMZRoHFdMjWbjhyH26xofLtpyAPP5nx	null	1.000000000000000
2038	33839	17pyKgstSPszqcNyeKAipa5av3BosF493a	null	1.000000000000000
2039	33840	1Lg8iWGh2ZcQBjEASBrsLDFLPf9DtEebBm	null	1.000000000000000
2040	33850	12f21cHi9NvLuHuiW48iAyRcBGm2bZgYMk	null	1.000000000000000
2041	33865	14QLZznUbAhM9UdSnNfPFTHWAvYs6HA4GR	null	1.000000000000000
2042	33898	18VxoA1DVETQE3p3yzDcKrv8gFp36L2vja	null	1.000000000000000
2043	33910	14epf67rrnDTSmsQn8daQMhuxUjV2Kghdz	null	1.000000000000000
2044	33949	1Jg24Qrtn5DipiGFdHkSJ1pKJppL2CC6S5	null	1.000000000000000
2045	33976	15GAKpZaHEQz8iUo1rN61JgUSx8PK8szUu	null	1.000000000000000
2046	33997	14aCmpnCrwQCbhB4FwcBeCDdwVtixS3UB1	null	1.000000000000000
2047	34000	1K7odVMBQh4dKXEggkWeCyM5tDa3NB2W1V	null	1.000000000000000
2048	34002	1N7eEbKAzygHkdV7BETKHUe5kQUWEWAnAJ	null	1.000000000000000
2049	34005	1DMmGsG5Bm4DkChjqWqH6aCuEugQNxRSKf	null	1.000000000000000
2050	34038	12bGWfGta5wFzTy9wk6T5o4AeqAbDS39JD	null	1.000000000000000
2051	34043	1LeH2e8bKPmHSHtWP5UEmeMDrMovbpYs1b	null	1.000000000000000
2052	34048	1MiwZ83ZLu6pjd3aphqEdGgpdrXJp9ETmb	null	1.000000000000000
2053	34063	16FpCD6V3tiMUHwSFWVt5sRG3ZufLN2sa2	null	1.000000000000000
2054	34064	18REzHirwcrKb7y8C9UNQMvBGwUTrKQjEa	null	1.000000000000000
2055	34067	1823HjctTYcGRYz2RU9zxsE9r1D4qk2kvm	null	1.000000000000000
2056	34081	1BJASxexHCWQcTJppQctjsAqgPt5m1Bn12	null	1.000000000000000
2057	34082	142oxFWp7mKJKkwUVFTUPZ6yPeC6dAeaFv	null	1.000000000000000
2058	34086	1Kn7tf4PomVvAUKDHDARJZtf2UT5HTMv4B	null	1.000000000000000
2059	34106	1Eh6XqTjKYstRPuXuQooiWQch8CPpA1aiP	null	1.000000000000000
2060	34118	19jxB6qe35zG2wExG3nqG1dKm8eARWxo2y	null	1.000000000000000
2061	34157	1ArZ8NsdVJ4SaDNBw2tm1X1L1LBkNvKZCY	null	1.000000000000000
2062	34171	1EGcyobQdqmBEF4YsmVdEb4vWQ7mouTRJT	null	1.000000000000000
2063	34194	19sMWX5ZzJHfeuXAN5cK5eosKfdCm5smnk	null	1.000000000000000
2064	34195	1BtFmzvHZPdB2iY37suXZhq56u46T6aoPZ	null	1.000000000000000
2065	34204	1L4kzZj8YMLPTfRmZCACxeyGAgREpSDzc3	null	1.000000000000000
2066	34214	16r39K1Jmu24yecuzKP5CD9QVbe8j227oE	null	1.000000000000000
2067	34231	1MwfRgivmuBqpLHGcw7rpNvCM2vjtAnVF	null	1.000000000000000
2068	34250	12MmQHv3XdTHCfU9hCeMvfrUbgrDzDjAWS	null	1.000000000000000
2069	34261	1Ezy2AQWpA2iB1c9tFxk4j38VLZaBxPMhJ	null	1.000000000000000
2070	34264	1NCKqRL2GbkfWF489QS1vNP88wi7cXLcq7	null	1.000000000000000
2071	34274	1My46eQvYGRb1kZ2YUMoyKC9QJw13dDBTB	null	1.000000000000000
2072	34303	1JWzLjuQ9uf5P7t4cgZB6wi1yJXD9QcdTE	null	1.000000000000000
2073	34326	18S3k3AQdSmakuHVNGoESrkc4woZxceNP2	null	1.000000000000000
2074	34337	1B9MqSvrxcRWGVNcz5PyUrhqjVpdKmiP2H	null	1.000000000000000
2075	34341	156SemCPraxKRcJ2Syp4WF9n3fEuzHqfCX	null	1.000000000000000
2076	34346	1MUPTxh6kcGShRz7poNTFLU62kzaHbWfjc	null	1.000000000000000
2077	34350	1Ah8oe63hqwx89kwgSnYXtYUsTh7yPuBxV	null	1.000000000000000
2078	34363	1Auv1FgA2jSNZvzDqJQMyt5N8CPUmQbzC5	null	1.000000000000000
2079	34364	1CQ8dzLSHAkkoQHSfvotyFdwJibQd1Bn84	null	1.000000000000000
2080	34366	1F52GDqmwAqYMzbqipmxvMkoaFaBMouaLR	null	1.000000000000000
2081	34399	1Nc5HifyCbnK1RoMXi4N5Nsx2cfxFqyzoz	null	1.000000000000000
2082	34450	1NiJxG3EBw9QPSzGAoJLHGEcXXFo6ofm9C	null	1.000000000000000
2083	34453	12UsdKxVVu2UERP7AmD3cBthna2bLnFdWz	null	1.000000000000000
2084	34502	1Q9aMksP519wiY8urgvE8NeXf8pCnJXZcg	null	1.000000000000000
2085	34512	1GYuAwX42SHvc271b9QxECZtn4e4BMvVui	null	1.000000000000000
2086	34514	1NH3Vr3xKXkSPqSU19tfbvaj6ZjnF35mr4	null	1.000000000000000
2087	34534	163GRrHWvURynBFAPoTPFatNbiGxT99TSb	null	1.000000000000000
2088	34535	14F2KoGwH5aikoU54o3TVtfDBmgtWyfjHA	null	1.000000000000000
2089	34539	1B3nAy7ni1BMXZ4z81fZg4bTFhcyHTVHfi	null	1.000000000000000
2090	34586	181tcEAFoL8SyTNjCXU9otku9nXWowe5pP	null	1.000000000000000
2091	34589	15eL6eE8iunK4waY8oc7xBX5VXco3PXRnH	null	1.000000000000000
2092	34598	1EsSAmSYbaQAV32a5pjD9CAXGqe7tDQcFn	null	1.000000000000000
2093	34634	1AFC9HwM61HZw7FFXQ2cqPYw9pgebNcErr	null	1.000000000000000
2094	34682	16wan5nVPasso22j7DQbGt9ifE4vRQstp5	null	1.000000000000000
2095	34732	1PYW74zeQenWBN2Xhcfk6JxEknsbCVULq7	null	1.000000000000000
2096	34783	1N5i32ST9NfyuPGNBudXudNZ9cSSyAiTT8	null	1.000000000000000
2097	34795	1GoGvmgB2DS7mfrN8BgJwrd4riUTEy16nq	null	1.000000000000000
2098	34797	18ys8SneQVfSTjoSmHmVgqtBjCvv6jDsoM	null	1.000000000000000
2099	34800	19M5EPisjh4vCuJoLKJkR3f6Dh6SKEPu5Y	null	1.000000000000000
2100	34809	1JYAFS5L4qC4ZKYh6KaWiNnQ9rnR3BPUex	null	1.000000000000000
2101	34878	1LKMM7hboHyR5BMgpS2rrzs4xtxAMmoZxe	null	1.000000000000000
2102	34895	1Ft3a1eZoPtgB3GWfppuAeVGQeq76zxCmr	null	1.000000000000000
2103	34919	1PnB7SnvdfTNScqTPdTcRSi8LZafCKYzxK	null	1.000000000000000
2104	34921	1MCm8Zee5z1SeTx1Mr8GCQMgMmMNkGraWA	null	1.000000000000000
2105	34960	18gwNCndVZ3FPYyVwgXo2jNpbxHCrviWLx	null	1.000000000000000
2106	34966	14xGGiQZjrjN2z7wyDWyrenfhpoCqru4Cb	null	1.000000000000000
2107	34977	1LbrP3aSTS5sNtXFuHgA1oUuKwQtVAZFrw	null	1.000000000000000
2108	34986	18UxBCxCb2qp7kvoBLKDnQzNmVkobYbvvH	null	1.000000000000000
2109	35018	19R1Wb25QWzVRg53mHqSPHGqAQ5S4MrmFk	null	1.000000000000000
2110	35032	1GmyHzCLASx3o3jRW6TFmMDr6fSYtby3Su	null	1.000000000000000
2111	35045	18zKoib4amZ3hVbZu8TMy8tRXNhCKRFAUP	null	1.000000000000000
2112	35061	16xgL8Yq8Dz7x5djkz41jssHioYqexmbNg	null	1.000000000000000
2113	35064	15mTjkqqQTFBbJXY1cn7RowM8GWLJ2qs3B	null	1.000000000000000
2114	35088	1JkwUt9AUzBqeoEfrhFWGvYy28s8qFqcBz	null	1.000000000000000
2115	35123	1LCTzVLqN6AAwUfh4wSS2y3jgqLydLAoDH	null	1.000000000000000
2116	35139	1PPqWoBLFc9BEwvxy2oyhvHKsZSUhYLXsA	null	1.000000000000000
2117	35142	16qne1HQKRdrvk6PrZSfVdYRkFadhHrM4A	null	1.000000000000000
2118	35147	1KnxxKgNp6PxSssT3V9PZZSgUboGdzic9b	null	1.000000000000000
2119	35152	1NpdPyf6wbCM6wWaJveXpdQNGna5B3gpBY	null	1.000000000000000
2120	35171	1B52xTPVy2wvqQjcgQkMUiUiADWziHnd89	null	1.000000000000000
2121	35175	1FaVzvWC6X1pKPSJew7BBmRXZ4RZgRV1ou	null	1.000000000000000
2122	35180	1GShiwm2HLtNdUbaKWdsnDpqMQbEfuBPmg	null	1.000000000000000
2123	35199	1M3fGEkM5Kio44GtkJcyCMQoBppEFXFr1Y	null	1.000000000000000
2124	35205	1ESjSkweDwnYiTDm34n9BQdP5Wm1tHVTyS	null	1.000000000000000
2125	35208	17jBEGvgJJnDiUpwoD3DnqL6dMdj5YYGms	null	1.000000000000000
2126	35212	15ehJUGQu5huCeTAzYJrmz7FuF4LegCPST	null	1.000000000000000
