rank	node_id	tx_hash	harmonic
2827	35125307	ab6028d120190ff8f0e91cfceb1b910e82dc65cf90864b893deb97465598b165	0.03941611384989598
2828	16897338	948d8509fef0732e95ac5b6f23340d2cc380a92bb98df1c37477fe44adc718aa	0.03941608383252133
2829	11623453	874eabd6a7f2af2d961d2fb3784361b7fbf2fee97244bbd7cd07133db9a9f74b	0.0394155947873349
2830	30622531	127a2213b5badf9584a506ed5a7d22ba8f936b6287d8d4f06436528fea95f4a8	0.039414887690208664
2831	5695271	b12d69c4c4d9a659b73867ec2d0f9ce6763c9020b624e8126ec198cd8f674373	0.03941414785492957
2832	35921416	b1c0c221d1cfbc49b0111356f5508915150146ef3f74eefd5380bd91b0ff1a5c	0.03941398064285224
2833	33001697	5f3fe471bbde9cee4c50d90be1b3a0855b129681404ac84dfdea6fd97304035e	0.03941391342385948
2834	36052387	830d73f0f6ff6c5ca9a05749dd776c5b10826dce71deeae7813f2b080b9eada2	0.03941385309813919
2835	17243534	5d710a4db226b7204c4434e3c5cb96c19320b1cd717252b2719423edde34bd97	0.039413799528374656
2836	19900753	581b81741a10627a6dde2b571ff133f090dfe08b3f74c6eb386a16ee187d29a0	0.03941375121640769
2837	13007385	56df2c93fec84a29129932c8174cac37ba81283c5929d006a3ddbe711af71647	0.039412570335259856
2838	31921785	b430e4ded4d926a1e0a243e1475cbab1bfa747328d3750a9dfc555bcf6d7d612	0.03941232903988078
2839	39422276	bb3c5a0a993bb1aaa76648f15762c0897d16170bc0bda4e9793b9e3a7eaaac28	0.03941202918644969
2840	16488160	0ac63abadf43815c4c709b5e38c78e674703b6754bae7de706a7caf88ffc7ce1	0.03941179309916048
2841	15074545	2eca8dd22b403ec6ae504876332937753fea6c8ec0026000f34daa34df922d72	0.039411755808088124
2842	17034553	12a033e30171939c967762fb850b04ce27d5c2ba1e99b28dc95633af8ae6aed6	0.039411238265584465
2843	16958919	2a13283f3026149601d97008fcf7c1ca7106124cdc1a7acf9e862f9673d6c7a9	0.039411170319693795
2844	29610679	39bab3840d39c5d5519164084cd567a04a910fade4885d094b7138d35350c303	0.03941012726633745
2845	38000563	0c01db49b47ae81b37abe6fd82c526328dee94ce4d5c677a6124ea69a32694c0	0.03940965564463609
2846	17576609	3f287f320b3a140601dbfdd3bb8312489499477ebacd2ee6e9433a35fbcff36a	0.039409475387139646
2847	17044301	60cd2626b135f49a66e6a82ebe070f551c1be097d397fe41952b14d9ca01d32b	0.039408889397634775
2848	32952168	d7213796c41dd027b5854fe83cae6311788eb32cc39edd80cf1ebdc094518ea5	0.03940867884289786
2849	16896486	c461bbf2735ff632dac0600c9e62f078ef3d5c12394e8362c6b9cb3a4e53e489	0.03940819580537509
2850	17520913	725a5665244bb075f9d8dd87f6545e75530a095967b7558809b1845812f7744b	0.03940774357444718
2851	42901984	5854a5a9308a8d40958aa9adb6d067aa4fe913a777db58a2a302f664625c7431	0.03940749379190015
2852	17336452	fd3c9c57449b2d3da5602772d39f20c062a1c4b38a850921364b458763f57889	0.03940737772405816
2853	14957502	4d946300e5960c75038b1f1dff878c6d2aee513936eec9c64475c4d23cb4d0da	0.03940734663212837
2854	29408432	4c97b76207a74e599065e76d5cd6ac57a879e72cd9ba5d8763fa555edfe0aea0	0.03940697566243391
2855	10522150	3906f2ba70e27d5773644ebc1aef51634e1e3e880c5c7d7c56c27b26d2e92c41	0.03940694120586325
2856	40306128	e1892d92ddb38ae07350c74b5622237bdaea1aba4288676fd417c068e341c957	0.039406721302128585
2857	16896968	8c81f4762687d4e979bf7fc4725cfe1290f5ae63778e9081f52836c6f4fa40df	0.03940587837161582
2858	851794	3044dd5e3721fb4acdda6ce8622c6814f90c298ca35d91de77bba305fd46ae10	0.03940576392586648
2859	7265933	9482923699aec9c0be9923c64eb3ebd8901f5aa868be105e3944e825707dbf20	0.03940564165147954
2860	16759364	91b14c124889f59a1f31ba0d722152f8d434e86c5605eda8f11ac3008edee36a	0.03940438649353314
2861	31353590	3498252aa5966d7a98eb10f4214e30c86b3f74c535bf2f99c36fe1fdfe758914	0.03940418723555523
2862	7991003	9408a7da37edda9e7c3f89c8f345cc1f910959d39d36ae524ae0679fdf2e711a	0.03940381080838254
2863	29386595	1f83b6497879fd6815a7b7de9fa16932c8e33545de16ca9e157fc20eee8a5850	0.03940368010055719
2864	13561613	3c018a30da92eae7e347c8885da4914e0b88ca7f972b0a17109264ceb8d8e68d	0.0394029424542221
2865	7563129	cde14a395704586e89fadc7d048c42dc8171c8fd1c7e04db45407744b016b105	0.03940280609707654
2866	17406917	6c5f38c532a33495e7b1818ffc0069e29cebe184bac8895d9634d0d8f9a7def8	0.03940256074809438
2867	16149395	def20a7dd834a8db959ecf28369c718357f361b1c7e5273433e279037c49959d	0.0394018157163217
2868	16382908	e22ceff1d929f49009d3f29fa665f983ba9d63115f6848659c28e1ae325b65ac	0.03940166869433619
2869	18450364	98ad7d51912d0d37eb9d374c1e93e4a23fae729f9772102453d53dc13567031e	0.03940140898498032
2870	6350531	328b3c99aa28223eca0838ef13438817e77ae0e9a4c49482b54ce63dd324780a	0.03940122865337485
2871	31179084	36f7a6bee59a594a4b327c3b4678d264afbf2b42eee4f18b617cabe5990576e9	0.0394010748945044
2872	763444	92b518588c1c70d2990ddaaf5f9b5d652941373e95c786da6acd2a22b739d891	0.039401001429875196
2873	30221733	01760db2fb37c7e005f3df57df7db0cb65c585aa08adaae8cd07f9569bad2bb1	0.03940056767589008
2874	17179062	63ff2608f4602cf97fd6979ac9398aa39af6bb6697e95489f39b815c4c5d47fb	0.03940010589413365
2875	8864521	e31123952a657cb87ce33ef5a0cd8a58a7f883415069a19645a72d71c705bd27	0.03940006604765905
2876	1037250	9e0b9d72c18fb6bf8d0532e429a278a12b33a508c53992be7df6ee1808f8325d	0.03939976726520394
2877	16909439	e0e25b7aa50cf2916eb59369c5c2bae5062facc8034b706d55cfa06c83d0b6de	0.03939976604709057
2878	35958648	15d6bb3ae21301a6e544a6f7880656839aa13cd0e36a5f9cdc60d9908630d73e	0.03939947027863676
2879	39601745	5140b69dd68f204fbd1afb606fbdcde7d14f865d51bb0b4665075033b98aa6ec	0.03939906616248175
2880	8918845	0414657ff1542a1d0e66bf03f113e57b029958ac40e92abfa1a414c8f575f619	0.03939880816419909
2881	16788824	995a93b3b9f5ca8e4b42edd22e5c6f0eef98527ccd16cd16418d0f65347e7915	0.03939858011643689
2882	25704714	1f5a8c425a59c37c49f8d0be4e97b77364a696c28ccf53d752372fc93e0e7522	0.03939850046145715
2883	34663974	e2fe8eb618895d9561e19725f90747325d7fe8caf6370426ce11ec62a11631d6	0.03939838938665815
2884	879935	3beb2ce54ea40da9177c80b84544d77ae3a8bb14c66ef7decca98b525912c5fa	0.03939818854516878
2885	16290994	002349cb377a309aa26a643b373c6b0a563825fca994929d2b720fa339e0c55a	0.03939796955737132
2886	27837222	292c42c994c13a26cfde4814c4a45a77560479cb60e208d9649a415c6223553b	0.03939780631909997
2887	14682181	bdabd4191d76670e434a4d15f4ef5997f9be0a11f3955bd1b48f60fc409ebf42	0.03939754251087334
2888	14682182	60a37d961f2f35c499accf2cc8779be4a7a5be7c201f39ee1345c7284f77f5ba	0.03939754251087334
2889	31293013	d5ca261734033fe0420358f80d7d8176c2b5940d7d7732eb06b9a5d1f5d72b36	0.039397423957912764
2890	16722641	a81a9aafccd4f47e4712dace69e49d35d649af6c4b269b0c88e47bcc4a56d126	0.039397390361533356
2891	17087442	0527f04026f4aaf2b7e31cac81e5d4bb27d3697ecd9d15d88511ed443ff70645	0.03939638411701089
2892	36355901	a0c2b9f624d734039a97f19297e14898464ee083a03e42b6b9c59a0cedbd26c8	0.039395976904522394
2893	39008989	28564366acca01dc134c49874d03e5b14f107e4b662109f50ac74121af010b28	0.03939509873948937
2894	17261870	cd88442aab7d269c6abf7bb5a6464b589d8e1ac11ed81372105d88f0cbb87fe4	0.03939486066996386
2895	33566544	399683db10db2d99997c561a8c5f97ddba3971cb610307ac6c07745954eb260c	0.039394711653456725
2896	31448974	f8dd71b5c1237cbc70155a7043ae16382c42e5a826988bc637e6254128914b75	0.03939462201103331
2897	39564482	0f038037c42e85402d2f970dd263ccf784362bc8d80089938d9f2d121b7b347b	0.039394415313916686
2898	10024282	8c90a728f7ecd46192f490907e2a1815296aa09189ce0c0e85025e519478056f	0.039393855902301794
2899	30210018	b063bd8c0f4e923f95e0756c8782d5e5503fb20640c923dfa308b5fa83cfef4b	0.03939319345573146
2900	24099051	629d1ea896353852c9ecbf1852b6f31b95e34e4c9963bc777f4d52b668b60610	0.039393110016542304
2901	16213170	030ce18380f034b75da2b5fa045a8ccaf8d468a1013b9da5c74838c5e9d2a9ed	0.03939296732374302
2902	17074980	dba5bee067519c176db7654dd718a5810c5ed5d59487fd6b437accf488618590	0.03939288800866355
2903	13892364	9cdf59bc0a977c7cca450883c0659009f6306fff4b685a04ee80822232969fc4	0.03939282182794889
2904	17461872	87580776172b3842ab83f75346b4ed1d5e0175c1a11b81f4f1810232649b373b	0.03939279563969509
2905	16707298	a3e5892197dbcd2295840e13cfac02e5170a183a90e85f4e953f0c67122f5a65	0.039392740064977484
2906	15730451	842dd2cd1f57e560be2c804788a3229537af476bd8cde763a442774161ef64a0	0.03939233107535848
2907	2565591	d093975e9ad9cb8aec4de393c002f5cb46c152584d699631369dea259c5671cb	0.03939232479379813
2908	16823513	753a5da30b3e1679e9aca72719f66a073cb6cd5e3b61dff07ce6568c010ea51d	0.039392203121109574
2909	7019854	05da90a51df9ccb25448012640337d531fb287cb69b3be194808acfaa79fc55d	0.039392119574157086
2910	7627797	389f025f9cc80a5c57a749332de4ef2865d7e632ebf2d5e548ed8a492887d6e8	0.03939133978076721
2911	30926173	2c49b5e54e2e88c369cb3f87de4cc4a700b351adf78a2b00ba08111916ddf6cb	0.03939065159472823
2912	20197936	bfac89fceef4e9bf771c8e42fd4c77493b976ed4be35eee972247ba8f8fbb392	0.03939028849065929
2913	40416657	20d59110bdb998d4b1d5ba0cf19904c21884cb4b0a956e21e5c4f2a1795f1a5b	0.03938967800032379
2914	7165704	24cbfbac2137264b875c9640229cbb3903920f5d4558e14dbf9883dde1b75fd2	0.03938921550790771
2915	33238461	90995d624500b43c1bff2e5a1041a309e3c6c9af314575b6865cdc447095e884	0.03938917677111637
2916	39871313	a07a2679d2a86dbe0c2f6496a2477821d355c5cc792f87e79ce7e45bd3e16d02	0.03938895632131787
2917	36117904	fe109a8673ebb8eae7ac46d93cd1ccff52889b0565be2a8a2ee3c9c958ba87dd	0.03938865888214756
2918	26392565	7040862e2c04f3ace5a6ab3f66cff37f5bc970f0f14a8913d9dbf2019dbcf405	0.03938857429473595
2919	7418969	e0f2fa3ee4a17e0e31b88f5b6c1941b64c7c808cc04b616060e1e4a724bd486f	0.03938810723887117
2920	38970719	a5a33531baf4dd70a173514eda47aab97c2406b24220ad98b9a5a511a88b7518	0.03938809270231265
2921	40048889	4f0a15a03745608faafc76df609d72caf85324a4b903de8ea5784ee595b43075	0.03938799003651436
2922	32876386	768646dcdbec45bfc8843a87544e3fb605fa3d93e1367165f1af079b50d18b79	0.03938757947718102
2923	28527066	0720604159a41ccab83bb286c8290230f1cd8761ed9958b39205443eb60a44ee	0.039387504000544485
2924	42448063	08773626f9693865c89c64ad45f78eb1483f337c94347a183478f23fac23fe1e	0.03938722674756575
2925	30688275	5abb7c71d83744a1600b835aba19d13a67f33ae13322763e4eb3c818e70e94d4	0.03938686093586217
2926	26506793	14139541278b75160f4ed045e65ea883e61b60ca8dc932f292bce3c2473c9cef	0.03938660038775069
2927	48721804	23955cde3a8fc1efa4353e342ac3cba47a591adf6471aeaf8b3c696600756911	0.03938607987984355
2928	11233350	ca30343eb45f14c0e794feefc51626ece4b286615d15aec3351284235aec9583	0.03938605717482382
2929	15189637	632912b74a6761c986337cfe4f2f03135b4a426831a0e19fb9e5ed5796863f72	0.03938510568089352
2930	37684519	6171e4f01055c75c607b2bddb33f8b0aa2bafee602842af0e257fffd695e7cc0	0.03938502898898674
2931	33262254	1df09ff827db07ffd4159a1cf8c72401f73c9f6260f3b80e33b7bc0d372a791e	0.039384922921699594
2932	9621313	844f7527be0d24de5fa056cc319782288dbed20e461c67196550ccb0aa564c56	0.03938459319907159
2933	5546774	5076562ef106f97468d4679358d3e97daa897bfbe371d67d9cb92a73df0be3cc	0.039384548411631734
2934	16750537	b6a79a8f2e5bf483cc650097402157f7b70027d21c2ea10c0d1c350781681808	0.039384450694474375
2935	14011387	6e2c29c588cd519a012864f00b0057764a7f429f326a6a2f53aff627c9ff0a8a	0.03938417478731302
2936	16415481	d83bdb3fea9df28c02bbf44405f38824ed7b92473417ac47d83993aaabdf969f	0.0393838438509931
2937	39598571	2b68c7debace3c4baf65f3b908653c4dd907c4302d2d16b69bd0d2cb36c0eb03	0.03938347240458807
2938	16290973	a1536ce4ecf785abdf8147237507fa1f7594b4a91296edd6f6a9b1a169367c3a	0.03938336940647274
2939	16292266	8d37af0f6cf98691bcbca26465b31d1aed700bbe0c012227ec599146576946f2	0.03938336940647274
2940	16383819	a34107d2442a2ee36c321155ac8498ef52844aa42e856e6d67821feb2495dec5	0.03938336940647274
2941	16392315	67286797845e4f724b3e5b6faf8c760347ffe622f8f8f62d11b461433da8da5c	0.03938336940647274
2942	16470785	38f3929653c11e875987f8d69725a5b60bd744ee2371a7b33e240dee38de0596	0.03938336940647274
2943	16477577	82a68da80b5ef579f54ec2cf9ea96a84584748350e50fe69718c9ad61c288035	0.03938336940647274
2944	16492654	5ce4248e9a02ea65d5c58d9d9aacbd4df98a6ac244c947989298e93a782d77cb	0.03938336940647274
2945	6617963	ce6fb0b4b6d601f5c31580a2727d88274b1a39746333ee60f58b782a8e99e216	0.03938330097622131
2946	17383847	9b94673dd7c143907daec4c6a199d5169f57ceca426b84b8ed1e68cefc2f8848	0.03938272368817944
2947	17505224	589dd5480a696c4d5f31b892a5c1cae0ed9bd9565c6c3b449e820413bd5cc250	0.03938216517266958
2948	16980933	1a8533443ef1f8b253c268b54c23b8297df15a4b5c29678f3eb0a690a443edaa	0.03938201414826679
2949	29356109	87f763d0f2fc561fcfbfc5e08ec6fe0718902e301931697f6545d3cd3db52d11	0.039381486058251605
2950	40726217	db4459012c4305fb032bdf111af848869087c9d262b89e195a61abce05619c67	0.03938135943805048
2951	44746140	ab3fec3e3325e1f549d77f6e309499a4f17d4a7631794010b77d958b6c27d1c2	0.03938128582250428
2952	7387822	1daa8a6cc3a57de3ef5c95518004aa13b8c2d557930464589de883a5b205c128	0.03938117549589675
2953	9553082	b85bca92ccf2ec0296a310a913e2564f7f290b2a201e9aef6762f31bb9eaf75e	0.0393807649817207
2954	17508805	213f76a02dce078109a4a0313f6c05bf036031a119bca2a8b4a9943a853b0803	0.0393805859722622
2955	15025209	8d74a61be3cac124bcea95293fb0e6a0aefa12e5247fbcfde57fcbd423bb524e	0.03938021091925876
2956	13999039	63e260be38d30720bca64e70fd382057c11b43c356f0e3c4377c68a0b19e935b	0.03938020260572589
2957	13999055	503c64158b79c3b51a61b9ddee5bf96ff3673207f66a97217b31bd3915960eb2	0.03938020260572589
2958	14001458	d209566fb87bd6c8a58d143d44a9397701a2f3bff24eb3e657eddead4ba67685	0.03938020260572589
2959	17162077	ef1f084f602d63aca9a3a4267d6d674098019d8e489d0698bc19315a4e395a28	0.03937947992782213
2960	36775218	47c062d5569638116dd3467a213f5785e303d0f3ce5055d64b2892b760d7e1cb	0.03937930130690837
2961	25850027	6a744e7a0054f4a94c9ec90ed770afbb497a0fe713c779c4b6c8d82c172d4bb0	0.039378887934939696
2962	13500361	ea8e97880dd941c596b3d5eae71df09de25b909dbb68c323c8fd0861a22b2654	0.03937884568204456
2963	51556655	39dc73d01cf406c380ceae8a5e05143f70a4d563a97aea7903804977ea630fbd	0.039378769987975036
2964	30133592	b67611a32814ff3e9a94a24a5e77f52a3ae8a524524d48c0ee78dcbf6b9825fc	0.03937756810740164
2965	33550252	3afca19dc5032962f7dd73fab9ca308a4bef87c5f060d474f842b0ea3513ab8d	0.0393775119667701
2966	14201295	732d5d6808038638f6c2f380e5622c66a42fbbed50b07b7295ba5941ef732394	0.03937721182369316
2967	53391249	69ef08c33ec7a467f1eaa9a13447e660fbcc4e3c3369f3207697d3b0f724e1f5	0.03937718885770788
2968	49219030	52d5f329d30b4e5b6b002173eb42bc8b46c9c470085264adb2840fdba6c277de	0.03937699135985654
2969	18406911	7661bc49c769450ad4fe6e8cd05589d56053b15414df44ede1e7dce4f8601379	0.03937650573264434
2970	37175993	9221e6a98c85fa40362870862d96d8b20c14b1ed0ba02f75c036c011e14ae133	0.03937625974374931
2971	16832965	ef758030fc9d5cc0644aeb783e1d6223e146d94290e8e91d3633278364927d50	0.039376200017126814
2972	20903290	85e020556a02d3a04c3eae7133e1aeccd013de64a223c34ff25b50de4456cc00	0.03937593706811085
2973	31677263	d3b14f3f8ee930421b6e11a15f22d2de8bded9102914ca97fddb672dadc13569	0.039375871346466536
2974	17498453	5e965121ef9fc4fdaa5cc5dbdeeb0cd3ca515e3c380c27d6cd04d7d207ceddad	0.039375416926963384
2975	32823903	ee6ec2d0e17a582b8e7c4a02c503d7aa6df674aca2a37ae9c0afebed929c26eb	0.03937436630003971
2976	33281188	869da63670b734457851c63b97388e708a7bb24b78e4bb96e4d3482b82a47a00	0.039374190831329224
2977	12093657	4fe86b63381bca87fd379913a9b07c3bc0636f882dde7de6fe1cf409b8045fa5	0.039374044041623354
2978	17785387	4f070b2ab1d44ff550593405075b2ea688169272205d67b9c4ae76eec790b99d	0.039373887410859704
2979	27226919	3d3f8378df05b3323e534e57946e10e2e04fcaabc6261fa4721bab9018790de0	0.039373638113150124
2980	41362896	caece689ded8b8efe75696e6ebe4db9007b1f886c4125fffd53f4cf498a5dea6	0.039373462068745986
2981	33734514	6a54f3892fbd3ed1f6a0d57ebc65c07c6e465d1a5ba7944eee16ed60c6f1fbb7	0.03937319958155318
2982	37661887	0a67ee3926d9d485b10be9800f8b78747816d533eed947d8a5427ebd30695df4	0.03937308746123962
2983	32796068	ca765d5555c512a17abc49b8f28645f1fb6e441317920848685a08526c3357d1	0.03937290142255256
2984	17511304	a717542e2e4942de350997daa45f6b2b0937ce0a90911b384c74d088fb0a357e	0.039372178265778414
2985	32237995	efd9061da9f602767bf502294224039300ad00a57902c54a0c74cdf6581fa903	0.039371574389065994
2986	41232131	f4f1c726004cb5652af0ca9d84de330bb73d0542a54771a4fbbdd610bbed43ff	0.039371229064916774
2987	40281036	989d45dd5a62b0ad244e20067bc73bb0f75c6c55f1714c75ea93db7f07287339	0.039371103901697395
2988	16583223	5d757c8e6a7bc75084b274a6a238e3467737dd124e78cd2ddb1b1936477c747a	0.03937107415581434
2989	9111159	7593bda364867f1a9503cf82232e2e119b3f1f6b3b7dc60a4475cdea1773426d	0.03937107051297102
2990	17129955	e21793a2783a5eee9871e8829bde800bd8c1da68c3b2bcb5688e7f8fd9aad29b	0.03937105509168645
2991	12701516	4a4a99a8d7503da31e0604fc1bf4d0672cd09f275b8742f1b3bc467c00b4ad2c	0.039370209241905124
2992	31902479	e1f9f5e643c19b85b636e2385455619f221bec2dbf65d639c2aaa85895f50ad4	0.039369616569376674
2993	16600848	5c4278d90523ac176fdf37d37d4f0132650c8ff049e0934a16d8528b809b5212	0.039369243584179564
2994	29751564	5361ad44794a4461eca4cd726e6c7203d00a1109f507ec4766d60e40093002fb	0.03936910171729602
2995	31088658	6f20d2b27a9d76c80a492b2e9a29dc45493e067fdcbffd2a5272a4c0b527e369	0.039368907330442016
2996	32740529	afe89c84573b18bc2d8aeaf0b8926a21b676b751f2815aef25da3508439d3c9d	0.0393683345843356
2997	32766235	9cd101cc6d0419948ed09f07a50126816d4d474a6b6ff23ea8e16ca9aacd7294	0.039368302960278344
2998	32766531	ed1eeb3e4e285bd78fa3bad99cda30e10b099a60cbd2c762a1d05658b96b170f	0.039368302960278344
2999	32796013	61d0ef5bc672079694dc45d1a0c315691d13705d827199e904e55da965cbc97c	0.039368302960278344
3000	33926471	66f37b642631faa5f8a9a7b03a3b99fcb7a9a22e391c55528123ff7cf9bfc37b	0.03936817141938316
3001	36053373	7d6d95a55b250ae93734ac8bec7be36a755466e6fc888076b16d616f1e338d06	0.039367870127781535
3002	17220975	dd027ec1af1f8c26a3b69f7810d9d2cb7af995098c52029d95dfd4824cbca16a	0.039367543292885825
3003	1065197	004c52833dc40b1d77745eca9c512fb417a495445f5fc8d63681882a4d2ca61d	0.03936738170090331
3004	35428798	3d3daa60cf5292ab56768a5ff49c89e06d2127367f06ad4f1e47f3cbac8dfcdf	0.03936735612722256
3005	19875578	d74a514d8836a7ba43da627cde3cefebe24c8f7d838f169a8325ff2cda2e9f53	0.0393672689829232
3006	723349	338b632e5248f8f1015bac88fa1a2dea2c26f009efa163a134741b2e6a792340	0.03936649104818288
3007	16206160	692c51dd7af7a9077590aee02af1a24c5d6ca1ae7066d1ccbc95fef7355cf25f	0.039365916537878236
3008	16809791	08c22a2039ff5ae080b2aea0186d705721d6d04e070facc2433a41d068f993ca	0.039365750388698
3009	28970456	ee2a19f8a2b8c9d8d55b84b26bf9720e9ffd3cd1171f301f1725af9bcffa7afd	0.03936572274039218
3010	30167221	a18335c8fbe6787fc55b5d24924f98f055ea1f473fcda356a0b318ec56999216	0.039365688086591015
3011	16280272	bc7125604285a6033c3827d09aa6f552634d99d795f10cbb1be5541a938b880f	0.03936462634257581
3012	8158757	e4b563e3291e8bbd60ab011d7612f2a7ee222396465553d744270f766461f028	0.039363862676549094
3013	14695144	48ab43eec34a7ed15016f6405c8912a46294bfb4032be8ff3aab975740e98c5a	0.03936363299523276
3014	27479929	577a33984d4f89b451a815b6c6dc0988b6d9abcd34c81a9fc1fc316ddc5f5020	0.03936362862176348
3015	7480537	426fb2a4a20e38d57ffa0af1dc5cd323b15701be7f029c074e92b4306214a805	0.039362842174139816
3016	47680617	dc427079799b65c339f5e19ede7780540b58a0775aeeeab94b9e606f724ae46b	0.03936269486519204
3017	31560175	db8b83b630c6342633ea593dbd99f2c0d6eefe3fcb9c3759de80c1248b6be347	0.03936239324598372
3018	10022467	ee3257ae06c185b91f49cba55e31a4db153b82244d7fcc73772487bcdf25242e	0.039362190989049306
3019	31854802	55f0f004e38a08f88b1d80cf3b4a3239e72e7f85e9c24d1050ff5038fdc09517	0.03936176486097399
3020	18070383	3d4d64e1a8d4e08df6d602cb6ff0215bcffca4ffc4f2c1ff47b7e8377f7abe6d	0.03936161408216924
3021	32355746	d51bf11ab8ef746c474adb748fedd5edcdf3c568eace92fbfd6a8ca3f7ae0a53	0.03936143372549166
3022	1249800	275f9bbc7db6dbeedf7ba345f80cd5337bc8800aa46429da7caea53660091875	0.03936136629381058
3023	827951	26f161752213c11a2ddd4c28dd58dc78c9aad36ae953dda4a191ef672d82ab05	0.039360577627568574
3024	17487110	d12f6795fe4505d14545dbc7da9d7ffacd7380678653dbd9e962fecb74d4c6cd	0.039360413106487524
3025	9626912	55bba1e77e781e2211cfc6273eb99c72bfe267f5f671576c5a18cc0c7827aed1	0.039360402129046464
3026	40295321	a50eb4b1bf66d78fc8c930c3226887a6d7b0863d832f7017333dd7ae8db1f8f9	0.03936028755151211
3027	29181449	98ca8ac794a84970e4c2af4dd39a169b08e40a23d8a614c06f29de2c503b3df5	0.03935905246742583
3028	784447	04b1887ada6b535b99aec6d137afde65fa956f7350215b5e1fa9e6c517dac172	0.039358578760817726
3029	30872753	70fa77c349d626c6bbf864b596354f1d4e44225a7a29db189b73479a9ea50405	0.039358280372286274
3030	33263279	42e3f16732e5b0d5bcc2c5f9366e1286006b7c60a0a04fc0761005033f42e522	0.039358103610988036
3031	15970031	5e720904a4a2b334fa223da5ae971df9903fc30ba8008ba9793451e77876b6ff	0.03935798018741725
3032	29127883	bf84042dd521f4d484acac423e2387865ad91440a12afe899f44e86c36bd5599	0.039357629585093284
3033	33690133	f1068ba36553c7a9bf23331feecdc9238e41fbb85704bf512a1467240309f173	0.0393575215616565
3034	16995407	e5e0192386ad36d08de57253d1ed3006a78ea3bb440cd0ab52d9455de92d8a4b	0.039357336677123024
3035	29797018	b6dd258a817fea29a658c70c1186d31d9022184698adae24c4f3514ce8aeb11f	0.039357260634732216
3036	27015026	20adecd6e61a15ea48cdd6ff1025603bd99003e81c419c77d381c60fcf138b64	0.03935708458303167
3037	17396952	e3352813e7b45972e240fc65754f32671ef06c890690f2ad21037501b8495b2c	0.03935702359612883
3038	17082586	8fb65a678cf7cf8ca2eb0fae70977eccb0dcd8d435c3fd2c69ff164d1aa2f759	0.03935698785922916
3039	14840174	3d5c8b8b4cbe65c8598eaeac9094fdcc6f7802d371c353c78257c72d556c736e	0.03935690803314596
3040	36688153	4ff8d4b9653fbe143b97dcc49bbe0654ac4c799991e555c948ef8335e54e8b9b	0.03935685495768639
3041	16997509	d85f299ab6d36155692462122a0abaa883291268a40c69912c9df638610f9143	0.03935664260822583
3042	6346548	e9667e98e5eda4bdc28cfbd105bdda4945b68322c911d573f31198fb28b7b177	0.039356573104700775
3043	7019857	cbf408155ed2eeef7d6a5f378e1f976739581c3ad9d8b90de94c6d49bbdbb7fe	0.03935620830115864
3044	23717707	3d8e70925759ee9bc8a594e343123a4a4bd2ba9d8e2b5f625a25a2b1a20b107f	0.03935586417991329
3045	39443516	f70eab57e593dcb002112a4db29e8d56b1b1f9bb847a9a77e14b1cf3c6b69774	0.03935573369821279
3046	40193295	8e35bcfc4eff0ada64cfe788c3505ede45ef9005c27aaefe397e0134cafa8e47	0.03935522559081014
3047	18652058	3c89c171de4a9daca09cf4dad9defe8a8fd432f1758658504485416988926e78	0.039354543190837345
3048	49232693	906c36c01f171d557fb9509c00d6175725f8c0cff21e712c3a85169c8d4b65f6	0.03935404562793048
3049	794991	4caa887bb35ffa9b488e7380593f1266c3842514a931b363e33e454340aaa29a	0.039354017718167135
3050	18734409	9bb5ba461b0a222bc911c7cbad91f5754b2563100ae94f2ff9b8388821e4df85	0.03935395101583642
3051	4696224	93caece7c0e92fa89b03a3040a0bfb6f53a8020f81ac8f2826bea1ff795ee958	0.039353277772211155
3052	8104666	6709af5a0f73908cba9399f84ec06e799515f801ef5572322a06f02545a27169	0.03935319967159345
3053	19665569	07275ea88da352e913fdd57f94500fb4f6cc22016ebdc52b2cb86f4c1df73f06	0.03935316769026304
3054	39242955	fad960f8be89d937f70c13c8720f2802620906f1a022ab7d0451375e14303cad	0.03935300486363118
3055	47214908	2f18474579a97a013d8596335ec8d789f9310fa4f555855d1ba34dfddf30a9cc	0.039352990545372155
3056	17043301	2cb011ea396dcd9ea1aef299f237b7077fa2997376acdc87927c865eb623e0c2	0.03935245411567792
3057	19111997	de3b3b1f428bf63942f9e266fe57fa9349bf4fa28e5e08e918bef9f1891da810	0.03935207434891069
3058	5628697	af84a06cc540a919626e9cc8c3afa4c55baeb2c84135b5101f0000bbdc838205	0.039352020095223365
3059	29155439	b2b73dbfe4add813d09413478d8f0bd5e75c7282a21de67848f02b86c86b7ab8	0.039351659850622465
3060	32826701	012ac1fc881afa3c1739f99e1ceadfec4bd957023c0c407845d55472ac83370b	0.03935150447105462
3061	11830551	d8f69197dcaad9ec8adc1c1e50c2601c7d1ce5dab110bde2bb75406ad845d87e	0.03935123865710382
3062	16104069	20a254d7132179e4219b8ce4c3810c54a57e8f4b44422bd0b7ca433726ad2225	0.03935112468067669
3063	29127803	ae7b9fd903f47dbcd4101fefaf9d6db923d9707d2ef1eca8c3c0b5b676a12ef1	0.03935088849566034
3064	29153040	f09f96321611f2f978311bf16ac81781be38c5d51b64647b0f86454fe2da7a83	0.03935088849566034
