rank	node_id	tx_hash	output_id	in_degree
5758	306966011	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	7	650
5759	306966012	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	8	650
5760	306966013	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	9	650
5761	306966014	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	10	650
5762	306966015	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	11	650
5763	306966016	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	12	650
5764	306966017	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	13	650
5765	306966018	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	14	650
5766	306966019	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	15	650
5767	306966020	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	16	650
5768	306966021	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	17	650
5769	306966022	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	18	650
5770	306966023	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	19	650
5771	306966024	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	20	650
5772	306966025	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	21	650
5773	306966026	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	22	650
5774	306966027	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	23	650
5775	306966028	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	24	650
5776	306966029	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	25	650
5777	306966030	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	26	650
5778	306966031	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	27	650
5779	306966032	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	28	650
5780	306966033	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	29	650
5781	306966034	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	30	650
5782	306966035	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	31	650
5783	306966036	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	32	650
5784	306966037	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	33	650
5785	306966038	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	34	650
5786	306966039	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	35	650
5787	306966040	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	36	650
5788	306966041	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	37	650
5789	306966042	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	38	650
5790	306966043	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	39	650
5791	306966044	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	40	650
5792	306966045	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	41	650
5793	306966046	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	42	650
5794	306966047	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	43	650
5795	306966048	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	44	650
5796	306966049	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	45	650
5797	306966050	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	46	650
5798	306966051	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	47	650
5799	306966052	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	48	650
5800	306966053	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	49	650
5801	306966054	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	50	650
5802	306966055	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	51	650
5803	306966056	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	52	650
5804	306966057	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	53	650
5805	306966058	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	54	650
5806	306966059	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	55	650
5807	306966060	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	56	650
5808	306966061	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	57	650
5809	306966062	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	58	650
5810	306966063	fb7ccd447fad63774d7dd2bd34fd25318754de91dbe93fb1d0d947194f319f81	59	650
5811	308504529	c860f04c57e624a891afefdc971ed6b4aaee46fa71b17a072136090b4f86108a	0	650
5812	317849979	5f4858c567aaa83bd4cf28c8da13a879127aff4b38a8f37cdc6d74ee3ab62b8d	0	650
5813	317849980	5f4858c567aaa83bd4cf28c8da13a879127aff4b38a8f37cdc6d74ee3ab62b8d	1	650
5814	318522249	3b4e04e3745a647dec4180645468a625311580bb980d2295d00c8c23f1e4083e	0	650
5815	318941341	5226d1d6a9655d2acb75d267930642529b0c3ef53bb99d522651e504b9fb2448	0	650
5816	319941531	20bb1f2780bcf77912718e4949d9039cf613a661d59fbe4cea2794ed5f2d0485	0	650
5817	319941532	20bb1f2780bcf77912718e4949d9039cf613a661d59fbe4cea2794ed5f2d0485	1	650
5818	322535763	82df27b0b3a3d4ce968bf6853c6b935dc830fe09cfa3830f817704e37dde87c4	0	650
5819	322535764	82df27b0b3a3d4ce968bf6853c6b935dc830fe09cfa3830f817704e37dde87c4	1	650
5820	327183233	3076e120b2033129506e52a6d08723ff5d6d2e2918c971bc1a985e018d9e9378	0	650
5821	327183234	3076e120b2033129506e52a6d08723ff5d6d2e2918c971bc1a985e018d9e9378	1	650
5822	328890691	87d768bc5b9bccedf0380c1e2bc6d157e892d15daced2d96a94dded867641d42	0	650
5823	328890692	87d768bc5b9bccedf0380c1e2bc6d157e892d15daced2d96a94dded867641d42	1	650
5824	329073073	02ede5e19ef4654eb5aae7e363707c215bf649ed94a8de97271ab9f6202bcb10	0	650
5825	329073074	02ede5e19ef4654eb5aae7e363707c215bf649ed94a8de97271ab9f6202bcb10	1	650
5826	337513466	1a6656de60465df745db34c193b6d28d0dc67c209627537bd38800c8efbe4656	0	650
5827	337513467	1a6656de60465df745db34c193b6d28d0dc67c209627537bd38800c8efbe4656	1	650
5828	339849351	99be8d8cfdb84859e357b65bfc1e30aae952028b67789d7f91980f9b7f813a25	0	650
5829	339849352	99be8d8cfdb84859e357b65bfc1e30aae952028b67789d7f91980f9b7f813a25	1	650
5830	340059900	e5184d5c07f631f7393e8a9c003d4fe38d8b08ecbc3271121843b50483da42a5	0	650
5831	340059901	e5184d5c07f631f7393e8a9c003d4fe38d8b08ecbc3271121843b50483da42a5	1	650
5832	342004006	5de233c6d2912290d5b7ef8db63757f00464fda6ddc66f5bc07ef067a84311e6	0	650
5833	342004007	5de233c6d2912290d5b7ef8db63757f00464fda6ddc66f5bc07ef067a84311e6	1	650
5834	342983343	233c5b6a2d449552b8dc8c719fedecd34453bd74be25bee05f8cc20d1a497993	0	650
5835	343479251	a863fc23d1aac2f542948a14d0250b55355e6132cb71706eed56cc172137fb02	0	650
5836	343479252	a863fc23d1aac2f542948a14d0250b55355e6132cb71706eed56cc172137fb02	1	650
5837	347757750	eed2953c398fb7a529e34b1173e04edc4a9d3b2e29642828e5dee097f3d26201	0	650
5838	349396766	00e4ffd45a1fb6995f765cbe617cd07b5cef7ac950455360303eb248cacfb67b	0	650
5839	349396767	00e4ffd45a1fb6995f765cbe617cd07b5cef7ac950455360303eb248cacfb67b	1	650
5840	349738902	5fa68ab7ba0fa0a278e90b57615b3ae3a0f0397f189f7dbfc37a401ddf14ac2d	0	650
5841	349976038	8832dc4cfb5f3bd5c3bca3f4a41b38f563e78b50c89b700975d418c5f54a5293	0	650
5842	349990354	7b759d37ec32d7760f6b84788ba0381e08abf5bfbb804d777eb2d22bf89c6996	0	650
5843	350028750	bdd893295f64a5c6d398fd4123000eb5147e5dff89c43e97cd1226e183867e3b	0	650
5844	353466430	ffb4b509394a84b9ade9d3e7ccae6915b6d27c28127958255dc080c93dbc34e4	0	650
5845	353633886	1b543b2194959b4e00027827a85d38d3b3d121b98b16f604585035082abe9e32	0	650
5846	363682382	435e50d1028fe3a5c3201d16832bd2c7d2098dc7c1a853b335ecbe56f4862626	0	650
5847	363685588	88b6b90edd770e4256eb1e3da5916df2ff14e0e7d7c865c8d289702679ab7575	0	650
5848	363685589	88b6b90edd770e4256eb1e3da5916df2ff14e0e7d7c865c8d289702679ab7575	1	650
5849	370593405	0d1a2abef4d0190eaf0c9e0e4689ff5397b498075fcd4901914853d0bd55ae83	0	650
5850	374648415	758c64db27a2b5b2b0f2aa0e81a6d81c8030b3d4fc1204fc63b751678fc0e3d9	0	650
5851	385670655	c5a08ea3923d912c8b57055507e43f4b4b01c71e5303a491ca9f7cebbadd9b05	0	650
5852	392819373	d03aebdf3888434aa273228599cf1ca6dbdff0710d870bf79960d2980d99f126	0	650
5853	398721315	4c7ae96a5f8d7cb6682619703454b1acb7e2391fa5313e36b96fe46f6d01405b	0	650
5854	402342679	c91c45dd3a2998a9e44fbf9ac4be3157540ea134bed5afea9db85f0b6e1a66d3	0	650
5855	408345521	a96790bcf1d7bad8bf658df1f49b21dc7bebc71f38891e5c481d5fc004a0df0f	0	650
5856	408348928	33fdb49744ec2244a3b8513fe6120e8721067bdac49cb7cee00a411d7d8e2af8	0	650
5857	408348929	33fdb49744ec2244a3b8513fe6120e8721067bdac49cb7cee00a411d7d8e2af8	1	650
5858	411112365	06dfb9786d5f5b92681cae5dcb1b47585e55c6512ec62ed383fcf046a4e095fc	0	650
5859	417804224	0af9df3ae36f2ddd85c1060b7e734d12fb533e21d8a04e0c4f1f1a386efc1662	0	650
5860	420377273	7c94fcff42a730b8af3962a5c9488d48b8406e0a66720f2b5531d88e49bb9709	0	650
5861	425294388	a248228eaed58822a2fc67f1d73308b7b06bf989ce11c12bc8e12f0e93d2b911	0	650
5862	432602083	59f4dee505c3a26419044c6f21c30563ddff5097442e89daf877f958483ef20b	0	650
5863	437432102	b3766a43375830444ce0d760ed2ebb228f561ae7238fba019666994e64aad98d	0	650
5864	440122348	a90658ed37fe2bf8854ae19994742e83fd44ecc74eeb8894cbaae1e7d478c3a6	0	650
5865	441849998	92afc43d62793f5111fe708c35c0fb26b53a2fcda35a29fbd67403a8c4a4faee	0	650
5866	441849999	92afc43d62793f5111fe708c35c0fb26b53a2fcda35a29fbd67403a8c4a4faee	1	650
5867	457037059	f8187c24e4b671ac63c2a4cb3ee3ad1d6309457489ac7cc648afadcf093cd82e	0	650
5868	458224112	e64242c5b3d11817fb15992ed01c98be822bc69f6ec99f8cf2e78309b8088d02	0	650
5869	458224113	e64242c5b3d11817fb15992ed01c98be822bc69f6ec99f8cf2e78309b8088d02	1	650
5870	471555624	81f54f3a1627dbfe84da0fa309c1609061bde80a85de11b24f751f92fc5d5159	0	650
5871	471555625	81f54f3a1627dbfe84da0fa309c1609061bde80a85de11b24f751f92fc5d5159	1	650
5872	474073659	908d926086e2b55d7c4469256d50396d8e95be21cc953bbbfe72521de0df0bc7	0	650
5873	474335406	a9e450a8ce0f223eb9ad1cc8fd3a738ab663ca79c819af79210b9b5c90952791	0	650
5874	474335407	a9e450a8ce0f223eb9ad1cc8fd3a738ab663ca79c819af79210b9b5c90952791	1	650
5875	483854096	954c8a8a6f23e2d47d06962f755e708a9216872807f3e303da6b61058812f76b	0	650
5876	484221339	874fc690e3a49d0a44e10ad0b0468a69031cabd9ef780c1a4b676155d2c72388	0	650
5877	484237998	d5eff94c2f6c70a0f0981851bb19399f480c4c7183de2ea5f02ff13681a0e655	0	650
5878	485966721	0811acef3e318bbfb4ba60fa8dcd136f14d0163c52c566da5af6d82dc9de4530	0	650
5879	486096461	9ee98a3b825057de1db6a9656cf16fe12fe0ce9fb8ee3b057172dc79b360e45d	0	650
5880	486096462	9ee98a3b825057de1db6a9656cf16fe12fe0ce9fb8ee3b057172dc79b360e45d	1	650
5881	488437114	30b4d62e087c82ac1533b5bd174d23107dc950518643188796484559eea26050	0	650
5882	491559618	c7c6b9064327325e700bfd9bce7c35ea80c4b6d3bbb25fc1075afc7fcf057ba7	0	650
5883	491564710	4ed91040c8d928ab487db51b782b1a667b51e9c8207654082b2314e76d7afeab	0	650
5884	492853800	0f990e52c5a78f00f3d93cad1fb4354c5825ac3a0cdda116bd5d9f4349803363	0	650
5885	496665723	970ad867246e389dd147aab4214ad3954a384e43e74b3f6b5d41a43010d1014c	0	650
5886	501517934	74883430ced669b936c5b7c1caac85747699fa9566852faf53d585ed8616c5c2	0	650
5887	501517935	74883430ced669b936c5b7c1caac85747699fa9566852faf53d585ed8616c5c2	1	650
5888	501518179	fc04aee4f3b89f9329dd4b7bec4be6cba03aa07f141c393ecb5ff41970ac8e1b	0	650
5889	502543583	9e08e8d3a02141fae2bad6bb82a85100821745037ad39017648830e61e5d31ac	0	650
5890	509164175	cb8d4c016e6a0b54496f32d5e8222069a6b32b28aaf74ee36e6d11b341782ef9	0	650
5891	513676391	8e89b86a4e65ba6ad7ec27af472e9e1d6a7de3746d4b21ff50661f96d67ccf06	0	650
5892	514693156	c5722e7f1f7f2f85d0023f361e5ab41af29a8ae4d387c2b32390802fd0366d8f	0	650
5893	529205981	27b26807821178d6dbc4a08b5ccf9dab4459a967d975b8999b43afe504d44d2e	0	650
5894	531148838	b2d36e810adcc61eaf369bb37963b32e79c064b4b6e8634499b8961d71baee8e	0	650
5895	531288511	e41874e0d15cb283666b5d386fadecc9ee3a45bf649d7e8eb2735661ac77433c	0	650
5896	531295279	1b92269b20379f5c55dc806e3ed5e3eee7270cf553a42ac216411fe462d6d366	0	650
5897	531295280	426ead0aed20d1581c5c3183a9c0c6839caade14254080e069e9d019a822d59a	0	650
5898	531295281	0133400aaf6d55f6e798aa7ba1c07d47ab4ffea0f926e6dc73652802fd920756	0	650
5899	531295282	78cc05e82c3f65a1236bdb55dd451d9ee286c9960dd3ca731cc0ff21cd493c7f	0	650
5900	531295283	db65653a248ac4cb997c83f5d751be3b6e547a09777da8bd1c33627cf0ce9e33	0	650
5901	531295284	5927c5b02b73e7cd1b8cec2995393d1a6dcc64fc9b4fc4240e5fe31d1c7f2234	0	650
5902	531297042	536fb50613e8f1c7b7d89b32a69908bc42972dd2dc8abb469f99dd58c3c13640	0	650
5903	531297044	77155a23aee4a1236edb1ae51030b6b5d770760e1c08f050060c3e28d7d3efe1	0	650
5904	531297046	db907f2acf951c4df7aee48dd611506fdb03f23c13a2edc82e603fe1870134c8	0	650
5905	533294672	1546189f2b7d61e3b2c59711d1880cd51e897afc8e3c717dd4810de8a2b5d2bf	0	650
5906	533294673	1546189f2b7d61e3b2c59711d1880cd51e897afc8e3c717dd4810de8a2b5d2bf	1	650
5907	533331909	6ed42089d9a092800e466810b5c74afb1a4c0e13ff75395f04e5ff42422cfb40	0	650
5908	533331910	6ed42089d9a092800e466810b5c74afb1a4c0e13ff75395f04e5ff42422cfb40	1	650
5909	533365213	af648d0f3e938a10d0969e599b7ef76b7e7b6b48cd6238e7a5aedc0a6e3ac72f	0	650
5910	533365214	af648d0f3e938a10d0969e599b7ef76b7e7b6b48cd6238e7a5aedc0a6e3ac72f	1	650
5911	533386942	1858c3cb906a7a373276369b2299bd55502a9622d4b41df83a1790315adf7159	0	650
5912	533386943	1858c3cb906a7a373276369b2299bd55502a9622d4b41df83a1790315adf7159	1	650
5913	533397763	cf11c507f038c1719d21a73d8528698299d0c8403a2498d590e9c190f176acb6	0	650
5914	533397764	cf11c507f038c1719d21a73d8528698299d0c8403a2498d590e9c190f176acb6	1	650
5915	533411348	40ff6de078a316600400cb771cebf7effbfd8bf67dbdeb6c4c7c60b93a9a0ec6	0	650
5916	533411349	40ff6de078a316600400cb771cebf7effbfd8bf67dbdeb6c4c7c60b93a9a0ec6	1	650
5917	533419546	694e08c5009811f198763196e655858fa38c9ecdf047b97387b5173d1a2a81e0	0	650
5918	533419547	694e08c5009811f198763196e655858fa38c9ecdf047b97387b5173d1a2a81e0	1	650
5919	533441933	f370a51fd88d8c82b8e3f91566efe53e499a6e183ef89f9c6aeed634a7a310f5	0	650
5920	533441934	f370a51fd88d8c82b8e3f91566efe53e499a6e183ef89f9c6aeed634a7a310f5	1	650
5921	533451287	61e067dc14621235a69602e278322415a8a468935bf5df7e65fc8aa93e2f1e7b	0	650
5922	533451288	61e067dc14621235a69602e278322415a8a468935bf5df7e65fc8aa93e2f1e7b	1	650
5923	533485974	7cce3e061e04ba637de2711e22acbe43a5c03362c5117d4a534172f1b54c26f7	0	650
5924	533485975	7cce3e061e04ba637de2711e22acbe43a5c03362c5117d4a534172f1b54c26f7	1	650
5925	533503168	d5e3a46e916a9e9f1349932fa3bf8fc255f02b665b0ebfd12d1174677f034476	0	650
5926	533503169	d5e3a46e916a9e9f1349932fa3bf8fc255f02b665b0ebfd12d1174677f034476	1	650
5927	533516814	df471929f3ca82754f2e606b4bde3fb0804903aff00d95f1b5e718f1d5ea7db9	0	650
5928	533516815	df471929f3ca82754f2e606b4bde3fb0804903aff00d95f1b5e718f1d5ea7db9	1	650
5929	534911523	267bae2ef71a91419271e56b36f667526011534d95241300b72090c6da1a1636	0	650
5930	534911524	267bae2ef71a91419271e56b36f667526011534d95241300b72090c6da1a1636	1	650
5931	534951169	85dd8898fcc36efaad6faa320d1010d31d0d39a2baf6c7fca523fa702ad97548	0	650
5932	534951170	85dd8898fcc36efaad6faa320d1010d31d0d39a2baf6c7fca523fa702ad97548	1	650
5933	534998001	ca2eacb5e8e7f5dd4c483d00df393f955fff90a55b1f6c55d1b2a552dd44797a	0	650
5934	534998002	ca2eacb5e8e7f5dd4c483d00df393f955fff90a55b1f6c55d1b2a552dd44797a	1	650
5935	534998003	58f9349dd82fd2c4de81cbbb1e0a2146153faa2095591b5fcc4d2db9dd2daede	0	650
5936	534998004	58f9349dd82fd2c4de81cbbb1e0a2146153faa2095591b5fcc4d2db9dd2daede	1	650
5937	534998005	0dd8c7b227754985199ed9b554fd37289cd7b6dcc07a279ba8a5851fb7a9e2c9	0	650
5938	534998006	0dd8c7b227754985199ed9b554fd37289cd7b6dcc07a279ba8a5851fb7a9e2c9	1	650
5939	534998007	b08ddbda550554b5f4e16ae29c337cdc22c9ea3d53dcabe68fa8a7b19ab8d1f4	0	650
5940	534998008	b08ddbda550554b5f4e16ae29c337cdc22c9ea3d53dcabe68fa8a7b19ab8d1f4	1	650
5941	534998009	14927e655b2fadc1cabd6f2dd7657c2d0b2ccf3ba74694c196245ecdd649a875	0	650
5942	534998010	14927e655b2fadc1cabd6f2dd7657c2d0b2ccf3ba74694c196245ecdd649a875	1	650
5943	534998011	ca4bb1658d30c69e18fd39ea716cc278f011d3b845c608c96e24b06bd8e59ce4	0	650
5944	534998012	ca4bb1658d30c69e18fd39ea716cc278f011d3b845c608c96e24b06bd8e59ce4	1	650
5945	535601412	5320029d95d8419d22a0b5e0e47c74625da06468f104cee579d235688b79f2f4	0	650
5946	537321323	7e0809a0227d1f16e3827c9486ec35048bb178ac5c5d471d99a62d2b95542861	0	650
5947	537321324	7e0809a0227d1f16e3827c9486ec35048bb178ac5c5d471d99a62d2b95542861	1	650
5948	537329031	dc06da5a40bb74ce0191e40c643e648caa73352950ac91a573b201f78c15310f	0	650
5949	537329032	dc06da5a40bb74ce0191e40c643e648caa73352950ac91a573b201f78c15310f	1	650
5950	537337491	c235a95bfd7bfb9e8cbb8672dcea1ddbd1cc66d30c844f982e6bdeffffa71825	0	650
5951	537337492	c235a95bfd7bfb9e8cbb8672dcea1ddbd1cc66d30c844f982e6bdeffffa71825	1	650
5952	537709107	e64fc5bc10613c5e02a923836341012607f87a50311dbd824ddbf1e2562834f4	0	650
5953	537709108	e64fc5bc10613c5e02a923836341012607f87a50311dbd824ddbf1e2562834f4	1	650
5954	537729020	d46d7cdf58488e3a135a40cff43ba2f3c3ce00be837c4a45599c9dbc2b288443	0	650
5955	537729021	d46d7cdf58488e3a135a40cff43ba2f3c3ce00be837c4a45599c9dbc2b288443	1	650
5956	537729022	da72888e0397a47b9427f0b560933f72e33a662359188400748964c1a1ad2055	0	650
5957	537729023	da72888e0397a47b9427f0b560933f72e33a662359188400748964c1a1ad2055	1	650
5958	537733257	17f3c47037f18d5dbe7c4073822bee364e9390ea542d661cde432fd4e2b0857f	0	650
5959	537733258	17f3c47037f18d5dbe7c4073822bee364e9390ea542d661cde432fd4e2b0857f	1	650
5960	537736116	ee6caa1dc4478ce5125d23236a132bce3afe785b253e47e4e81797713e03dd5f	0	650
5961	537736117	ee6caa1dc4478ce5125d23236a132bce3afe785b253e47e4e81797713e03dd5f	1	650
5962	537736118	7147db285805b2fc6a20b404988d09c7c2177805a08d11f2625abb903337fa92	0	650
5963	537736119	7147db285805b2fc6a20b404988d09c7c2177805a08d11f2625abb903337fa92	1	650
5964	537736120	f69a9604dba8d4d0e9f21d23b2c9664df3038ceafd11fe51584326fb30ad3b95	0	650
5965	537736121	f69a9604dba8d4d0e9f21d23b2c9664df3038ceafd11fe51584326fb30ad3b95	1	650
5966	537741991	dd24945c853ea897d07f6043770f101e5ff8f952b86c248c92e9765df5ae6a8e	0	650
5967	537741992	dd24945c853ea897d07f6043770f101e5ff8f952b86c248c92e9765df5ae6a8e	1	650
5968	537748561	1776e54a0dd3c2314ff24edaa86d6cb8fdf6c70bd5fd68e3f3d8228b5a06ebe9	0	650
5969	537748562	1776e54a0dd3c2314ff24edaa86d6cb8fdf6c70bd5fd68e3f3d8228b5a06ebe9	1	650
5970	537761585	8b2ef6fb5dcb0b92b3d6b1590036fa3646ba653080d472ac27a7ebceab5c9aa6	0	650
5971	537761586	8b2ef6fb5dcb0b92b3d6b1590036fa3646ba653080d472ac27a7ebceab5c9aa6	1	650
5972	537761587	da54553525b7baf4d330b32a5959d5184780640bbc0b46096b6d440a2c3700a5	0	650
5973	537761588	da54553525b7baf4d330b32a5959d5184780640bbc0b46096b6d440a2c3700a5	1	650
5974	537775189	181ff128b48aa1f7a69e47c3f96373fc3cd97e1a0de05c675bb73e3eccd32473	0	650
5975	537775190	181ff128b48aa1f7a69e47c3f96373fc3cd97e1a0de05c675bb73e3eccd32473	1	650
5976	537775191	d45967d9e4b07d9c18742f89e4c3e52f72abe8d5d8cbc4a3ef8b76f1bb520fea	0	650
5977	537775192	d45967d9e4b07d9c18742f89e4c3e52f72abe8d5d8cbc4a3ef8b76f1bb520fea	1	650
5978	537775193	07e596ebf429e2e8b2a31bf64077bc3739dd79b6a7df4d188de80191be516205	0	650
5979	537775194	07e596ebf429e2e8b2a31bf64077bc3739dd79b6a7df4d188de80191be516205	1	650
5980	537775195	1d9d674b887f1b37023c30645a98b50e4283bf886b8025cd1364e240e9c71849	0	650
5981	537775196	1d9d674b887f1b37023c30645a98b50e4283bf886b8025cd1364e240e9c71849	1	650
5982	537780931	ac2899991c75068577189f9a88ea6e7438d4c3c9742a8ab92d2aa7fb744e07a1	0	650
5983	537780932	ac2899991c75068577189f9a88ea6e7438d4c3c9742a8ab92d2aa7fb744e07a1	1	650
5984	537789125	d500f33ec1261b38a30d6bfe14e0e49c110a619717971bff2cb78bdb5392f7e7	0	650
5985	537789126	d500f33ec1261b38a30d6bfe14e0e49c110a619717971bff2cb78bdb5392f7e7	1	650
5986	537806156	81a3ed6ea7170bd47c746fcd9d3e675bcc1c9a438cc700b306e18489c8daa82d	0	650
5987	537806157	81a3ed6ea7170bd47c746fcd9d3e675bcc1c9a438cc700b306e18489c8daa82d	1	650
5988	537806158	8b7e24db18ec7fbb520a7bcd05d58aa71442ff29443f3999c3e3ce1c399d469d	0	650
5989	537806159	8b7e24db18ec7fbb520a7bcd05d58aa71442ff29443f3999c3e3ce1c399d469d	1	650
5990	537808073	fd66ed3bb566149d94bc47010439582bb1f9ec79d6d43e3a21eddb5c9cb9f8fc	0	650
5991	537808074	fd66ed3bb566149d94bc47010439582bb1f9ec79d6d43e3a21eddb5c9cb9f8fc	1	650
5992	537808075	4e3cc7f3bd97b1bf26c8f03fb6784b02b4edb9f4bce90b153a71e478364f6faf	0	650
5993	537808076	4e3cc7f3bd97b1bf26c8f03fb6784b02b4edb9f4bce90b153a71e478364f6faf	1	650
5994	537810512	fdd2f55736774732ed3f78eebdaeda2d135e7529eb7c8811086cdad141f666d0	0	650
5995	537810513	fdd2f55736774732ed3f78eebdaeda2d135e7529eb7c8811086cdad141f666d0	1	650
5996	537830214	b1edc77b1e8b28d6588c7bd4366c21a7a31aa2e2bed4af868149e08871b76a48	0	650
5997	537830215	b1edc77b1e8b28d6588c7bd4366c21a7a31aa2e2bed4af868149e08871b76a48	1	650
5998	537832569	f2c38846995fcb1126ba6a0dfe25a29e5a721b70d01a7c01e6dab7beb83cd61f	0	650
5999	537832570	f2c38846995fcb1126ba6a0dfe25a29e5a721b70d01a7c01e6dab7beb83cd61f	1	650
6000	537832571	fca5215817573f051886b89761aad3fa4081001230fc05bcc48e494f74d2195b	0	650
6001	537832572	fca5215817573f051886b89761aad3fa4081001230fc05bcc48e494f74d2195b	1	650
6002	537832573	4abf251b0c397fded4ed2debb04860028d1cf1526a1357d8206e3976d4d2da84	0	650
6003	537832574	4abf251b0c397fded4ed2debb04860028d1cf1526a1357d8206e3976d4d2da84	1	650
6004	537832575	958f404190b1ceaa4df760bc6bad3aa41646556db24adaac35cfb09b8515373e	0	650
6005	537832576	958f404190b1ceaa4df760bc6bad3aa41646556db24adaac35cfb09b8515373e	1	650
6006	537832577	799791f4302c2b1a7a998120f6416de34ae165cdf7f2c61faa50f8337114c655	0	650
6007	537832578	799791f4302c2b1a7a998120f6416de34ae165cdf7f2c61faa50f8337114c655	1	650
6008	537843409	f99170612691e6f25d0c9f6936bf4ec0c155538edaff3803cb73813f76dfea2e	0	650
6009	537843410	f99170612691e6f25d0c9f6936bf4ec0c155538edaff3803cb73813f76dfea2e	1	650
6010	537843411	b32ca88d9e86afe4e9c5c56f438086a17d139c4bc8fb453b5794a2a9eefb6150	0	650
6011	537843412	b32ca88d9e86afe4e9c5c56f438086a17d139c4bc8fb453b5794a2a9eefb6150	1	650
6012	537844683	eef1f1d5a66609c5f70474761d5a49c9ac768d70a78ae1c7637752b887cce866	0	650
6013	537844684	eef1f1d5a66609c5f70474761d5a49c9ac768d70a78ae1c7637752b887cce866	1	650
6014	537853260	d2119d1f62222fc2134ba3965e20212d5d6f0fc73e799dda99b070530ed6c8c8	0	650
