rank	node_id	address	label	harmonic
1990	64001738	14iGL3LsSECHyJv4tVs7xbvAPyN6ZvVwDQ	Poloniex.com	0.13758004140004926
1991	160332635	37So3MS66dks1MMdXNMg9Tv2oaGXtadbXi	null	0.13757950720651288
1992	73192373	12WAe17RtG43WU2ZFRrjFPi1YW79y2Vc4C	FaucetBOX.com	0.13757905960529093
1993	134878481	1GxUUEsjHzfWaRQyj6QM4GaTxvxMuVbmvz	Poloniex.com	0.13757840904207116
1994	63924068	3KRhdAibtpRppMEPjwmJ53P87DyhtnAZHs	Bitstamp.net	0.13757458760728147
1995	50678843	12uVEPbtco7JtSbxRjHPQQZqXhhkH8WCW2	null	0.13757440089277378
1996	63591427	1KTyGp214RrxTkrw8cu4bnMZvs25rd7BXE	FaucetBOX.com	0.1375736656195396
1997	75114344	37ShkKrXbEVQL83ebrM1E82epWeBndLLwX	null	0.13757357474875498
1998	67083155	3KEPjdjCxwZEdEBq5tX1FJVF4JD9rfKT9z	null	0.13757327675659295
1999	224695846	3F2TtL6NrxuUv8WBPSQRhEe2zLZFQCt9Vm	null	0.1375707957977631
2000	62378481	1dermyoWyJdztN6kMsFxTDq7X24vvKzZN	FaucetBOX.com	0.13757030650848467
2001	100556716	14EvhgnCa62LRKY5ksj9v9UAvM2TsJG8MZ	Poloniex.com	0.13756754601610466
2002	204788156	3KEVPdxyvY5Xh3AMSrLv5ygtBm9nsKRdc8	null	0.13756744635158139
2003	157510632	1BJJYPRcRPzTEfByCwkeJ8SCBcrnGD1nhL	Poloniex.com	0.1375657720358573
2004	74939917	3BWonK6Jm5VMKzPVcj3Jaorx1kqryMo812	null	0.13756506689783898
2005	76342426	33QfYXfdcsJBy4Hc4VKY6659hj3pUQ3t7V	null	0.13756469136697644
2006	47074017	1MHoBBKVegtcNyw9fGjNaybin3tFmDf1Xy	null	0.13756376277817287
2007	160986625	1BB2yt7dwjUqhkTxTXHNZ9aEQRqRTgGFpq	Poloniex.com	0.13756334783029228
2008	97399011	1NnqvQvQBur8Lp8w2tnRSnLjDSUkgVejbA	Poloniex.com	0.13756154336335064
2009	119564205	1NepmRubu3Ek5FqgEfPwBJSWBnqR9W13tU	Poloniex.com	0.13756033279030402
2010	130434731	1DRFuZL32fgq1u7UtswjXTnKfdGdR9J7Be	Poloniex.com	0.13755950606340406
2011	134628975	1F3Y2XbGn7ZCE35FtcFfMY42EBk1exPAZe	Poloniex.com	0.13755767851762643
2012	78959915	3J7b6AfZiA2HJEiEAbeKQ7xeNGD2meZJtp	null	0.13755538256360547
2013	78046337	14cSms4PM9CLKsB5sKvTZSz8Tn6VNMd9Q3	FaucetBOX.com	0.13755528142412
2014	137234661	1M6q4LmFBDYSb9eh42H3MxBWpE1a2pWtiN	Poloniex.com	0.13755419282195394
2015	74848088	3Kxoe5nP1XFSZtFAeeQn1voW2AircYuRBS	null	0.13755383557551548
2016	134005229	1Ak5HCY24KEdNF3NeM47mVGXHzv9pCoBP5	Poloniex.com	0.13755355884936657
2017	142114364	1GYmeMjdJjNcTzAF9wcxLAM5JX3ZeMwmrd	Poloniex.com	0.13755059885941232
2018	231767556	3JimdsQiY1pJxfwXR3vw5GrZKm4YskRzEZ	null	0.1375504015878902
2019	70248392	3KDgKr3qov4Ws5WPnaA2RHjcE1N2UeVYs3	null	0.13754846930219172
2020	140164302	3AxZacATyszpJgA9acmbvYx9Cz1PzcgxDF	null	0.13754807462066307
2021	138328524	1NfYjyuM3R2Pza4RUrvVamuRpVzgVZCjFP	Poloniex.com	0.13754741241728005
2022	134477571	1LN2v43ZWBrcNMvjnYdQNMeev1tPCMJVfB	Poloniex.com	0.13754613710644584
2023	154642278	1MGa9ncGBFcwX29FoCcZChuxZoie7PtzRk	Poloniex.com	0.1375453120878908
2024	64015382	15DV6PZjjcDYkZdWnhNWhrJk8jGSXerqRi	Poloniex.com	0.13754499871103817
2025	81434063	1PFkT2cf3yeBkooR1bBdAepwNhXEMAsuND	Poloniex.com	0.13754499297749848
2026	146916238	1HMcCmRpQ3S3JQFDhY5Uzkc6b6eiqHh3my	Poloniex.com	0.13754436002701106
2027	51523473	1MYFKtqjGWrzQ5PMb23QewfNVCAhQhyfxJ	null	0.13754328927022288
2028	95224926	1J6fhtTD7Aoh41iUhWcxXyPczP5dVtnEC6	Poloniex.com	0.13754246229535758
2029	89916488	195EPTsdsBG2KyxzHkr35vLJMvL8Wf7ra7	Poloniex.com	0.13754181887941724
2030	190915855	3Jv4RR2133PJPSNJaLkdzrNQovJpozeQE3	null	0.13754166997569836
2031	152641138	3BZvdgpiDEDP9sECUSBcihN6PKELo6Bfat	null	0.1375389343062699
2032	76092742	18AL5oSbLggN75sYCdEoAb4iyN7oAbi4Az	FaucetBOX.com	0.1375382293782683
2033	66142230	33YjbbUf18SFwciSKJbND4gCsUYfvaL5wd	null	0.13753820664822416
2034	37351108	19xf1ZqSKuQfCuyUgSAE71uaj6gaZm58mN	null	0.13753817899017112
2035	70157666	14ub45A4JSzJcUKnQprF6HEwAh3iywCbJP	FaucetBOX.com	0.1375372294969985
2036	124904200	19JNbgRZXxo8UQrrs92D46sKFZxSEfFYyJ	Poloniex.com	0.13753682122921546
2037	78417426	3LEomfqSg9AVafuH3JYr3REAkXxHovi8at	null	0.13753681562423237
2038	116508997	32e6KEHjh9ZXbGtf8sFX2GL1ggYNLQtTMx	null	0.1375360746711584
2039	94893728	17yD5XeQCwzQdeJAdxYEnRCSXcUJnSUfwS	null	0.13753582278489762
2040	117462060	3D5fymB3dGr3Z1qjQpqjj7HreA2GH77Gnj	null	0.13753574824742382
2041	128291971	17Csc6QcBNbDBDyBsxCy37dxZkfQMumtZn	Poloniex.com	0.13753542063087293
2042	122939388	1PySe4p4bfyUcnuAEwMaqZELjgH9FduFVY	FaucetBOX.com	0.13753338625269299
2043	46414333	192s3TUf7tRbJJL5rbewnpLfMhiTx33tqa	Poloniex.com	0.1375298876311483
2044	157801123	1KWtDFSbs71u89ADeKwcV2YvPXvnpQ2DES	Poloniex.com	0.13752616094513964
2045	95625240	1FMBWZDqLdMg4y6SBRqdWwkDbwqQrAMn9m	Poloniex.com	0.1375255086395486
2046	67078388	3JjupHVUqRcQxZMqgL56VJNWLD8WqDjcWR	null	0.13752466940747246
2047	64717585	1F1WNUdTmHDKhXHV4XHQQ1vrTssgHKWVxT	Poloniex.com	0.1375241791029885
2048	70248390	3Ce7jUQn2RH5Ysdb4VvShoYymZLpkcqaAA	null	0.13752368858902875
2049	68622370	17w9gyq5bCpz1uy5imRawKku8b7Uuz3o6U	FaucetBOX.com	0.13752234448367873
2050	66056415	3Bz2zknTCzjrMas6ZMbjEbfqaozF7gfhNL	null	0.13752154623708396
2051	78528653	3HAxrhBXiw2EoF4WyX8GSXvss1gkxcQ5vm	null	0.13751806564154637
2052	135874568	1L8xK3WpVYsJvddopboXg1ZdauSYgLNoHs	Poloniex.com	0.13751773871629522
2053	47593004	16vjnGtfGr6Q2kcFhATJEh1bnyKAWdQ4p	Poloniex.com	0.13751570022309823
2054	72743639	13RNwfY4oZnzS4g62Xn5GN3s35aG3yxr1R	FaucetBOX.com	0.1375156269016529
2055	134188581	1Hj1zD6rChFgdy4U3jb1L1XtDs1MktXcdd	Poloniex.com	0.13751373965287225
2056	90187026	17nSA2ZpD2sS1Huf7VWzjEHsFfW2qovexX	FaucetBOX.com	0.1375118198399117
2057	68433379	1GNdo2qh8FEzJGvBSun47BovcvUvzGoHLU	null	0.13751159784505856
2058	137430967	15KoRjAgtyd8arR6XhULmPJJ6DpYaoTwx9	Poloniex.com	0.13751002083936348
2059	159965446	17WrSv4QBaQiz2yDzur5M4GMneGVBKCtYY	Bittrex.com	0.13750901515544897
2060	53322908	1E43JvVkgTtPc581FT2iNiQCduQxNcrbZB	FaucetBOX.com	0.13750887420379695
2061	175868676	1332UKHoet4xEZ8z3PGzaS9G9r87kc8n4Z	FaucetBOX.com	0.1375074634566089
2062	136195685	1KzWhu99fKV1vLY8MJ71zcgnvxF3Cn6DU8	Poloniex.com	0.13750549246108815
2063	146386960	1CvPApzNNZgUBJwkmRjoW3VJ5PNJmp7SWF	Poloniex.com	0.13750523070522266
2064	86514996	35iFwqAabn9zjC2BD5GTpkP6U3qJNeWetz	null	0.13750467686284443
2065	250806729	347ZDxKXrjsGGEv69ymsSGopiNMrr52xnw	null	0.13750358725174802
2066	140342492	1MZ8pWhmeQkcpYSQzg8m58XYecdFrKfJ64	Poloniex.com	0.13750201356219066
2067	70811092	14WXJxzNZ31dymmFo4Q8ViQfm6Etvv7X5b	FaucetBOX.com	0.13750140821957155
2068	129112600	1DecoKNzmMLQ7RMGhya29kGhZw1E6hQbRn	Poloniex.com	0.13750115488085976
2069	89716021	1JmUMEuxr1fX2AAuYXiEAfxJPXoAU9DtqT	Poloniex.com	0.13750049304912387
2070	60187331	3FNCtEudsqQTPKrb9YtfPXqpRxFyQKj4Ek	Bitstamp.net	0.13749922102475
2071	120343947	1jh3pEMgSS8YxFxjgtv3uVa5oxxjn3kir	Poloniex.com	0.13749843292178748
2072	239000619	1EgdAT5TUCpKegU6Wc4oALoeYQWoQUaneg	Bittrex.com	0.13749533109661954
2073	129184756	1Bcut3YYvVcyjPJ5gakd9e44oyPfrKBAzY	Poloniex.com	0.13749201488281992
2074	54412517	13RHFdU49ZKKSNYvdVA9MGMbmUufksBsPj	Poloniex.com	0.13749028581643816
2075	151106621	18MEd4HuWfvg5Xa9c9aDVRdcMaUQr4oGNL	Poloniex.com	0.1374887009734067
2076	66216082	363jZsKYTL4rrp1WS9ECP9qb55XBjeFDyt	null	0.13748864669549715
2077	126102886	13igDiTz21WagMaGbWfsFkZeBzTog4PQoq	Poloniex.com	0.1374866023684939
2078	136979398	1KsAvLyyXWsEK2nMHMVQJhPfx2b3EZ27kk	Poloniex.com	0.13748623510957575
2079	144776965	17zND67z87euMxTEe6Xe2REp4dw3FA6kPV	Poloniex.com	0.1374854930314415
2080	135825260	1HP15mBj9QErKt6kojThsLVPQZifYMDXTu	Poloniex.com	0.1374849870013998
2081	38154678	1CN7EthTCtSz2UjL79ajuoum9MVhJs6J4a	Poloniex.com	0.13748405637180272
2082	49454051	14fiBbMLHK9gNE3fR5x8PSC9RBx91WFqk7	Poloniex.com	0.13748339357457587
2083	60193113	33Re5wuGcs4D4KcvEWt2n1prKWXUFEKTCa	Bitstamp.net	0.1374821361369805
2084	55415946	1Dt1UZBtMZePgRPnCProcrCVArbpafzpaN	FaucetBOX.com	0.1374812779700458
2085	72976874	3Gw36VK49qRaXeJ1YykPKySCC3PqMTHh4Z	Bitstamp.net	0.13747891223744002
2086	144171440	37dTPE8vf6X2mz4pBEEpmXYhbA76mANL4t	Bitstamp.net	0.13747820037038083
2087	122666114	1AzV9KcMRP7KWZ8D1JmgxLasvXzYCgzbP8	Poloniex.com	0.1374778490254759
2088	98682632	15XpPRQhfdAXrWx7tXtnj1a82mFxo5xuDd	null	0.13747738552820865
2089	138366419	36oFnxNg8Kha4FNMumBc9zEEcpD3pqRJHK	Bitstamp.net	0.13747514554877036
2090	104165237	1GhtRveZ8qxNnZXHFPsWyRnbmLsQBa3c3m	Poloniex.com	0.1374750009264535
2091	200314926	3JxyoBNPqgxWqufXMjAVqSAWepjhh5UEmQ	Bitstamp.net	0.13747414805678534
2092	57642110	1GojFfW9BdxPTFYbE5T6zzasAMoskEf5Az	Poloniex.com	0.1374729483601331
2093	92542775	3HMbR6oSe89owehzZ11dH7q1JNUW4ir22i	null	0.13747235200285637
2094	94638249	3BycDvzQnQXHwBHYw29rrTztFi2QW8eWts	null	0.13747226415183694
2095	34734409	13p5iQkqBEVgKmPeJqEL2LBRS44PjX1dZL	null	0.13747126080590846
2096	126509454	1MCDVpeDZs3Cd133Ba5rj9RxFawX7fAFUM	Poloniex.com	0.13747002746212347
2097	65961731	1XgCJmcJDUP5mpiok6Zd5HsZT8wD2HBC8	Poloniex.com	0.13746986376722728
2098	98889798	3Aopps6ggR3nxchHy4S1vSdwzYKaUPwfvy	Bitstamp.net	0.13746947152996683
2099	166553219	14ufqUPtqwwkAuzPCTn6jmgXAmgjj5Nbpg	Poloniex.com	0.13746751045788402
2100	69826507	3CEKpNz2eweAnXqwenWqkyUe4u135sXF9c	null	0.13746721890334385
2101	200513938	329t4m94BMECouyNvDwfeqsA3N96dNec7g	null	0.13746706910727693
2102	116146960	1AKe6jwrELB5M1nG2dJz4wt6gMsVjFHhze	Poloniex.com	0.13746656708464644
2103	150494977	1JsNUtuFSwyiDWnj1yX1NK6DCJh2qXG178	Poloniex.com	0.1374649099758224
2104	74390530	3JxP4zhjay9DDUEakDa93KxWJftN1V46Mg	null	0.13746481594459875
2105	102649204	139G4WDfTrpt1i8qSf9WyrAigXiJC8wwi3	FaucetBOX.com	0.1374637048025245
2106	36550640	13xY1Mv4jW3k3eeBV9FhjF4TBQ3N2XdU4v	Bittrex.com	0.13746097092779466
2107	158615858	1ERzxpaWfi1bjAgaNNMDorEP2FSUHrCSxU	Poloniex.com	0.13746038363004837
2108	119535266	1CEFYMMxUNBBhYQ3gP5z8F6fp6rTsnjnnz	Poloniex.com	0.1374585285614242
2109	112823417	3BGQf6iKsuvv2RukZ7fhdoFN41gj3bwsqg	null	0.13745748237716532
2110	118368383	1Kk3psfv7o6PZkdmCaSPbkVPNQgMwUsxUD	Poloniex.com	0.13745592515954327
2111	123879128	1Gy3X8Z8n8Xot782JHmWmm1SmYLuBxPr1H	Poloniex.com	0.13745470967534462
2112	141928836	14J8dYDYiYquKwLH45jbZPkyKwysNTK8vC	Poloniex.com	0.13745444004088234
2113	97221691	33RqzMKmMhQe9PzxkHquqxvTVQCzWoNrYh	null	0.13745115271545819
2114	105695067	3H7EdUXiRQ3RYh3Bf88DEVWzmhz7DhhJrT	null	0.13745097321838262
2115	66735364	33nPFLjg8uFb6vvvo7eWzpoFD42U2mMxoU	null	0.13744952502183477
2116	148993889	1Gjwe4U7KFkYqMf5UwopxJJCU5yKrCeGvf	Poloniex.com	0.1374482610897663
2117	171198356	3FHJX2Tx2kXxs9H7n2D6eAJcy8XxTSbYsN	null	0.13744771792139834
2118	127112850	3H8AQPz8GMrxgtYzEgLV9hzui1qZJZUpa9	null	0.13744604271720182
2119	156287204	1NL2jEERzF6EJMjPGzvN3LwDKcKsLveHsQ	Poloniex.com	0.13744480440569232
2120	141363937	1M41Q9Tr68b7rAo8L1rfromzogC2FboHZ1	Poloniex.com	0.13743974532023373
2121	62199278	1P1WZJhUvTYmxsUAUWAhp4joyVN1jLXfLb	Poloniex.com	0.13743933340933753
2122	126983953	15Jd13rtogVTu8gosRLeCfjJRF9rrAQLhS	FaucetBOX.com	0.13743807669726563
2123	169143059	1LASN6ra8dwR2EjAfCPcghXDxtME7a89Hk	null	0.13743785303626807
2124	158679149	3MEBVqL4VWttWX8nB8rEaXL6JaWEc9A5ku	null	0.13743654093500673
2125	267117070	33BsZXkTnxC6G1f35KbwuEbRS3zYeZ5PHC	null	0.1374345711230906
