rank	node_id	tx_hash	output_id	pagerank
5254	652394213	f7979836f902a8564ca3c6ccc64f711c4f734b25b8e557226824e38e70e6e99c	0	2.149376102e-6
5255	652394214	f7979836f902a8564ca3c6ccc64f711c4f734b25b8e557226824e38e70e6e99c	1	2.149376102e-6
5256	651387277	65de466441d4e43e5c925a1fbbfe5e160c6b5716a470375991ad12cd0445981c	0	2.149225389e-6
5257	651387278	65de466441d4e43e5c925a1fbbfe5e160c6b5716a470375991ad12cd0445981c	1	2.149225389e-6
5258	588581169	5a290614f88aaccb843caa8b08999e590d62abfe675323ee1f8cc37cf9d86c5a	0	2.148866781e-6
5259	588581170	5a290614f88aaccb843caa8b08999e590d62abfe675323ee1f8cc37cf9d86c5a	1	2.148866781e-6
5260	125798422	c657167a9853a147591d288008026df31a33dfe2d182e12ef8369dc89db686f0	0	2.147432398e-6
5261	125798423	c657167a9853a147591d288008026df31a33dfe2d182e12ef8369dc89db686f0	1	2.147432398e-6
5262	272069384	643d7d8cc124cc26d0d0f7bcdc053654a91b4c70fd4e6f4958ca1d1cf6062926	0	2.146403692e-6
5263	272069385	643d7d8cc124cc26d0d0f7bcdc053654a91b4c70fd4e6f4958ca1d1cf6062926	1	2.146403692e-6
5264	610431004	7539658f00accac00c20047bb9d7b5d874542af256211fc828ce3011ae6bec4d	0	2.146384357e-6
5265	610431005	7539658f00accac00c20047bb9d7b5d874542af256211fc828ce3011ae6bec4d	1	2.146384357e-6
5266	471945330	2ff89a559ead9db8fce7ea10bb1355271a9ffb6e038140968245ca8c54de2da9	0	2.145595133e-6
5267	471945331	2ff89a559ead9db8fce7ea10bb1355271a9ffb6e038140968245ca8c54de2da9	1	2.145595133e-6
5268	325360823	714fb73947973760aebb96daa7edd414c60f5142d5980e356fa6f02b02f97817	0	2.145179866e-6
5269	394071485	fdf6e1154121917bcfd766948499c2e913630698d5cf1cc7b74e8c860acffe62	0	2.144805159e-6
5270	394071486	fdf6e1154121917bcfd766948499c2e913630698d5cf1cc7b74e8c860acffe62	1	2.144805159e-6
5271	394071487	fdf6e1154121917bcfd766948499c2e913630698d5cf1cc7b74e8c860acffe62	2	2.144805159e-6
5272	139155275	875afaacf9864552e02d6a0fedbd74b844c2d40800e7db982c2f5fa8e315c949	0	2.143437393e-6
5273	660802520	71da712309cf974f0d2aa46cb0d5dcb63ca26426be83508015cf1e25f1a571d8	0	2.143414292e-6
5274	660802521	71da712309cf974f0d2aa46cb0d5dcb63ca26426be83508015cf1e25f1a571d8	1	2.143414292e-6
5275	619772903	14d2f27b9c436fd261b3fc883b7b56714db71b55785a22834c26e54ff9e29161	0	2.143037513e-6
5276	619772904	14d2f27b9c436fd261b3fc883b7b56714db71b55785a22834c26e54ff9e29161	1	2.143037513e-6
5277	291953385	419eda0f9870cb436dc7027b7a947c1f96ee5fe595d50762d1939adab59c574a	0	2.142890969e-6
5278	462940328	70063cf0bd371a6433a63cc678e3b9f0b44d5ca210bf478f800f3d73870b79c8	0	2.142630471e-6
5279	145336450	8d13db810d45a7c34c470fd493483fb67b22e82de7863229e6d4b1aebbfbfc3d	0	2.14230534e-6
5280	571156274	4f8873b06a98cf244d8cfd3855e9875fc3139a92cdee5f2d7fe7d3f509ad150f	0	2.141922823e-6
5281	571156275	4f8873b06a98cf244d8cfd3855e9875fc3139a92cdee5f2d7fe7d3f509ad150f	1	2.141922823e-6
5282	445043199	d6f700192d666b56d81263d9b7f2fabd5ada631630b648dfdcd323e189a93fd3	0	2.141398286e-6
5283	652628558	89581380ea96b6a41ca7d2adf74360eea18bcea59074fb135d907fcefe59a723	0	2.140279446e-6
5284	652628559	89581380ea96b6a41ca7d2adf74360eea18bcea59074fb135d907fcefe59a723	1	2.140279446e-6
5285	519883732	8ddf6119a5d3aed2e5e7add5ccab4f7c46cfc4c24da514c928c061b74f358985	0	2.140014229e-6
5286	587280354	8cecbfd3e2a2d9a7eb5fbf989b35da9be075158c9981d6aad5d065aa09c7a089	0	2.139482889e-6
5287	587280355	8cecbfd3e2a2d9a7eb5fbf989b35da9be075158c9981d6aad5d065aa09c7a089	1	2.139482889e-6
5288	396944399	50fb91967d48c0c54ca867299754b06416fd6d8aef0fd811d3f5edc05b6c7c8e	0	2.138914943e-6
5289	581069626	9aeae487439f13e41f9e17e9cb0137c47d7b35fe3ea127cd8d2d0fa548220037	0	2.138498857e-6
5290	581069627	9aeae487439f13e41f9e17e9cb0137c47d7b35fe3ea127cd8d2d0fa548220037	1	2.138498857e-6
5291	598002649	25dd2f427e851e3dbb365bae7fdb8cdb40c52b95848d375a8b5908e167693151	0	2.138104741e-6
5292	132486176	1f5f671c8f99860b8c9a168150a1e0b20a5deab577918ebf92de0d1d7531fc9a	0	2.137965701e-6
5293	405104867	add41bab5363996246904b3d2e5f911ed19c16f8318bc0e7a8b7e5246f1b6882	0	2.137705087e-6
5294	405104868	add41bab5363996246904b3d2e5f911ed19c16f8318bc0e7a8b7e5246f1b6882	1	2.137705087e-6
5295	376501642	49e16b47fef4316d684393bef44e30c8d290b46d38acc630eb0460a1bdb1e4aa	0	2.137673425e-6
5296	376501643	49e16b47fef4316d684393bef44e30c8d290b46d38acc630eb0460a1bdb1e4aa	1	2.137673425e-6
5297	661704291	0298fca717d0691f670b02ebde25b192f8f4c97b60a56e13d44f886662984938	0	2.136800549e-6
5298	553363594	06d160c487c8da665431c96117dd38b1d083e4b398af8f3b3eb470a4bbf99d1a	0	2.136705011e-6
5299	553363595	06d160c487c8da665431c96117dd38b1d083e4b398af8f3b3eb470a4bbf99d1a	1	2.136705011e-6
5300	553363596	06d160c487c8da665431c96117dd38b1d083e4b398af8f3b3eb470a4bbf99d1a	2	2.136705011e-6
5301	400803433	6ae3f87ee89cc9630553a2dd498ed0f6744450eb4874cdeef52c38feace72958	0	2.136405542e-6
5302	400803434	6ae3f87ee89cc9630553a2dd498ed0f6744450eb4874cdeef52c38feace72958	1	2.136405542e-6
5303	265719783	305f8c81865ab5d9258e0a91841ee2a21fc0ec64170d2d164f29055f667b477d	0	2.136053617e-6
5304	565503129	439f5fadc0cd9212addf61bac345d56dc2c7e225d0172b1db14af63d3d42998c	0	2.135603297e-6
5305	565503130	439f5fadc0cd9212addf61bac345d56dc2c7e225d0172b1db14af63d3d42998c	1	2.135603297e-6
5306	435027426	08dad9979b7c1e7e94ea50e2087b7ddc90dda522a2521b23bd24203686143647	0	2.135097046e-6
5307	435027427	08dad9979b7c1e7e94ea50e2087b7ddc90dda522a2521b23bd24203686143647	1	2.135097046e-6
5308	433687856	77e878e5b91deb55f476f61cb7ecc09893fc6f67cbddabcd34a6172d498874a4	0	2.134808188e-6
5309	266255025	582b74b1e592acc3f22493d54097f2c5def791c5e59e7cf8e436db5a8da41b8a	0	2.134777694e-6
5310	266255026	582b74b1e592acc3f22493d54097f2c5def791c5e59e7cf8e436db5a8da41b8a	1	2.134777694e-6
5311	660462858	be9ff931df9c2c21df226e5695e6a9b1732aca26d13a0aa17b4437a24897cadf	0	2.134514429e-6
5312	594387446	061b3291cc7f5a1d24120d987acb389b5f77ed3a1fdae9b9e883aaacc43c4f52	0	2.134178475e-6
5313	418306192	7ea738365529c49be69290cd3db5427d9c7bc8e7b31b79f352a7bff7b8367129	0	2.134036234e-6
5314	418306193	7ea738365529c49be69290cd3db5427d9c7bc8e7b31b79f352a7bff7b8367129	1	2.134036234e-6
5315	617435927	de2b136f55a8a5dc6cabb82284cd3b5404d995927fa184b018498e96229142a8	0	2.132717247e-6
5316	661101705	56a37133cf45a5b3e6cfc46e684fceec6f524b240e35ff9e5a40bb00364bbb27	0	2.13248217e-6
5317	538739323	cd8c4eaee68674bd9bea42b43896ba3c5830fd4c8c5d4302f23cfef673a54179	0	2.132154037e-6
5318	559038765	af1dd981b92b9dcee1a872551e30b47c37ed1a00d2ef83ec0359132511289de0	0	2.13200051e-6
5319	559038766	af1dd981b92b9dcee1a872551e30b47c37ed1a00d2ef83ec0359132511289de0	1	2.13200051e-6
5320	333397005	dd9bb1b01b48ed603e97db66852c8a07ad16857711ab539985059c506dc13996	0	2.131867958e-6
5321	333397006	dd9bb1b01b48ed603e97db66852c8a07ad16857711ab539985059c506dc13996	1	2.131867958e-6
5322	498839237	8ca45dd327b741a182d07b1e2f226fce4c470318bac3380d78db0909872c4a3a	0	2.131318677e-6
5323	498839238	8ca45dd327b741a182d07b1e2f226fce4c470318bac3380d78db0909872c4a3a	1	2.131318677e-6
5324	555264490	1cd2d43ac88fba113cb5ad750d475b2df65449ea6c36a780c704e6fb40201df4	0	2.131075433e-6
5325	519555464	dbf0ff2205acc7a42f084b21bc4be7bdc9c972fc8c45819d6711f270f5f14dd8	0	2.130913799e-6
5326	519555465	dbf0ff2205acc7a42f084b21bc4be7bdc9c972fc8c45819d6711f270f5f14dd8	1	2.130913799e-6
5327	503157894	c5a1e3e61fc47df922428168505ab16bbe9220f1d931dc241a57f55f6037a918	0	2.130350166e-6
5328	503157895	c5a1e3e61fc47df922428168505ab16bbe9220f1d931dc241a57f55f6037a918	1	2.130350166e-6
5329	530344085	7c0d8830115e57b71de6abd137643fe668addda46265752c73ef053f86a77e18	0	2.130136532e-6
5330	530344086	7c0d8830115e57b71de6abd137643fe668addda46265752c73ef053f86a77e18	1	2.130136532e-6
5331	485202141	c7a685c8c26f0167e0f778aafa190729d6267772ea32d0fd956a0fea23971975	0	2.130068925e-6
5332	306280997	5a52ff1c82d7ad1ae582c3be84afebdd9a2060fa0e79181b51e758d416c4e2fb	0	2.12985813e-6
5333	306280998	5a52ff1c82d7ad1ae582c3be84afebdd9a2060fa0e79181b51e758d416c4e2fb	1	2.12985813e-6
5334	351627208	ede6071d954a2ee4404d450c53a0d9d6efc2420ab2bc5ca6d1b0db39a501e5e5	0	2.129346287e-6
5335	351627209	ede6071d954a2ee4404d450c53a0d9d6efc2420ab2bc5ca6d1b0db39a501e5e5	1	2.129346287e-6
5336	491067246	551866cf6e86afb854db6b1b4d5c459fa05915f7459f98ca5c27c466b2056d35	0	2.12889028e-6
5337	491067247	551866cf6e86afb854db6b1b4d5c459fa05915f7459f98ca5c27c466b2056d35	1	2.12889028e-6
5338	430735950	9c640e53b00bba01f7b5f81a4f34de90c52c46a106af09520a2bbe0e85d1feff	0	2.128026856e-6
5339	430735951	9c640e53b00bba01f7b5f81a4f34de90c52c46a106af09520a2bbe0e85d1feff	1	2.128026856e-6
5340	357762096	ad174e0898f11076355ab78ac95eac2e09e768b40ee9c015a535365b54dd373a	0	2.127852251e-6
5341	357762097	ad174e0898f11076355ab78ac95eac2e09e768b40ee9c015a535365b54dd373a	1	2.127852251e-6
5342	31197675	4b2ff6834d34dd4366d8ca8e5119dddf1f38f94aa2c9148aae2658f19137b183	0	2.126986182e-6
5343	31197676	4b2ff6834d34dd4366d8ca8e5119dddf1f38f94aa2c9148aae2658f19137b183	1	2.126986182e-6
5344	228790969	543c9948a9bc24f82e11b104084d0dace6120635232c35a0073ba3dda64710aa	0	2.12691117e-6
5345	228790970	543c9948a9bc24f82e11b104084d0dace6120635232c35a0073ba3dda64710aa	1	2.12691117e-6
5346	580935682	7b5fb0274c135ee8f7039d8b31d0cbe5915383ccedc35fd16861c1f270cc66b9	0	2.126909257e-6
5347	580935683	7b5fb0274c135ee8f7039d8b31d0cbe5915383ccedc35fd16861c1f270cc66b9	1	2.126909257e-6
5348	652467219	d6742e22431be15b183cbc3a440e82ef4af815f11cf024a3bff1c8bd2e5065b3	0	2.126766239e-6
5349	652467220	d6742e22431be15b183cbc3a440e82ef4af815f11cf024a3bff1c8bd2e5065b3	1	2.126766239e-6
5350	183583714	70d9ee4832c9a2c9440a032cacedf4c336cf8f36d129fc12c79e8d7c1fd8bd49	0	2.126351312e-6
5351	183583715	70d9ee4832c9a2c9440a032cacedf4c336cf8f36d129fc12c79e8d7c1fd8bd49	1	2.126351312e-6
5352	495933825	77b76455af1e55234707b4c90945b8a82e0936f32829e776777c811aa00dcab1	0	2.126008021e-6
5353	495933826	77b76455af1e55234707b4c90945b8a82e0936f32829e776777c811aa00dcab1	1	2.126008021e-6
5354	174578206	0fd0ec477d729c048c6b2f586c9692638e01f3c2610ec11b7787fa74316759f7	0	2.125676012e-6
5355	174578207	0fd0ec477d729c048c6b2f586c9692638e01f3c2610ec11b7787fa74316759f7	1	2.125676012e-6
5356	538638136	4cbf81461be3b34834f79222cddb9ab4c0e56182d1c4bf3b42820326a3505c8f	0	2.125459112e-6
5357	538638137	4cbf81461be3b34834f79222cddb9ab4c0e56182d1c4bf3b42820326a3505c8f	1	2.125459112e-6
5358	630098157	4e36e5cf6b023a55184ac90ba75d2e1eabba25630bdf9305b962afc470b80dcb	0	2.125325656e-6
5359	264971065	28d18411fd5fbf29ee91059138792f61111215084bb7b00a907830eb2bea4dc9	0	2.125145884e-6
5360	159200319	da0e05dd872a534ea38b213226f784977e7a3ddb5b9079c20895185538770191	0	2.124226147e-6
5361	159200320	da0e05dd872a534ea38b213226f784977e7a3ddb5b9079c20895185538770191	1	2.124226147e-6
5362	633077253	c7839488cc603b6b99b880bacdc766c82e290519e45b4c7e3ec0be3462224c00	0	2.123944242e-6
5363	228271372	9269c9b4bb4c7fc0a2d4bc53c82f0551691ad957bef45e94478640be190ec249	0	2.123606288e-6
5364	228271373	9269c9b4bb4c7fc0a2d4bc53c82f0551691ad957bef45e94478640be190ec249	1	2.123606288e-6
5365	610696838	99b7a158a3c29eeb348b4c8437d8c6825f932fb36f8c36be087bcc309023324e	0	2.123522309e-6
5366	610696839	99b7a158a3c29eeb348b4c8437d8c6825f932fb36f8c36be087bcc309023324e	1	2.123522309e-6
5367	610696840	99b7a158a3c29eeb348b4c8437d8c6825f932fb36f8c36be087bcc309023324e	2	2.123522309e-6
5368	299132591	dc198136f7ac41849e791cff29536db196b671e5bbf2b8976ab595a4bfe9c8d3	0	2.122653363e-6
5369	299132592	dc198136f7ac41849e791cff29536db196b671e5bbf2b8976ab595a4bfe9c8d3	1	2.122653363e-6
5370	447699200	80dea68b08be5cf6f9fe4e966f4a2d5e46d139cfb0981f351ef340473557071f	0	2.122565437e-6
5371	447699201	80dea68b08be5cf6f9fe4e966f4a2d5e46d139cfb0981f351ef340473557071f	1	2.122565437e-6
5372	268850966	b53cc30eb294526d6682f6d899e76a2c71baa2a687422d64c218fdcac8ada71c	0	2.122441315e-6
5373	268850967	b53cc30eb294526d6682f6d899e76a2c71baa2a687422d64c218fdcac8ada71c	1	2.122441315e-6
5374	299713202	cdd40357ba4ab61f1edd7c3d4f160fa06c0b09685f35d04c8df7a667562eecff	0	2.122303819e-6
5375	346173654	13e94ee8f7734d14107f99a11ea71f309f4fa4072a22e994b0aa7ed1adeac32c	0	2.122058681e-6
5376	340747416	de148951827c486f3d17cd5db42da68367033d27d9ce89f56aaa660aad9adecc	0	2.121743187e-6
5377	340747417	de148951827c486f3d17cd5db42da68367033d27d9ce89f56aaa660aad9adecc	1	2.121743187e-6
5378	340747418	de148951827c486f3d17cd5db42da68367033d27d9ce89f56aaa660aad9adecc	2	2.121743187e-6
5379	340747419	de148951827c486f3d17cd5db42da68367033d27d9ce89f56aaa660aad9adecc	3	2.121743187e-6
5380	340747420	de148951827c486f3d17cd5db42da68367033d27d9ce89f56aaa660aad9adecc	4	2.121743187e-6
5381	340747421	de148951827c486f3d17cd5db42da68367033d27d9ce89f56aaa660aad9adecc	5	2.121743187e-6
5382	340747422	de148951827c486f3d17cd5db42da68367033d27d9ce89f56aaa660aad9adecc	6	2.121743187e-6
5383	340747423	de148951827c486f3d17cd5db42da68367033d27d9ce89f56aaa660aad9adecc	7	2.121743187e-6
5384	340747424	de148951827c486f3d17cd5db42da68367033d27d9ce89f56aaa660aad9adecc	8	2.121743187e-6
5385	340747425	de148951827c486f3d17cd5db42da68367033d27d9ce89f56aaa660aad9adecc	9	2.121743187e-6
5386	95561771	d0a552e4903f45b3c2fcad74f0b7180551cf747ed795ed3854d8fd62a1242ade	0	2.121624884e-6
5387	544240367	94ca44dbbc7167fc35bacc9c7aae27aec9f4702f94b84df2f65bb80d2284fa99	0	2.120922815e-6
5388	544240368	94ca44dbbc7167fc35bacc9c7aae27aec9f4702f94b84df2f65bb80d2284fa99	1	2.120922815e-6
5389	582209220	348dccc12cf0bef77b05f4b495ceff5fc4db32896d05ef474e94720380451837	0	2.120763124e-6
5390	263462292	5dd37079b9e4616653860968bd67e480e4402935c8816e68422e26012c089987	0	2.119621069e-6
5391	263462293	5dd37079b9e4616653860968bd67e480e4402935c8816e68422e26012c089987	1	2.119621069e-6
5392	596223218	d6b6295a328081100020a4aa100ad98e59d69d9721ea940c7f2f4dedf1e752cc	0	2.119366013e-6
5393	596223219	d6b6295a328081100020a4aa100ad98e59d69d9721ea940c7f2f4dedf1e752cc	1	2.119366013e-6
5394	402069104	cd8a166e03d14401cb9577ef0ed8b645a581b521d793613a07e8b25e5764377b	0	2.119155236e-6
5395	402069105	cd8a166e03d14401cb9577ef0ed8b645a581b521d793613a07e8b25e5764377b	1	2.119155236e-6
5396	350906460	3653e4ba8061b1932ce9453069e5d9ee53ca7e74c01cc79b0d87927623ff5545	0	2.118944587e-6
5397	350906461	3653e4ba8061b1932ce9453069e5d9ee53ca7e74c01cc79b0d87927623ff5545	1	2.118944587e-6
5398	293854848	32620c5bfb1e2baf1a6cf3c2b4c87120d0cc752e01bc02691ced52ec0e070c71	0	2.11800507e-6
5399	293854849	32620c5bfb1e2baf1a6cf3c2b4c87120d0cc752e01bc02691ced52ec0e070c71	1	2.11800507e-6
5400	308645385	4b651a5599cd78b8004ff56c026519e5df1e0eda38059b6fa83174d4ea076d70	0	2.117801312e-6
5401	657266820	fb5547b4ace8a7fdc3c35be4ac40eb0f839a47d5f3bce68a29e8ddb535fc138a	0	2.117605937e-6
5402	592520421	46175c64ed4210ef38a8c398e1283c9b90b6568c434a80c862355e245307f6b6	0	2.117575301e-6
5403	304859322	e59892b6edf242178cf629cb3cd0ab50969df4890121d41f1125ff1cb229317a	0	2.11705144e-6
5404	304859323	e59892b6edf242178cf629cb3cd0ab50969df4890121d41f1125ff1cb229317a	1	2.11705144e-6
5405	531151476	01d2e10608ec9fdf163c56b7eaf6b8a411c3bfaec1c9d52d076f32fea3e161f8	0	2.116921911e-6
5406	531151477	01d2e10608ec9fdf163c56b7eaf6b8a411c3bfaec1c9d52d076f32fea3e161f8	1	2.116921911e-6
5407	409116455	849168df27568ddc1a4649575c9247a74d501524eccc8188c011a70293f62dc9	0	2.116878578e-6
5408	409116456	849168df27568ddc1a4649575c9247a74d501524eccc8188c011a70293f62dc9	1	2.116878578e-6
5409	409116457	849168df27568ddc1a4649575c9247a74d501524eccc8188c011a70293f62dc9	2	2.116878578e-6
5410	410353398	e3c81cecc0e40fb02c9e5751623aa159fbb924f61bd9fd8d8035f2e79ff90fc1	0	2.116878578e-6
5411	410353399	e3c81cecc0e40fb02c9e5751623aa159fbb924f61bd9fd8d8035f2e79ff90fc1	1	2.116878578e-6
5412	410353400	e3c81cecc0e40fb02c9e5751623aa159fbb924f61bd9fd8d8035f2e79ff90fc1	2	2.116878578e-6
5413	531417574	c8c343419b5e33fc1e4d5278a526b58005a513a535b9c0f72e49500695e21a3b	0	2.116723382e-6
5414	593547052	ff16f76f3d9e076268b5539e9df31049968cc9a31090bb7f45e80f15dbee975d	0	2.11667763e-6
5415	593547053	ff16f76f3d9e076268b5539e9df31049968cc9a31090bb7f45e80f15dbee975d	1	2.11667763e-6
5416	548950422	12ebaa5ec1db9f5af4e65edf5e46244ed51b9ee53a9042c4ad9b3131708d438f	0	2.116264257e-6
5417	548950423	12ebaa5ec1db9f5af4e65edf5e46244ed51b9ee53a9042c4ad9b3131708d438f	1	2.116264257e-6
5418	72521215	219841d724b2c4a95a28c4e9a7212cb626c0f60cca163834e71b378933be3d5c	0	2.115606037e-6
5419	228921140	b59b47171bbba2ce52890d23f8944f0fa720ba27249dd51621a8864fdecbe760	0	2.115523786e-6
5420	228921141	b59b47171bbba2ce52890d23f8944f0fa720ba27249dd51621a8864fdecbe760	1	2.115523786e-6
5421	320143502	7acf098be00c5f51f525dd4a55e8fe3078db35c59a1c7ef62c7e3f245b360c2d	0	2.115513308e-6
5422	320143503	7acf098be00c5f51f525dd4a55e8fe3078db35c59a1c7ef62c7e3f245b360c2d	1	2.115513308e-6
5423	432972053	0fbd2f1bca6ac66de3ab70c1a739d50716e874219c50cc2beab03d6f1d68464a	0	2.115157331e-6
5424	432972054	0fbd2f1bca6ac66de3ab70c1a739d50716e874219c50cc2beab03d6f1d68464a	1	2.115157331e-6
5425	625560610	d40eda87185d35b15da6e19ddcfc93d2b4a4194f9ff4059aa90971b8936e2ffc	0	2.115135774e-6
5426	625560611	d40eda87185d35b15da6e19ddcfc93d2b4a4194f9ff4059aa90971b8936e2ffc	1	2.115135774e-6
5427	420193162	f7f25f8c9ff53dc8b654f8d7292bdc9181660d252be81d39e04211243b9edc7f	0	2.114915218e-6
5428	314496099	a4ec1fd5d465dd5a26bfbc2db0da25cf65d4196b6c021e44e80b5b070ceebfaa	0	2.113979177e-6
5429	314496100	a4ec1fd5d465dd5a26bfbc2db0da25cf65d4196b6c021e44e80b5b070ceebfaa	1	2.113979177e-6
5430	621012975	ee11e4b0d1b29270fd0648f5633b7edde7668aeaff107a8c160d9519340bb693	0	2.113557956e-6
5431	621012976	ee11e4b0d1b29270fd0648f5633b7edde7668aeaff107a8c160d9519340bb693	1	2.113557956e-6
5432	268543198	8d843ade9f83b9598ada3e76f011fc737bef2d23e6bad943fad903e7b8be37b4	0	2.113429643e-6
5433	268543199	8d843ade9f83b9598ada3e76f011fc737bef2d23e6bad943fad903e7b8be37b4	1	2.113429643e-6
5434	640075028	1969e442961ee4dc40bb1b096b00c23e398d684a7d77704d2f6833a27cbf9279	0	2.113274439e-6
5435	640075029	1969e442961ee4dc40bb1b096b00c23e398d684a7d77704d2f6833a27cbf9279	1	2.113274439e-6
5436	481775511	daf273d5717d10af4b1dbdc55ce7bcd07be0a4d353f5180d548ff02b803a51cc	0	2.11322089e-6
5437	481775512	daf273d5717d10af4b1dbdc55ce7bcd07be0a4d353f5180d548ff02b803a51cc	1	2.11322089e-6
5438	587249405	493713445e9161a210c46660f09bdebedaf2f53d40d9b18f270fcf345cfc40b1	0	2.112549591e-6
5439	624262532	8d692b08429cd1b86e468ce7f4c545086e25a36a99dcdc217b47198b03d3dcdf	0	2.112503698e-6
5440	624262533	8d692b08429cd1b86e468ce7f4c545086e25a36a99dcdc217b47198b03d3dcdf	1	2.112503698e-6
5441	447807758	60fbaed42364bea8932fab13fd685cd94500af03dea9fe65a0ef77930e165302	0	2.111585589e-6
5442	266019679	8c1c047b5aba875d122133cee66ad31181d5566fddea50266e0e1e2dc48069e3	0	2.111363034e-6
5443	635224700	2730a7435ead4c42658e200fa6ebcaa6ef66d8bf20aaa2a6c49aeadb5d5c8169	0	2.110673772e-6
5444	396737536	68cc9dc971dabface32cff69a2314f0a065bddfc5967d6f32f147536506ccb7e	0	2.110512641e-6
5445	396737537	68cc9dc971dabface32cff69a2314f0a065bddfc5967d6f32f147536506ccb7e	1	2.110512641e-6
5446	344879237	268850cf156caff5470396a31d0e83d0fdc85cb5e60799aed68bd8d32dc85faf	0	2.11047597e-6
5447	344879238	268850cf156caff5470396a31d0e83d0fdc85cb5e60799aed68bd8d32dc85faf	1	2.11047597e-6
5448	186845274	72ebc103d99d714da2861c58f0d9321aeab4a653296b10111746a9bbdfd95e6c	0	2.110318438e-6
5449	186845275	72ebc103d99d714da2861c58f0d9321aeab4a653296b10111746a9bbdfd95e6c	1	2.110318438e-6
5450	389779733	329bbe46a0daf6ecb727936195bbdeaad6aad442ebc9cc13f4be07b36a00a29b	0	2.110277531e-6
5451	389779734	329bbe46a0daf6ecb727936195bbdeaad6aad442ebc9cc13f4be07b36a00a29b	1	2.110277531e-6
5452	252917022	915b56c26681de053f85bf510f86167efb541b0ee1a8c4ee2f5e275b63a891f0	0	2.109802255e-6
5453	252917023	915b56c26681de053f85bf510f86167efb541b0ee1a8c4ee2f5e275b63a891f0	1	2.109802255e-6
5454	402657432	af7bdacba7aa94e7832a72167b3d5be63f42ceb4bc8130a283953c809dc50579	0	2.109757048e-6
5455	385865523	3e0ca08d5b785dd8aeb8b71b3aeaad187549308c768eac14351bf5b3732b1ed3	0	2.109588429e-6
5456	385865524	3e0ca08d5b785dd8aeb8b71b3aeaad187549308c768eac14351bf5b3732b1ed3	1	2.109588429e-6
5457	171779710	9999cdf7f9f030ccf0fd3fb352b6c8a5f35a2fc0455a69df5e8e40a0fc6da36b	0	2.109266625e-6
5458	171779711	9999cdf7f9f030ccf0fd3fb352b6c8a5f35a2fc0455a69df5e8e40a0fc6da36b	1	2.109266625e-6
5459	655811851	a0e5eebad68f2040be3d2744bfc9ae54d9c305a6a579e15693accbe9ae134948	0	2.108898491e-6
5460	655811852	a0e5eebad68f2040be3d2744bfc9ae54d9c305a6a579e15693accbe9ae134948	1	2.108898491e-6
5461	564105420	bac77f7755658fbb785dbafb6f472b4d2d5f75d217a8dbac4c3da2c5880547f1	0	2.108459476e-6
5462	564105421	bac77f7755658fbb785dbafb6f472b4d2d5f75d217a8dbac4c3da2c5880547f1	1	2.108459476e-6
5463	256819562	eaa5bf81afeb62a57ece722025b043a75cb957fa8ada997e58fb9a393b4867b0	0	2.10828494e-6
5464	626241239	a7bc56efefc08555568b865c670b4bc92cfc91eb3a6be9a96aa76d7feccabe95	0	2.106768598e-6
5465	626241240	a7bc56efefc08555568b865c670b4bc92cfc91eb3a6be9a96aa76d7feccabe95	1	2.106768598e-6
5466	184124811	fe1e7616b9471b4bebad8939ed491f697507dea8b3e736d798a72775090a002a	0	2.106711744e-6
5467	540101062	0f68b5a28a8e077e07b2b9152a6fee04d3bddce42d760c872d6918e91b593d88	0	2.106599274e-6
5468	540101063	0f68b5a28a8e077e07b2b9152a6fee04d3bddce42d760c872d6918e91b593d88	1	2.106599274e-6
5469	350033882	a088a2fe1f869dc4cbb01fc41aa8c68a0b5c4a4c79d3c9a416ee09b3adc6cc66	0	2.106293471e-6
5470	350033883	a088a2fe1f869dc4cbb01fc41aa8c68a0b5c4a4c79d3c9a416ee09b3adc6cc66	1	2.106293471e-6
5471	520707903	a8c64c99b057b6e13583eb199c0f335b256af0cf5e5bc321c12bea9d98878e16	0	2.105973972e-6
5472	520707904	a8c64c99b057b6e13583eb199c0f335b256af0cf5e5bc321c12bea9d98878e16	1	2.105973972e-6
5473	453555563	ce235aeded19b60f009e340b034102ef11e5b1e195d604aacb85f6c4dd3cbe30	0	2.105622536e-6
5474	573003673	4d1c776a1a89fa6162823b3dfb0d5d1dd63510f6d5ddbd89c7dd86304bb5d729	0	2.104750644e-6
5475	406148564	224219abc7237c1bab63ab438da635b7ea95acdd94dd947e0eefa5ecf28fbef3	0	2.104477509e-6
5476	406148565	224219abc7237c1bab63ab438da635b7ea95acdd94dd947e0eefa5ecf28fbef3	1	2.104477509e-6
5477	205892577	d8ef7b3e86e111055430d64c95d9a8b6cce82c6b6156ded63a7e9c9c1115a4cb	0	2.104268142e-6
5478	205892578	d8ef7b3e86e111055430d64c95d9a8b6cce82c6b6156ded63a7e9c9c1115a4cb	1	2.104268142e-6
5479	449343997	d2cf07989335a3e8e3fad048ee0d869eee920c825e86b0ba2b3b3c71c43fa359	0	2.103377466e-6
5480	449343998	d2cf07989335a3e8e3fad048ee0d869eee920c825e86b0ba2b3b3c71c43fa359	1	2.103377466e-6
5481	473704308	a79d03b64bc6057476fe79c8f0c9a76a9054f1c26acef6122d206e350346990c	0	2.103098482e-6
5482	473704309	a79d03b64bc6057476fe79c8f0c9a76a9054f1c26acef6122d206e350346990c	1	2.103098482e-6
