rank	node_id	tx_hash	out_degree
5701	36762041	985c82a64d0b03492e9623300a2c238fd5c882609d31f06298d706d688af71c8	1187
5702	56666456	ecd76cc68baa8dfce297228d48496bdf34168e0619082ccf729063931695880b	1187
5703	100018871	191c97c688670ab514b09d7216c4892cfae25de0346fabd5c0562693b5a329bd	1187
5704	104019854	776807288b1b33dfdb4b36e30fd9b60a89d7d4b52776f69c6cdb263bf2ae16c7	1187
5705	127732131	75a14f1afc0f2c2584daf46c3cd11fc6f366285b19f2c7314955dad5326010dc	1187
5706	143836015	45825539e175cc074b15c66914d8b79e20d0f9aa71a13b3a4f75ddb6a87c3c53	1187
5707	145006193	87ead80957c22740ab6411fe7a9acd2379c7fb070987ba6af5cc70c6a98ff973	1187
5708	189837852	e84a42730731b7e13c3bf25ee59b006c1ff9b3ac9f9333c6286602e895c80bd6	1187
5709	215479903	e8123be91ecf2b9449b2e036151f2134e6ed38ebd4c7344cbcdf43fb8d786952	1187
5710	239672217	bab438a29e074d9d04e448c4faa3575c23bc43349b2f28788e65f31f92bae704	1187
5711	88447319	6d2bb65e1b5a17c03ed97df6d9dc036d1127f462185c5414d6e37970c95f8126	1186
5712	116297510	d1fec21928bafce68c9d1fd7986d14e6baba73dfe5feb9266b1fbe11bb078f2b	1186
5713	122939801	1eeb19b4ea6f674ac14df361a87408c591a8b37ee4e85b33f63ae7d6d73d1307	1186
5714	130563163	1de453a982cc990e194b3480dc14d03d2fce7adf48b11eb65919ecf983055344	1186
5715	144085572	fa071888f7efe03642465f9c5a8f851f9853abc7c0fd51d1f88af91c963c79ab	1186
5716	144775644	3f8ff6de36c6adb1debe988b9f4c1fd7ce15f313c99714cdaf30f020eefde0d1	1186
5717	150817642	b3b5b56ace4bfc2df955dce835c958b9125bc35cc1d66cf4b8c5692d518ddc02	1186
5718	163084460	e3ed2ca6fd6991e5831d69e9c9c4e89fe0e37579212e3ad08888462f841279c4	1186
5719	56764122	5fda4bee9f561b2713a6f8d5b972eb3a8a54be6240365ae11108bd8e6379b933	1185
5720	110090986	653991daa73cb4f05515043e00fbc4c1cecea6c6f78de4ceee64d30f90d95585	1185
5721	111834961	e13a8610fccd54495d4531e1b8ed983bc841994ec31ea6d4aa48e3f46595b2e6	1185
5722	114785610	83139b7c54df68c646bc08f9715071c7c39ed3ce8cc1233988eb717539723d3e	1185
5723	153201269	f328ec874670b129b3ac5e044a17fe6f7740062cc26cf457085f7b8bcc2db971	1185
5724	176531967	99f8c631ae634a1161cd713d771bf39c50cf443421e62b32d0dbdcf86c9f2df1	1185
5725	237721144	2506cd64f8150c211894855fd015b42c7f74e3bc65b4de2827d72d947cadf21c	1185
5726	41638597	587367092c13e9bf382806b0c69ebbdce77768a11e29254c159bc5ecaa9e85ea	1184
5727	82451641	4e35d016a9a2315d12b05e130cda6348702fd63bc8915899c7861292e47491ad	1184
5728	132664055	ce1f9625c13ff878041f33512ed8b455e142dc58227f9e98caf0efa1228c5fc2	1184
5729	153464968	e73e08e98032941f838cc7271fa8750e538335017ea4aecb93c305628f3a7b4f	1184
5730	153667407	7c4e3cc7a423c3c40eb599e6f6ae0535894e59036549950bc334f403db02d8fc	1184
5731	154063497	34406c97c1537345c70119ba5d94be23390a456ba318ab4113de82103877f65b	1184
5732	189026544	1154d18179545d764916bab2b6e36b19f7970f20835bbb2b11bd9752a37f078c	1184
5733	204747722	5a74be1d0ab8395c0b3cf0d71869c09c9860c2eeef3a108265a043d0183bed7a	1184
5734	228769140	2e65de08154e823729f89f9c7a93e93321960c5e2f4b56cb82314d3aa409cba9	1184
5735	57039433	b6a74d08b47fa4d532cad1a994f5dd8a2b9dc028c603563f61b50144a78b8973	1183
5736	110323601	68798a2090b9bf939df225c44d19c6d6a3cf9dfb4014778a89ce9058d2642c44	1183
5737	119667424	0376e8844f75c320e04460d88fa398fe74a7054c7c5abe2ff7833e128644aaa5	1183
5738	54532975	de052aaa9c2676747b439fc7048018c1ed097181e3a44bbc725cf92f36dc1cca	1182
5739	101077010	4e89115d7d8519db579536a3474bc109f92c633aeb63ff1fa1d207e3eec86cbd	1182
5740	126208223	b465045ea6919e1ecf0a6f408ac80291ceb339895015e6af30604121aeee00b3	1182
5741	153467904	614764191459029f6837b7f81da253effd829f92e95427fc3f7c9c55730c0f12	1182
5742	48723549	1407a262397ab9dfa3cf2f92e100ef8a4f291b7a73867f2c3e28e5e65eb69916	1181
5743	82450223	bac8a41b8a6e907c6b572298bcc106ed42fbd6aeac0a91fdb3f588559a0e5678	1181
5744	91258948	d47fa0301a3ca42f8ec77da8fe0d201cc55af7a1097eee0ac158238e33d6f809	1181
5745	91264318	36bbee71c3050b26fe9c91e8c6ecdc0a4cae3bdb44aa5041392f4e77d2e9c298	1181
5746	160602200	b02fecf38584f74ab28cf80eb989c87556fd39ec29e0974fe2ea8c2f5a340bfa	1181
5747	190974579	93e88256a5a7383015ddfb499e23238ae1fc4c144b4a33c20a53311490f662d0	1181
5748	39580464	dafa3f1e2f20dc15e1727c8182e8f9aae5583cfbd349b01c5662ff0739d6d44c	1180
5749	48706877	53acaefa792ef5585e80de889db9d903a584929f645e9785a1994ca370be83ec	1180
5750	49219030	52d5f329d30b4e5b6b002173eb42bc8b46c9c470085264adb2840fdba6c277de	1180
5751	81589546	35d516b2ed236ef643aaac25d218f8c18e97a3acdc5771dc7eb40e621392275b	1180
5752	117362591	7360a62aaa9415414877f1a88fe54a910f54c311324d77204c092a0b8f0fe61f	1180
5753	163454851	db3315b13f5ac4a5eb9a7ca537be369cec986e1c7500365082df115447c31aca	1180
5754	31921784	8a76dadd1a35c3034815d34e4e221db4a1a8144cede58be68773b0cf570e2365	1179
5755	51560483	688c0341a6d61371505d3b7e0079e6595139350edcbcfb716c595ee622da562a	1179
5756	67875607	dbbc009bd9c5a6e2295d08b5e5814b9e63d9019d75f0912423bb7e35650b913c	1179
5757	100210088	1a526bf41e28dae3f41b44df8c61bd49ef842f62497f9f3cf1713f61b1c76634	1179
5758	145238474	3a2e392f43bab2c343949e34ec508ca5d896cdbfa59cca99c511577dc527df5d	1179
5759	215631006	ba15055b0fae33ca4927d73f42ff7c990ed502b4baf7f184a394c5ae3cc3833d	1179
5760	102252875	21cdf94db24bececf38f2d51d6544c6ba2c52d14da83f409c6fd894bc7532ea4	1178
5761	140154411	6284e6c854d6b5fe7fba8a36831bcbfeea1baa170b531fc45169c48450ccd799	1178
5762	28814360	306011be3e2998288a66d3c19fea5a5844783cd08d0baf733b98464cd2f3cb57	1177
5763	43159268	e103a843ff4fee0563feecdbf12cda5e7ebb8692054706b9e1460e202acfaac2	1177
5764	64689622	b4c8ee7c6daf7068014ca2e31a0a1ecafde3870d617d3b0b52823a658088c437	1177
5765	91258949	9455c6180f246f93fb9136c700d0f3f9c670bd2e556cf85e4ee42245aee57790	1177
5766	97474992	477c653c9cb560859a76f86ba9c2aae30c016e836116edc3244fad2a284164e2	1177
5767	99041209	07ac70f9ea5425c8b40ffc8bc3a4eaf96dede739a54e8594e4563c9543f0d725	1177
5768	100019039	42a8ee529c0acce32bd8d64b690c52152d099a90c1ffa0d129dd0e3704da959f	1177
5769	125759692	61a734140340714a75d6982f6f22759c0d7504cf7617eb6bdaabb274ba6bfda4	1177
5770	135175326	09c9297d076667cc45d3241b19e7bdfad3d5a8878749a80f0f968093e20f22d9	1177
5771	144759969	fc5d6404e73bbdb148cbcc1268c0eea87eea6b744f7b24bd33173e9d969172e5	1177
5772	189569734	b7b9688d6fa7671b2b5be13523f8b2c760c98f1789ef2aa2b37155206a0ff1aa	1177
5773	242567856	2bbdd15951a7910c5991da32684cf93200e95c4f11d2c8208ae99140865cf6e7	1177
5774	49236137	bc4c20e7a4b1796c6706758ef897f826ff8188f0d2a4ea5defcb1db8dbc1ab38	1176
5775	55793903	f2f410d775d448d2c33b9e73924cc62f83c5db5114e8857ed880b06a0f79be10	1176
5776	67902553	9b41b70c6fb0fc84da855542d315ed74231736c6895ca91b0fce9f73a96ba885	1176
5777	70003479	72b51059126a6d04b87fb7b5d97e9d668f1db6e34294cbac769428dca3a30621	1176
5778	91264312	0a21489d0a14a94f26c9554463b7278b0ee313fd2b1336c696434228f88bd716	1176
5779	144764972	d7428c8824ddd86450c7bae58a9f6c61c5d27faa56609a10259c47a81641f060	1176
5780	165583418	a990097d8297ebd86e425fabe31b573ac54cbaa18ee06881ff5e4a469f56f961	1176
5781	39020245	ec29c95610a4dac6fdbff5e845d497425dca9acc5882d79ef0b4cb39055eb68a	1175
5782	64511324	0d87338c55ef2a446a04fcd30f7ca9bb45a0da6bd87c650b5797cecaa707bdf3	1175
5783	82450230	a31ac28038e6bf32a286bc27e3b9b9e9950a7d67ceec16120701c194de968228	1175
5784	91264313	3d9543dcd14510cf8e0cd195a5b08e66b2c9bf6424bd2702014c52cb6474dbb0	1175
5785	116999387	00a776021565c0c6af880ad35ea12c0b09d35fe912ad4d232dfea53b9fd99b71	1175
5786	185106437	0bcacd8d15ab18c0f5139c5d059cbcfad48d3e1744c6c424af5da469cdf3ea29	1175
5787	196929989	e593a11b2e498407a53b08eec40b609ddceb4128fe57530dafa0d4404fbf59fe	1175
5788	215287195	8f6a15d88237e9550f121d95e1cee822fefc27d24a15f925e3f343b80cf48fe0	1175
5789	29233097	9f98a0007a99c873256f6d46393d1771d5cb56f35bc16e3d1974e338ca1b89a1	1174
5790	38982481	5fe6b0a10ccd639160f0c99c5e86bec05ef6e3ec9c92cbc6b72f8feedeb67bfb	1174
5791	146688649	6f564ed58abfded884614699447d082d9555ac817835e83f3603ab13d4b64998	1174
5792	211887205	86dff0bf523c9dc7b70aab202cd906f3587fccfe5cd04fad40a04425e1ca4b1f	1174
5793	68943276	e7365086e4f5b07fa16a0024664d9773719cc7d48723cb8ebfca46c41fc4a93f	1173
5794	88065218	9fe4f8592ce3074808b10a71a04470859b9a835e2833a26c2ffea15710cbbdea	1173
5795	91264791	26dfa70f0776e24b8f9f9724a0b43c4c948150b7a27ca81d03d9f52139c3f16c	1173
5796	127597406	59e4f35bf255efdcbbaf1f930e822f5708e9aa605e877edd34084a0bcf915b91	1173
5797	142240301	f596648b96b58edc1b8ba2f30c2a426e9cf7fe3bdea952b6aa50faffb48120a8	1173
5798	151065117	4ba184b3efbc83632427bc24d21b509da8b83848a5bcb1597763c7d55a17fd99	1173
5799	186629897	327f74262fa9a42679210d35ea5f2adbd667ca0bf0bbd4b819d3eead9e195aa6	1173
5800	34327363	1bdfd1c1fc5167cabc1c9d3f3d297786af2f92a96305d8fba2bd26ffefe89ced	1172
5801	62397607	2d59966c105339350b1aaf6ca8e1a8d5dd6aa2a870f097dee9a87d9ef98c9ac8	1172
5802	72494886	88e5ee265de8b0fea2e667e795f7619a5dfdd967988ee48bc692ab1f4b941c3d	1172
5803	118136796	6360a47f7ff5bba2474896c013d6db16a265d527a77ea7882618fb2d6ca378e1	1172
5804	143713328	c756d7bbb3990b78f3df0406d1aa7a883af38a7b4f3d901b804287e7ae081a0b	1172
5805	144252727	b91ae651ece0d0a49d8e1a7eddd93366d3793c5decf014685dd6f850d9859d57	1172
5806	146522811	1155fdb150d99a7d847aff20f6460706ea9757f8a919c526e224148b6dac48d4	1172
5807	164884460	f5775806a5b44dac2e699fb726b771029b9b10c3d3d065756008c0fbce6d290f	1172
5808	237196259	ad11302164b904397d16660b233363a34f3b5470985cd9886677f4ee3d0e93cf	1172
5809	28754105	285e2593a19e7b537189581d0098096a123dae5bb152a9c4270ff05cb7fe74c0	1171
5810	34738866	6dd9d854b3e39597845b0a7b2b4e108b79275510e1276d47c6f77a2bad1c5d9b	1171
5811	70313592	918435dbd4b8eec5a89019e3b8b469efed910107af0d92fdc7387a598f061193	1171
5812	91258945	8651284505e3a1c234ba812b01b2438f2992af2d67fc4aaae1f8868e07f1441d	1171
5813	91264317	e31fb205b396cabcd8c131cd8145ad1d93cad22c2a3d59a07427d07722092a5b	1171
5814	122205258	2e0cd712b6e9ed110f7f275fb67db6bfb0e691871ca698d3b711407f739d0601	1171
5815	144092000	b212f8ce7b1bde658b5c87cf3b7de68352475c98f4b7118087b073cf9f5abbcc	1171
5816	156713991	45b424d0f0fc53685945b0d3757268f38bb54c5782bcdf96af6ec6db586bd6b9	1171
5817	212497229	221e70e2cd844e9a3dcd5c9e3150177847d99933458b95b0189dd83271f65bbb	1171
5818	40323405	c24894796df69f86dc371cd75e80fff4e3497b29c09b2c56056972e652fe3519	1170
5819	72906431	b996c2de2ea09950184832d3f451a4acb73ef8dbda025f61c8b326954a6f21c4	1170
5820	116442936	b39c92cde1432e9b9f55102fffe9d0300dcb5f13e976a2e0ce8f49584116fbe7	1170
5821	146188073	0705d1f5ce9a59c38e5e750ba91ed25fda94c8247d67a4288decff19c5f53f4a	1170
5822	147547460	058110bf7493d91a188fda70bba14c4110a48c433513f194aeb9453a6ed5fbb5	1170
5823	29752744	d9fdf347a2457183dc8e6a39455ac6485c60b86425752c7124f7527ad234f46a	1169
5824	70881683	5502fb8fe2de59545e79b06eb32822878306b32d813f5a3a3411c6015f3bbf97	1169
5825	98448125	06f50c403f1128aa3e024628e4b817346f8bc589d2ed7817ef4196cf80396ae6	1169
5826	128308708	190098de90f8f507d0a9c4c2bcd6258ce25dc458208156b79185893967af4d7d	1169
5827	131005648	f87583920829ef18ae9beee1c79e4f97e9ff6cfdada2251f0fa167b7b1a3fa2e	1169
5828	132360828	53dd658c40fbe6adac20064936f2dbc2d705e6e1ab59a123246373b3285d2a79	1169
5829	146973106	4f733d204582b12ad83e03805e355ae0b6b0f2caeb9a5fa63b2bac8bb5ec0bc1	1169
5830	187872493	54f066584dd42dcc67b0b223debbf5a6eefe611f733db050719c501734869ef9	1169
5831	89054989	54ff66d870653cd6ab133c3937c22dc61b50deb7dc5afc06c5e92d5bd7c17f59	1168
5832	108264205	1869b6bd7667cef742c487f3bf111d80d9f2d95c6efbb6db4c3915140199b62e	1168
5833	139371002	c80b4430ff4904df0d58cb9a1ad595a43ec03877cb3f1a02c7ce6ded0d3bf035	1168
5834	145447250	abcc1463178b2552e33121c7710bf5188c847ad6b0303cf9c9bd3cdaa2f86328	1168
5835	190304889	83267fda1911d9a3ce1ff463789bd0b3ba52882abc7073357af6580d8876c690	1168
5836	100890165	b14b007c4a384fcf4073e4f05edb1cc7074b3f0160009107c265047e39c6da5b	1167
5837	109069300	6c9e94c13fdad0c776dc1ca5da7f27622a4289f735ef180acf22daaf4c4ae630	1167
5838	137347256	ef8ef3c8009d11e05d0d99e5515c662f7c1911b4ca5d26c0fe6901cee68df0e5	1167
5839	184484747	bd0068ca7946ca6d2c1b3f3d49d6e36dcc39b4b43f6ed517205871620b88eabf	1167
5840	46720810	c99a4e98d1071bd256a3c1ff413d33ed7481af4a0a520e5856580d54104ee39e	1166
5841	98048416	cadc34802d83d606ea76e6d3dc7fbc50ed5144198a1253ed2d3673c93d312536	1166
5842	121537253	2dd626a75583d83a6995a67f03cdf09705b63cb9c5bf75fce4499b048ef6124d	1166
5843	133928939	9b839323398f487a897358ac835c2f0b4a4ed0f4cb8b88ab057a699b6d0301e1	1166
5844	162068259	a7789e5509b955f8c77162dfaf59cc5b2931079be4d07d1a93f9c455385fa83d	1166
5845	234987575	814ce5ac7500c3dd53289b8b822340e20deb85bf23e28164b99194de07d6aa95	1166
5846	236702298	d2d3da42b8f5ceae857e828ae928fe135c3cff7897331c6249b4db5d9e0f0dc0	1166
5847	239241448	fc183f9e7d4272022f62750a2756f19145a5c7134209214c61c26752d5e3dd76	1166
5848	32804568	f3839ea157bf26a7f691fefc34b4d6150b6cea8185740632bf14cd9be5ed8ea6	1165
5849	40323403	1f240fa037ac88ead3760aef788c79ca47111c5e5e7718d7cebb3371dced8bd9	1165
5850	45503801	f56b3b8adbea2956c65e61cfb192765d12cd046e670d96b9b0c512ff5700bf25	1165
5851	100730563	fb8fd30d86403afbcd52535250da96bcc3cf980e6e7efe37f56bd8be5342f64c	1165
5852	142434572	8de60934c8a80f0f901d4ef6d4a94825ed610064e88463d0feaaa79cf9c9666c	1165
5853	142561713	3cfc06015dbad12a56f121fe1451389a73d862be9745e44348c3315082ffc932	1165
5854	91264786	8e1e326de43df56d216066b4359afc90c00fbcfdfb4f56d7e5a7de64e00e9c95	1164
5855	109817034	66908a525dcabd0c70a912c850f8f2fa6e4945929c8d55a6425e3c3a40ea82c2	1164
5856	188487067	1cec871f03c127bfee6590fcc9f2a4f42636c8a03fa52a85a1fc4165e2fec286	1164
5857	224154973	ea5f97d9282e90bc88bceeb1fa8179c7eb1700c2a67a0278b8e9274960f7b587	1164
5858	234086078	fa1e293fcebb453ac1de330bf819560d1754294cde564618aee0e767b17326ab	1164
5859	243048086	088becef5a98b5a5a7e5216f6e09583769bd4fd6924dc04653498d164668300f	1164
5860	65896433	1afd550d7f6dfd227681cbeba843ef91bee8c3ae3cdc119a434eb49e1031f8b8	1163
5861	117840462	97243fe5b4dfd4b4e0343ad3cf8e86e493b94552f19f0f5aefbaefc57a252381	1163
5862	119691836	049aa8b1f2829f1da2940844a4fb2cf202d74defb3fc4d846df1be977e0fa987	1163
5863	121081924	9d63a0088ab632b43fbf2e7ee299d03a5ae3004476422e082524e6e3ef51e703	1163
5864	126185899	78bd5e8225294cd5fc0de9ba3d2b3834e2282e5c82797385b9119841907a7830	1163
5865	157072016	4500543a32c81689d63a9c1a7c23779dbf5ce37a0f80de0f1de3f6c93d48c365	1163
5866	235257965	da9e4c586a80c2608bbc95e3f055b6419573ce419b3019cdbb29e209b7344a6a	1163
5867	70402939	8dcdf40187733977b76344d508d1be8ec568312ac797075c0aa6669c601d8606	1162
5868	72707862	670042a02dab9929fe741e81f32039e9f1210e45daec6f2d5c939adf8e72a6fe	1162
5869	100203355	f140f0764592448a163c3b7fe9a876b8152e327a00ead02c8e9a53e9d57c2fae	1162
5870	111495626	b623174717b676385153233d897dc9f20f60b154af3c1b6de8bafaec51f239ff	1162
5871	213260478	d71d7f8da5590fa70ba61268d01b24f6237a816d1348b72a51ca906c8e34cb43	1162
5872	30853885	ee4579e1682d2c0eb73ea307ea4b3d29fbeb83d9b69f696cbdd2b15ad95db7b1	1161
5873	53262143	b737c4f8637acd9c536d1e86f86e258d6e14ed6907025a0068fb087cf17ae484	1161
5874	58376674	d0dd46882b9db4488ea3369a7b182c21dc45a1f5a75f0811c2008f75d446a183	1161
5875	63100655	19328629747367890beb77129b516bc84ea595d8ea08b8c30ab7fe31daabfdc0	1161
5876	69365920	7139cc50b44ad29f40396254f44f4ad7b86f30fd3050939cbffcbadf3ebfb90c	1161
5877	72780229	4ba21af6d61f621883c258c2dca2d380355aa77535cc197c8af32c54b975f658	1161
5878	99041997	f0948db47b70064fd41fa8fe7f038bc90004758cbd9a0dda61f6ba221f8cbf09	1161
5879	136127228	c3a58c8b55cd7646294d7019fcc21bf365e11d3a5ab33f8343d1ac8586b40bcf	1161
5880	159630468	7c28ca1da72a6fe83bee5ccab704b5d73070dda5bf57924265b23133440eb934	1161
5881	183111530	da071e3bc67eecabdb53156099ab83453032e25a26e0350990a0d8c0162dc2fe	1161
5882	33752063	151c4797882192cd83cb84442b7a0889624580196f2616fd82d3de1e93653ac5	1160
5883	63038330	9d6b0a5301763ad07ea0efea6cb122d78dd25fd7b6534235943665085a9c8710	1160
5884	70402935	dde48770cc6cbaed48447955f5d81f60b012c3058096ecb7e2aeb5343a5bbcd4	1160
5885	70492824	5e0d2656588cdb27bd9064adb61d9bd6741a7746e0a184e9fa197b0b3ebf157b	1160
5886	185078330	6ee723be59c17207953ef983f0f0e39c5144f9b465f912107bad66257e939f51	1160
5887	236458116	83e453f45a906a3254565d6820cfb9699bd078c67c353dcc23adbdb46dc4b86f	1160
5888	108179450	ab4d2ff70ab4eb13a0cddc2564b07b3ce1da43182fac8991733599bc6f3fc137	1159
5889	145730062	bf640c8d75e86a0534ec02c21ccbba39553d2ef9d345b4dd70be5ebd031970d1	1159
5890	179344472	eb39dcdf20a4537663d429617d0b2694cebdd1c0d0296152d7215a659820aa05	1159
5891	185648970	ada2576766e8df2983cb63137d91385e269bf69f0192b2e74d56418eb68b173f	1159
5892	199907439	430dc3980ae1b0ec3422b32d7946ca7cb1fdaf0b87c3e07f8a7ede4bd7b8d99b	1159
5893	62397608	71cd088abb6316f4c53fe3a5ab4ae662d92565ffdee65ac04b181520c4ca0e44	1158
5894	69851332	34993d59124a4e93eab18d2aab50055c385011742849aee82d7a03a7cfa120e1	1158
5895	118813047	517ba172281bee9cd95830b049343cf83a6fb1ef2fb760d967c60e12bf4d960f	1158
5896	118974783	85a75a4a11144a5fc385e03a7d32c7739e9f5a0a8c9ea4d37217702e66762a62	1158
5897	130551106	0adbd330c6d216dac31aceed68b30db99cdb387722b0e512914c10802291877f	1158
5898	131228949	0ad5f8f4e6b501768fa8d72b06627b90bcbf415e7f8332323f4fef6916a61558	1158
5899	147238496	08f5f1733c1a7b1bc9c04700d537778c5dff272ac6c25696522fc97fe00f8812	1158
5900	153674494	48fc115682d7847485b2ad18b60e9c1b1b5dfb82b9842fd8e35c25b9809c3d25	1158
5901	237462397	b1495fd48f71005059bfa8a08ba2a702e1d84c7abf9c6ff278c062331f7da480	1158
5902	52861956	4a0dc4ebee3623d6efa32f2296c63d6ec7f47d7e7276cc19f10d5f6b7206b3e7	1157
5903	59735337	99501f9f9adbde1532314511ee9acd23df77477a8129bd9bb2321e068478a19e	1157
5904	108270047	973e2b9637f237c9b8f3f16f402af49113b9a682ce2daef217000919404f5815	1157
5905	139151495	f05a615a2753c189b6ee0912ce21a31e3786e0cd77dd9ca1f08ef99cd6aae5de	1157
5906	164441665	d2f56365fe0ec8bc56ff72d83eec24e6aabee65e976289df09fc483b4172a06b	1157
5907	168173021	081e93cb0e3cd6f7187a4bf7a7f3d14a5dbd5aa6c29c121df4b6585c09546dba	1157
5908	214605953	a968ac3b8a0594dbf9ee30b84e46b382fc298c6a2db9a81fcb76a91dc04b842c	1157
5909	239955294	ca228488bc64fa16fecc5d68a6058ae2b3ec91b4927d4421e2a69243f613806b	1157
5910	37792022	2dccb0036e3ceefa96ee64ee483a6e923543713acdc290266cddafdd99095a6a	1156
5911	91264790	b6c713aa03f740431ebafe8aa62a12cfd72054c7638dcd79c54fdf4304951d25	1156
5912	97553345	13721e047a9623f1503f2faad1e0cda7d91c5f25528a58072d8784eb7953f1fe	1156
5913	102593476	2b822c152f5a1937b080215dc2c84452793338ef397eed58b77c0b9d18a8c700	1156
5914	142819325	e23c95b841044fcf1db8de5b0b2fac170192a4087f8601a52c7660dfa3de1afd	1156
5915	149295714	18d7255a988b63d1af357c480b27ddfe9994effae80ccb0ff67daee8e5f11b4c	1156
5916	154740786	9d7146699babd053560f920542225817876c7486bedccf4cff353f06b65a5255	1156
5917	165861400	9c31e1892f6d2de7959b1def17180196421696d63ec5bc99fa84109c21e2bec8	1156
5918	36053372	15798babd31d98415a3b82a091de8d719de813a9885c33410e63a9fe838672b6	1155
5919	70622586	c78fbcfde4d66008c00d3529871e0847155a05d16e70fa79843a2b72b0d91e04	1155
5920	144149457	cdabf993f81b4a09052bb9f92d3af0c14218b64c1088687c4dc541634ad55912	1155
5921	179413450	097cc53ee09f33b88db7974f7e7fcbcd56737261d260c1b3bca782e762dfa916	1155
5922	189330314	9902283cbfb25c2f2ef133ba284a2bac7cbeaf5bab9bfe5f02e66b2d233d177c	1155
5923	215900711	23ca918adb846189a013094cc154a17a547d2b1459f87253957ec96d70ee0dc2	1155
5924	238081421	094f941c7ee92acda6be3592dd5974e5f630f3564bf142d9e5a40c18eb75ef99	1155
5925	109818067	f76cab3ee2c015feea15864db2b4fbedb63d5dc22580aa76ffade3668fd459fd	1154
5926	158088023	0fda03eb024407e2ae3b760d5a9a9a9f2580387a82de9001d401450e6494a5d1	1154
5927	238301299	f40fe4f8acf4e1d2826f6413d0eeacc3c7d8adb9ae7c58a3e6794e2074e31be2	1154
5928	45758843	9efe1d83cbd329c9a381e07d2a35ac03e37563a041d452be0aadfc1297fca4bd	1153
5929	82450224	90cf1552af6f560bd3e3a3fef1224c086118b43e7a33c889e68bf091114b427d	1153
5930	82451638	75930f28fdcd4f0f185d7991faeba953ac58e444c22c3f7e7dcbfafeb74682b6	1153
5931	97242146	9f2b5390f1271aa5e411601b76bfee54133002c581fe42c6b20f4fcda4a8733a	1153
5932	109817033	a3e284f521666e384ce9bd70dd4dfc59e5e4b295aa6201619cf1c30a8888c8f0	1153
5933	152484453	53f515ad90dd772fe471e7cede2f4f91657748675369124b58d1dd8c94e24dc4	1153
5934	238334951	8a9848959cbfff35340553cea956c8bfaffa9c7481e0b7476134ee4f370e3b4c	1153
5935	56169828	4fd52bc1c9534945399a3d9d3bae86ee76b8aca98d764d8439c826117014b5eb	1152
5936	88408111	ad5b6d7eb5d07434d0ef9311bbb6e44191a6e75a7fafbecb44a4a23003ec5912	1152
5937	90812064	1d37229dc513c75cc917593cf64d436e50f0a0198c27bef6b4c9f2945c31e547	1152
5938	126042937	497e22a9222d85e050cb4ff010037d33ca1ebeb3b91f19052690b6956e1e3331	1152
5939	143739354	ab9a73724c1d2bc5a838e9e07ef70ebfe051f22221e0f301e3f5bd4de538faf8	1152
5940	178015925	34e74b4b5da91be361bdf6fe500fb177aeac57a6f4d8b41bca13dc59a4cd31c7	1152
5941	33129437	cd46ad4e8c885b74d0b15ee2165be803f80402836047f8807a2c888c63892269	1151
5942	134488225	9108148b68b184ef4b92ab3c1ad0415065537ee2189cf242a3e3a26ba22f22a0	1151
5943	153811890	74cf2bb9f1b445df3f3354ba374d02d7331e6d6db60da00d30a8468ef03d7ff4	1151
5944	161831758	2f26eddce0cf8448a09a7d7dddbc7d5cfad2b5788053df09aec6c8982c9f2d80	1151
5945	175686031	97e01a967f9395c358b6f58f06f9c6ade84bd7853ee2e37fba0d119807dbbe92	1151
5946	237894885	c6ee1c4d744a408b6e14eade5f9887e851f2006b40921becfa46e91cb23e9552	1151
5947	96079399	953e538c141f84ab8770bf015f32d97347d161abf7ab7fb12df570b73e77762c	1150
5948	97965679	894bf3981dcdb0e235fa45fd6b19e8f44e83014c242b7864c9a1f41b0aeff6e1	1150
5949	143033973	37a92cbfe7a5faf8690424979f979606e0c7305479a2dd18cd09ac21c472a7b1	1150
5950	159235011	c3d9f5a884738b139aee79a347f327dddd1a4ae369fda609cd6d15f010d41374	1150
5951	213983685	855543200c4f08ab0ec1702e2300d0ec13c74dc5d40fcc9d6d60dca0abbe96c5	1150
5952	31292821	5363a9c7e193d6f0b627c2743d93ec00c726db537394709409eaf091f9d3c248	1149
5953	52145519	15a6807bfbd3008c247facbb4843ffd1ee0bd821b50bc1393a01560b131ad977	1149
5954	53161349	11187664763d68d7b31a52631dfd3f4f03827183d8373f9a6cc33df9e709df0f	1149
5955	56069949	54b99d0a71aecf091c9941230e721aebfce109b5091fdf79d7180098f9047ae1	1149
5956	80136970	56adad91062f5e12dcaaa3d4eb4b1534bb7cd36de2755a345404070f22ae62de	1149
5957	100403628	c2d994bce86cf9f902b60a20a45bca34351defa88f74c3c9a934a52f7a1f4b10	1149
5958	145016851	8937ecafff955474a3422e5e64d3c1f7929b10082ea7ee27ec575cf3c77daf47	1149
5959	44444357	de17323a6d12f3a5d91ce2d3109a48a3bd62d839dd4df58a644a0e63a10a7b38	1148
5960	53073164	5877309feb177628ed9677ec06b45ba402c2a138ccbf79886d194ee8058ad8d0	1148
5961	91264788	3167b25f1a5f94b008d1714c4eba86b40d0f49d8f54517e045cbc12d26cde7ac	1148
5962	106818109	9b61e43ab6e6cba09638101b039eba445a6b30250cc6c26863b390b27538956e	1148
5963	158663961	877509d537596ced65ed6964fd4bc9596d3245524c2520623887ad3de96556af	1148
